"","lat","lon","ele","time","distance","speed","summarized_distance","kilometer","speed_not_rounded"
"1",51.9630983378738,21.531001618132,0,7.02149613069647,0,0,0,0,0
"2",51.9631220586598,21.5310102514923,1,7.02149613069647,2.70617178371524,1,2.70617178371524,1,1.38748469557421
"3",51.9632295984775,21.5310160350055,6,7.02149613069647,11.9778487864483,6,14.6840205701635,1,6.14117772460222
"4",51.9632993359119,21.5310210641474,4,7.02149613069647,7.77079597329166,4,22.4548165434552,1,3.98417445272808
"5",51.963413413614,21.530972449109,7,7.02149613069647,13.1295750720905,7,35.5843916155457,1,6.73168073865154
"6",51.9635326042771,21.5308292023838,8,7.02149613069647,16.5101659808139,8,52.0945575963596,1,8.46494770125783
"7",51.9635994918644,21.5306850336492,6,7.02149613069647,12.3784869881902,6,64.4730445845497,1,6.34658943450338
"8",51.9637505337596,21.5303900744766,13,7.02149613069647,26.3062644274714,13,90.7793090120211,1,13.4875174999923
"9",51.9637953769416,21.5303244441748,3,7.02149613069647,6.72189330036991,3,97.5012023123911,1,3.44639026083624
"10",51.9639651942998,21.5301967877895,11,7.02149613069647,20.8333417531748,11,118.334544065566,1,10.6814885197394
"11",51.9640918448567,21.5301511902362,7,7.02149613069647,14.4414052398366,7,132.775949305402,1,7.40427081290077
"12",51.9643546175212,21.5300643537194,15,7.02149613069647,29.8519393276053,15,162.627888633008,1,15.3054248808251
"13",51.964766336605,21.5299305785447,24,7.02149613069647,46.7418004735916,24,209.369689106599,1,23.9650465616989
"14",51.9653360545635,21.5297422371805,33,7.02149613069647,64.7229748117296,33,274.092663918329,1,33.1841967844415
"15",51.9657015893608,21.5296226274222,21,7.02149613069647,41.5098967509799,21,315.602560669309,1,21.2825907074458
"16",51.9662844669074,21.5294939652085,34,7.02149613069647,65.4829624501811,34,381.08552311949,1,33.5738509902545
"17",51.9667921587825,21.5295863337815,29,7.02149613069647,56.869969350461,29,437.955492469951,1,29.1578726030505
"18",51.9671353977174,21.5294248145074,20,7.02149613069647,39.7826822599571,20,477.738174729908,1,20.3970284210126
"19",51.9674023613334,21.5292456094176,16,7.02149613069647,32.1595847214137,16,509.897759451322,1,16.4885806161664
"20",51.9676406588405,21.5292713418603,14,7.02149613069647,26.5858003682494,14,536.483559819571,1,13.6308387192979
"21",51.9679346121848,21.5294033568352,17,7.02149613069647,33.9522534561485,17,570.43581327572,1,17.40770202917
"22",51.9680729135871,21.5294150914997,8,7.02149613069647,15.4166631992035,8,585.852476474923,1,7.90429653225879
"23",51.9686261191964,21.5292195416987,32,7.02149613069647,63.026033869778,32,648.878510344701,1,32.3141560869442
"24",51.9691685121506,21.5290610399097,31,7.02149613069647,61.3496529969744,31,710.228163341675,1,31.4546567680299
"25",51.9696674030274,21.5288607124239,29,7.02149613069647,57.210437110503,29,767.438600452179,1,29.332434251072
"26",51.9701414834708,21.5282828640193,34,7.02149613069647,65.9972448746979,34,833.435845326876,1,33.8375293707305
"27",51.9704227801412,21.5281405393034,17,7.02149613069647,32.7997832340693,17,866.235628560946,1,16.8168175905463
"28",51.97101932019,21.5279501024634,35,7.02149613069647,67.6786174400636,35,933.914246001009,1,34.6995879865366
"29",51.9711682666093,21.5279022417963,9,7.02149613069647,16.9023904183917,9,950.816636419401,1,8.66604557968681
"30",51.9717622920871,21.527719097212,35,7.02149613069647,67.3088294249916,35,1018.12546584439,2,34.5099935141507
"31",51.9721725862473,21.5275806281716,24,7.02149613069647,46.6504342878119,24,1064.7759001322,2,23.9182020911353
"32",51.9723509531468,21.5275250561535,10,7.02149613069647,20.2181353199904,10,1084.9940354522,2,10.3660652654587
"33",51.9724018312991,21.527505191043,3,7.02149613069647,5.82526331531362,3,1090.81929876751,2,2.98667798782208
"34",51.9724826328456,21.5272124111652,11,7.02149613069647,22.0007838699249,11,1112.82008263743,2,11.280049217071
"35",51.9724118057638,21.5263889729977,29,7.02149613069647,57.0169347418281,29,1169.83701737926,2,29.2332234113502
"36",51.9723370391876,21.525499317795,32,7.02149613069647,61.5753394184579,32,1231.41235679772,2,31.5703687334312
"37",51.9722584169358,21.5245515760034,34,7.02149613069647,65.5804337163801,34,1296.9927905141,2,33.6238256041808
"38",51.9721855781972,21.5236858930439,31,7.02149613069647,59.9176651587522,31,1356.91045567285,2,30.720460505347
"39",51.9721113145351,21.522758519277,33,7.02149613069647,64.1322729292204,33,1421.04272860207,2,32.8813372887656
"40",51.9720657169819,21.521870456636,31,7.02149613069647,61.1125857856988,31,1482.15531438777,2,31.3331097437624
"41",51.9720582570881,21.5217390283942,5,7.02149613069647,9.05124679028099,5,1491.20656117805,2,4.64067598108602
"42",51.971981562674,21.5207881014794,34,7.02149613069647,65.7691124501977,34,1556.97567362825,2,33.7205633120852
"43",51.9719095621258,21.5199049003422,31,7.02149613069647,61.096245389904,31,1618.07191901815,2,31.324731839144
"44",51.9718860927969,21.5193683747202,19,7.02149613069647,36.8865669411259,19,1654.95848595928,2,18.9121575396897
"45",51.9718373939395,21.5184371452779,33,7.02149613069647,64.0917152466137,33,1719.05020120589,2,32.8605429089545
"46",51.9717970769852,21.5175069216639,33,7.02149613069647,63.950799088212,33,1783.00100029411,2,32.7882936103999
"47",51.9717374816537,21.5166643727571,30,7.02149613069647,58.1602079098242,30,1841.16120820393,2,29.8193924169547
"48",51.9716685824096,21.5157797466964,31,7.02149613069647,61.1491854245539,31,1902.31039362848,2,31.3518747900468
"49",51.9715908821672,21.514798225835,35,7.02149613069647,67.8647380988959,35,1970.17513172738,2,34.7950141406389
"50",51.9715417642146,21.5138198900968,35,7.02149613069647,67.3153720280331,35,2037.49050375541,3,34.5133479802803
"51",51.9715146068484,21.5131721366197,23,7.02149613069647,44.5248453674813,23,2082.01534912289,3,22.8283887563765
"52",51.9715053867549,21.5130425523967,5,7.02149613069647,8.94579627721613,5,2090.96114540011,3,4.58661031759105
"53",51.9714360684156,21.5120178647339,36,7.02149613069647,70.6942425701423,36,2161.65538797025,3,36.2457328915836
"54",51.9713666662574,21.5110241901129,35,7.02149613069647,68.5816617573103,35,2230.23704972756,3,35.162588959773
"55",51.9712991919369,21.5100360475481,35,7.02149613069647,68.1808347947529,35,2298.41788452232,3,34.9570804700798
"56",51.9712351541966,21.5090613160282,34,7.02149613069647,67.2252480227591,34,2365.64313254507,3,34.4671403896263
"57",51.9711723737419,21.5080764424056,35,7.02149613069647,67.902450067952,35,2433.54558261303,3,34.8143494911219
"58",51.9711068272591,21.5070934966207,35,7.02149613069647,67.8034843105187,35,2501.34906692354,3,34.7636086347391
"59",51.9710402749479,21.5061286557466,34,7.02149613069647,66.5816694131497,34,2567.93073633669,3,34.1371704015399
"60",51.9709807634354,21.5053400024772,28,7.02149613069647,54.4896608199898,28,2622.42039715668,3,27.9374616606825
"61",51.9709228444844,21.5044183284044,33,7.02149613069647,63.5360134884535,33,2685.95641064514,3,32.5756283704944
"62",51.9708673562855,21.503561027348,30,7.02149613069647,59.1170135952439,30,2745.07342424038,3,30.3099574480244
"63",51.9708148855716,21.5026598889381,32,7.02149613069647,62.0752701293029,32,2807.14869436968,3,31.8266888289696
"64",51.9707729760557,21.5017367061228,33,7.02149613069647,63.483377245532,33,2870.63207161522,3,32.5486411770259
"65",51.970731485635,21.5008153673261,32,7.02149613069647,63.3538977685984,32,2933.98596938382,3,32.4822555936282
"66",51.9706923421472,21.4999237842858,31,7.02149613069647,61.2997915249931,31,2995.28576090881,3,31.4290922308157
"67",51.9706542044878,21.499044271186,31,7.02149613069647,60.466245328758,31,3055.75200623757,4,31.0017237255014
"68",51.9706128817052,21.4981644228101,31,7.02149613069647,60.5151542277338,31,3116.2671604653,4,31.0267998678271
"69",51.9706076011062,21.4980549551547,4,7.02149613069647,7.5302827390601,4,3123.79744320436,4,3.86086061375176
"70",51.9705698825419,21.4971677307039,31,7.02149613069647,60.9906809849759,31,3184.78812418934,4,31.2706077820104
"71",51.9705354329199,21.4962582942098,32,7.02149613069647,62.487122038659,32,3247.275246228,4,32.0378499328261
"72",51.9704911764711,21.4953309204429,33,7.02149613069647,63.7900610128671,33,3311.06530724086,4,32.7058813921959
"73",51.970453793183,21.4944053906947,33,7.02149613069647,63.609399884071,33,3374.67470712493,4,32.6132544005178
"74",51.9703755062073,21.4934690482914,33,7.02149613069647,64.8034128124017,33,3439.47811993734,4,33.2254382516487
"75",51.9701988156885,21.4926213026047,31,7.02149613069647,61.3759432087635,31,3500.8540631461,4,31.4681360551618
"76",51.9699751026928,21.4917480759323,33,7.02149613069647,64.8583422003933,33,3565.71240534649,4,33.2536011663736
"77",51.9697822351009,21.4909983985126,29,7.02149613069647,55.7165706745374,29,3621.42897602103,4,28.5665121357033
"78",51.9695926364511,21.4902612939477,28,7.02149613069647,54.780872413929,28,3676.20984843496,4,28.0867691186184
"79",51.9693602062762,21.4894090220332,33,7.02149613069647,63.9211328825828,33,3740.13098131754,4,32.7730834132743
"80",51.9690825138241,21.4887527190149,28,7.02149613069647,54.6036020162152,28,3794.73458333376,4,27.9958805928839
"81",51.9687089323997,21.4880628045648,32,7.02149613069647,62.9943988575574,32,3857.72898219131,4,32.2979364605463
"82",51.9684500154108,21.4872411265969,32,7.02149613069647,63.2963934920037,32,3921.02537568332,4,32.4527725045703
"83",51.9682719837874,21.4863602723926,33,7.02149613069647,63.5798046192721,33,3984.60518030259,4,32.5980805755533
"84",51.9682366959751,21.4858472999185,18,7.02149613069647,35.4001826327321,18,4020.00536293532,5,18.1500715952391
"85",51.9682335946709,21.4856841880828,6,7.02149613069647,11.1921462629701,6,4031.19750919829,5,5.73833920815616
"86",51.9682408869267,21.4853044878691,13,7.02149613069647,26.0539104030869,13,4057.25141960138,5,13.3581327547936
"87",51.9682480115443,21.4848736580461,15,7.02149613069647,29.5585583372532,15,4086.80997793863,5,15.1550051489605
"88",51.9682573154569,21.4843802154064,17,7.02149613069647,33.857975167923,17,4120.66795310655,5,17.3593644909454
"89",51.9682869035751,21.4834050647914,34,7.02149613069647,66.9604821658394,34,4187.62843527239,5,34.3313919583562
"90",51.9682962913066,21.4828513562679,19,7.02149613069647,37.9897321827201,19,4225.61816745511,5,19.4777627605453
"91",51.9683055952191,21.4819788001478,31,7.02149613069647,59.8520395591678,31,4285.47020701428,5,30.6868135226945
"92",51.9683178327978,21.4810759015381,32,7.02149613069647,61.9390440590907,32,4347.40925107337,5,31.7568441913545
"93",51.9684687070549,21.4801666326821,33,7.02149613069647,64.5829307084887,33,4411.99218178186,5,33.1123945983714
"94",51.9685733970255,21.4798611961305,12,7.02149613069647,23.9714178881418,12,4435.96359967,5,12.2904154315543
"95",51.9688328169286,21.479059131816,32,7.02149613069647,62.1276689678961,32,4498.0912686379,5,31.8535543025701
"96",51.9689083378762,21.4781796187162,31,7.02149613069647,60.902482983165,31,4558.99375162106,5,31.2253876749835
"97",51.968847066164,21.4772475510836,33,7.02149613069647,64.2866314548686,33,4623.28038307593,5,32.9604786401229
"98",51.9687795080245,21.4762626774609,35,7.02149613069647,67.9628293460146,35,4691.24321242195,5,34.8453066257524
"99",51.968746567145,21.4757674746215,18,7.02149613069647,34.1598539090314,18,4725.40306633098,5,17.5141411151522
"100",51.9686914142221,21.4748925715685,31,7.02149613069647,60.3167650479825,31,4785.71983137896,5,30.9250835051302
"101",51.9686745665967,21.4746380969882,9,7.02149613069647,17.5531251916515,9,4803.27295657061,5,8.99968461332434
"102",51.968606505543,21.47375497967,31,7.02149613069647,61.0389909231329,31,4864.31194749375,5,31.295376830391
"103",51.9684328325093,21.4728043880314,35,7.02149613069647,68.0009106854341,35,4932.31285817918,5,34.864831356573
"104",51.9682991411537,21.4722283836454,22,7.02149613069647,42.2147697498825,22,4974.52762792906,5,21.6439870179779
"105",51.96807266213,21.4713143371046,35,7.02149613069647,67.5685372623756,35,5042.09616519144,6,34.6431486419439
"106",51.9678496196866,21.4704331476241,33,7.02149613069647,65.337162377577,33,5107.43332756902,6,33.4990976539848
"107",51.9676515553147,21.469536870718,33,7.02149613069647,65.3052742083163,33,5172.73860177733,6,33.4827482311265
"108",51.967504452914,21.4685930684209,34,7.02149613069647,66.769626134143,34,5239.50822791147,6,34.2335379253527
"109",51.9673862680793,21.4676327537745,34,7.02149613069647,67.164276827283,34,5306.67250473876,6,34.4358797722837
"110",51.9672807399184,21.4667002670467,33,7.02149613069647,65.0246564022929,33,5371.69716114105,6,33.3388723273475
"111",51.9672095775604,21.4657552074641,33,7.02149613069647,65.2994486074047,33,5436.99660974845,6,33.4797613800492
"112",51.9671386666596,21.4648055378348,34,7.02149613069647,65.6100345770584,34,5502.60664432551,6,33.6390022982155
"113",51.967121148482,21.464570844546,8,7.02149613069647,16.2142404084975,8,5518.82088473401,6,8.31322333361464
"114",51.9670497346669,21.4636346697807,33,7.02149613069647,64.6982846818906,33,5583.5191694159,6,33.1715378773132
"115",51.9670029636472,21.462683994323,34,7.02149613069647,65.4101849020105,34,5648.92935431791,6,33.5365371231616
"116",51.9670515786856,21.4617534354329,33,7.02149613069647,64.0519659796065,33,5712.98132029752,6,32.8401630129092
"117",51.9671421032399,21.4608362037688,33,7.02149613069647,63.7107795491526,33,5776.69209984667,6,32.6652328944884
"118",51.9672089070082,21.4601347222924,25,7.02149613069647,48.682704816021,25,5825.37480466269,6,24.9601700371929
"119",51.9672021176666,21.4592526108027,31,7.02149613069647,60.5046191300262,31,5885.87942379272,6,31.0213984047996
"120",51.9671537540853,21.4583717565984,31,7.02149613069647,60.6531209408865,31,5946.5325447336,6,31.0975369526456
"121",51.9671073183417,21.4574752282351,32,7.02149613069647,61.7056855124887,32,6008.23823024609,7,31.637198641157
"122",51.9670768920332,21.4568249601871,23,7.02149613069647,44.7273833270162,23,6052.96561357311,7,22.9322322451079
"123",51.9670317135751,21.4559968281537,29,7.02149613069647,57.0201175763765,29,6109.98573114949,7,29.2348552864038
"124",51.9670536741614,21.455062078312,33,7.02149613069647,64.1569419672414,33,6174.14267311673,7,32.8939853818817
"125",51.9671182986349,21.4541087206453,34,7.02149613069647,65.781071908948,34,6239.92374502568,7,33.7266950610315
"126",51.9671918917447,21.4533404354006,27,7.02149613069647,53.3261891300984,27,6293.24993415577,7,27.3409366458359
"127",51.9672786444426,21.4526591543108,24,7.02149613069647,47.7133930711732,24,6340.96332722695,7,24.4631930088645
"128",51.9673467054963,21.4520864188671,21,7.02149613069647,40.0051546208418,21,6380.96848184779,7,20.5110925014132
"129",51.9674813188612,21.4512534253299,30,7.02149613069647,59.0634267838448,30,6440.03190863163,7,30.2824828874114
"130",51.9676109869033,21.4504848048091,28,7.02149613069647,54.6562018067073,28,6494.68811043834,7,28.0228490967821
"131",51.9677155930549,21.4499037712812,21,7.02149613069647,41.5164869536331,21,6536.20459739197,7,21.2859695784315
"132",51.9678525533527,21.4489986933768,33,7.02149613069647,63.9192027120369,33,6600.12380010401,7,32.7720937931369
"133",51.9679918605834,21.4480615127832,34,7.02149613069647,66.1200785395231,34,6666.24387864353,7,33.9005075715498
"134",51.9681755080819,21.4471574407071,33,7.02149613069647,65.2881376160633,33,6731.5320162596,7,33.4739621076333
"135",51.9682988896966,21.4466852881014,18,7.02149613069647,35.1743876144952,18,6766.70640387409,7,18.0343039510615
"136",51.9685203395784,21.4458263106644,33,7.02149613069647,63.8614854743793,33,6830.56788934847,7,32.742501516548
"137",51.9687576312572,21.4449485577643,34,7.02149613069647,65.7395341219358,34,6896.30742347041,7,33.7053981706736
"138",51.9689895585179,21.444057058543,34,7.02149613069647,66.3690543614216,34,6962.67647783183,7,34.0281602743571
