"","lat","lon","ele","distance","time","speed","summarized_distance","kilometer","speed_not_rounded"
"1",50.7049223142799,23.3103144505631,0,0,1.00207039337474,0,0,0,0
"2",50.7049642759517,23.3103468754915,18.683150301511,5.20050882558738,1.00207039337474,19,5.20050882558738,1,18.6831503015111
"3",50.7049986082254,23.3103812077372,16.252132683031,4.52382805301761,1.00207039337474,16,9.72433687860499,1,16.2521326830311
"4",50.7050367551982,23.3104174473069,17.8041275255076,4.95583029810539,1.00207039337474,18,14.6801671767104,1,17.8041275255076
"5",50.70507871687,23.3104536868429,19.1275217688093,5.32420090643184,1.00207039337474,19,20.0043680831422,1,19.1275217688093
"6",50.7051172106367,23.3104913133597,18.1055098519829,5.0397209387852,1.00207039337474,18,25.0440890219274,1,18.1055098519829
"7",50.7051557044034,23.3105265124682,17.7895853340253,4.9517824371223,1.00207039337474,18,29.9958714590497,1,17.7895853340253
"8",50.7051941981701,23.3105620583372,17.8337565494293,4.96407762245444,1.00207039337474,18,34.9599490815042,1,17.8337565494293
"9",50.7052340791001,23.3105977775692,18.336397200619,5.10398909886106,1.00207039337474,18,40.0639381803652,1,18.3363972006191
"10",50.7052743068208,23.3106333233755,18.435664518923,5.13162044350055,1.00207039337474,18,45.1955586238658,1,18.4356645189231
"11",50.7053141877524,23.3106688691523,18.3147550240022,5.09796493651774,1.00207039337474,18,50.2935235603835,1,18.3147550240022
"12",50.705354068687,23.310704068111,18.2717336365639,5.08598980911948,1.00207039337474,18,55.379513369503,1,18.271733636564
"13",50.7053949899972,23.3107389202466,18.5941587090865,5.17573775891296,1.00207039337474,19,60.5552511284159,1,18.5941587090865
"14",50.705435564515,23.3107739457434,18.4932287547482,5.14764361473323,1.00207039337474,18,65.7028947431492,1,18.4932287547482
"15",50.7054768326145,23.3108098381737,18.8420281611328,5.24473293650118,1.00207039337474,19,70.9476276796504,1,18.8420281611328
"16",50.7055184475063,23.3108464241494,19.0484514089295,5.30219144347933,1.00207039337474,19,76.2498191231297,1,19.0484514089295
"17",50.7055604091906,23.3108837036655,19.2552621574695,5.35975781240813,1.00207039337474,19,81.6095769355378,1,19.2552621574696
"18",50.7056034112426,23.3109211565404,19.6400987900965,5.46687820014189,1.00207039337474,20,87.0764551356797,1,19.6400987900966
"19",50.7056471068762,23.3109586093833,19.883423367737,5.53460829881799,1.00207039337474,20,92.6110634344977,1,19.8834233677371
"20",50.7056901089313,23.3109960621942,19.6400835960868,5.46687397084541,1.00207039337474,20,98.0779374053431,1,19.6400835960868
"21",50.705732764194,23.3110333415826,19.4974449884701,5.42717010261072,1.00207039337474,19,103.505107507954,1,19.4974449884701
"22",50.7057757662491,23.311069927369,19.5349627285965,5.43761327389043,1.00207039337474,20,108.942720781844,1,19.5349627285965
"23",50.7058187683042,23.3111042590354,19.2707126790461,5.36405850969538,1.00207039337474,19,114.30677929154,1,19.2707126790462
"24",50.7058621171424,23.3111326953659,18.7726640178181,5.22542522695189,1.00207039337474,19,119.532204518492,1,18.7726640178181
"25",50.705905812776,23.311151941931,18.1420015387452,5.04987850514875,1.00207039337474,18,124.58208302364,1,18.1420015387452
"26",50.7059481212526,23.3111604382174,17.0563836985942,4.74769364511133,1.00207039337474,17,129.329776668752,1,17.0563836985942
"27",50.7059893893552,23.3111581842398,16.5138992189406,4.59669152402072,1.00207039337474,17,133.926468192772,1,16.5138992189406
"28",50.706028923499,23.311145006615,16.1590036208062,4.49790530967919,1.00207039337474,16,138.424373502452,1,16.1590036208062
"29",50.706067417275,23.311121252134,16.5283701465044,4.60071954848638,1.00207039337474,17,143.025093050938,1,16.5283701465044
"30",50.70610348352,23.3110867474137,16.8645568094312,4.69429807669928,1.00207039337474,17,147.719391127637,1,16.8645568094312
"31",50.7061381625955,23.3110420126332,17.9085354029109,4.98489253221122,1.00207039337474,18,152.704283659848,1,17.9085354029109
"32",50.706171454514,23.3109868744143,19.294668095562,5.37072656904302,1.00207039337474,19,158.075010228891,1,19.294668095562
"33",50.7062033592629,23.3109216795456,20.8673165931189,5.80847781865054,1.00207039337474,21,163.883488047542,1,20.867316593119
"34",50.7062335300594,23.3108481619507,22.1874553010658,6.17594223931209,1.00207039337474,22,170.059430286854,1,22.1874553010659
"35",50.7062616201202,23.3107697894577,22.8077989347298,6.34861668070463,1.00207039337474,23,176.408046967559,1,22.8077989347298
"36",50.7062890166025,23.3106891629337,23.1738878373228,6.45051858365784,1.00207039337474,23,182.858565551217,1,23.1738878373229
"37",50.7063153727109,23.3106078428927,23.136308131845,6.44005816414364,1.00207039337474,23,189.29862371536,1,23.136308131845
"38",50.7063420756147,23.3105265228995,23.1998001855547,6.45773136059838,1.00207039337474,23,195.756355075959,1,23.1998001855547
"39",50.7063684317355,23.3104450295612,23.1753696548949,6.45093105185711,1.00207039337474,23,202.207286127816,1,23.175369654895
"40",50.7063951346518,23.3103637096577,23.1997616162672,6.45772062472586,1.00207039337474,23,208.665006752542,1,23.1997616162672
"41",50.706421837568,23.3102827365798,23.1218059323953,6.43602143505828,1.00207039337474,23,215.1010281876,1,23.1218059323954
"42",50.7064492340753,23.3102012433766,23.3674809512191,6.50440578582358,1.00207039337474,23,221.605433973423,1,23.3674809512191
"43",50.7064766305825,23.3101195768295,23.406256823182,6.51519916173229,1.00207039337474,23,228.120633135156,1,23.4062568231821
"44",50.7065047206807,23.3100375635527,23.614570464827,6.57318386529577,1.00207039337474,24,234.693817000451,1,23.6145704648271
"45",50.7065335043574,23.3099553769368,23.7861742902989,6.62095028554444,1.00207039337474,24,241.314767285996,1,23.7861742902989
"46",50.7065626348172,23.3098728435931,23.9302563652927,6.66105594709091,1.00207039337474,24,247.975823233087,1,23.9302563652927
"47",50.7065914184815,23.3097903103078,23.8630208787877,6.64234075531012,1.00207039337474,24,254.618163988397,1,23.8630208787877
"48",50.7066205489288,23.3097070835177,24.083793258319,6.70379338453323,1.00207039337474,24,261.32195737293,1,24.083793258319
"49",50.7066486390021,23.3096238567828,23.8852831790772,6.64853753086806,1.00207039337474,24,267.970494903798,1,23.8852831790773
"50",50.7066777694494,23.3095406300983,24.0837473210917,6.70378059777339,1.00207039337474,24,274.674275501572,1,24.0837473210917
"51",50.7067065531013,23.3094565365147,24.2098778035178,6.73888938170151,1.00207039337474,24,281.413164883273,1,24.2098778035178
"52",50.7067353367531,23.3093719228157,24.32583175416,6.77116549862746,1.00207039337474,24,288.184330381901,1,24.32583175416
"53",50.7067641204049,23.3092873091658,24.325809197867,6.77115922001818,1.00207039337474,24,294.955489601919,1,24.325809197867
"54",50.7067929040568,23.3092032157345,24.2098093521574,6.73887032806772,1.00207039337474,24,301.694359929986,1,24.2098093521574
"55",50.7068216877086,23.309119642517,24.0939728809763,6.70662691188895,1.00207039337474,24,308.400986841875,1,24.0939728809763
"56",50.7068497777819,23.3090364161298,23.8851256617185,6.6484936854565,1.00207039337474,24,315.049480527332,1,23.8851256617185
"57",50.7068778678552,23.3089528430155,23.9626454111473,6.67007153151329,1.00207039337474,24,321.719552058845,1,23.9626454111474
"58",50.70690526435,23.3088685763975,23.9899750656223,6.67767881973845,1.00207039337474,24,328.397230878584,1,23.9899750656224
"59",50.7069316204708,23.3087841364503,23.8421870038872,6.63654158608318,1.00207039337474,24,335.033772464667,1,23.8421870038873
"60",50.7069590169656,23.3087005634736,23.8338048060032,6.63420837710234,1.00207039337474,24,341.667980841769,1,23.8338048060032
"61",50.7069878006174,23.3086211518427,23.1734650600481,6.45040090238285,1.00207039337474,23,348.118381744152,1,23.1734650600482
"62",50.7070197053788,23.3085502362427,22.0313591294011,6.13249241927199,1.00207039337474,22,354.250874163424,1,22.0313591294011
"63",50.7070547312498,23.3084902440786,20.6656387468564,5.75234020788965,1.00207039337474,21,360.003214371314,1,20.6656387468565
"64",50.7070918378688,23.3084429092126,19.0771272663663,5.31017345118546,1.00207039337474,19,365.313387822499,1,19.0771272663663
"65",50.7071310252358,23.3084075380821,18.0515570967776,5.02470303360958,1.00207039337474,18,370.338090856109,1,18.0515570967776
"66",50.7071722933509,23.3083841306674,17.5364612455367,4.88132461630997,1.00207039337474,18,375.219415472419,1,17.5364612455368
"67",50.7072159889969,23.3083723401825,17.7281552386752,4.93468319272993,1.00207039337474,18,380.154098665149,1,17.7281552386752
"68",50.707262458982,23.3083723400252,18.5843772938613,5.1730150737456,1.00207039337474,19,385.327113738894,1,18.5843772938613
"69",50.7073120500891,23.3083841301858,20.0561130063768,5.58267695829674,1.00207039337474,20,390.909790697191,1,20.0561130063768
"70",50.7073647623182,23.3084075372564,21.8984630892867,6.09550042282882,1.00207039337474,22,397.00529112002,1,21.8984630892867
"71",50.7074195552953,23.3084404806083,23.4475499847363,6.52669323246629,1.00207039337474,23,403.531984352486,1,23.4475499847364
"72",50.7074743482725,23.3084800126325,24.0918311820126,6.70603076379923,1.00207039337474,24,410.238015116285,1,24.0918311820126
"73",50.7075284476835,23.3085224921871,24.1628242615225,6.72579189244127,1.00207039337474,24,416.963807008727,1,24.1628242615225
"74",50.707581506733,23.3085658386138,23.8910766213444,6.65015015224908,1.00207039337474,24,423.613957160976,1,23.8910766213445
"75",50.7076345657825,23.308607971274,23.7513888212063,6.61126764979518,1.00207039337474,24,430.225224810771,1,23.7513888212064
"76",50.707688665206,23.3086488901777,23.9894374814459,6.67752918163089,1.00207039337474,24,436.902753992402,1,23.9894374814459
"77",50.7077427646296,23.3086892888774,23.9328137433702,6.66176780066206,1.00207039337474,24,443.564521793064,1,23.9328137433703
"78",50.7077968640531,23.3087295141497,23.9140645533922,6.65654890950186,1.00207039337474,24,450.221070702566,1,23.9140645533923
"79",50.7078509634766,23.3087702595276,23.9704700330079,6.67224953759824,1.00207039337474,24,456.893320240164,1,23.9704700330079
"80",50.7079050629001,23.3088110048661,23.9704606181391,6.67224691694233,1.00207039337474,24,463.565567157106,1,23.9704606181391
"81",50.7079605494806,23.3088519235535,24.4908829713234,6.81710798143577,1.00207039337474,24,470.382675138542,1,24.4908829713234
"82",50.7080160360612,23.3088947494126,24.6991360539077,6.87507582820987,1.00207039337474,25,477.257750966752,1,24.6991360539077
"83",50.7080767245118,23.3089443371554,27.3273215106573,7.6066388377951,1.00207039337474,27,484.864389804547,1,27.3273215106573
"84",50.7081370661544,23.3089942716155,27.244853895854,7.5836837391266,1.00207039337474,27,492.448073543674,1,27.244853895854
"85",50.7081984481711,23.3090442060264,27.6140462569062,7.68644949870174,1.00207039337474,28,500.134523042375,1,27.6140462569062
"86",50.7082591365968,23.3090937936217,27.327273047731,7.60662534799966,1.00207039337474,27,507.741148390375,1,27.327273047731
"87",50.7083191314315,23.309143381158,27.081202168621,7.53813080838082,1.00207039337474,27,515.279279198756,1,27.081202168621
"88",50.7083777390843,23.3091921017289,26.4879413636248,7.37299495053739,1.00207039337474,26,522.652274149293,1,26.4879413636249
"89",50.708435306363,23.3092406488624,26.0997644018511,7.26494477254194,1.00207039337474,26,529.917218921835,1,26.0997644018511
"90",50.7084921800508,23.3092883290353,25.7517261873335,7.16806733072775,1.00207039337474,26,537.085286252563,1,25.7517261873335
"91",50.7085476665567,23.3093356624023,25.2212023176331,7.02039447994848,1.00207039337474,25,544.105680732511,1,25.2212023176331
"92",50.7086007255315,23.3093829957153,24.3714009894779,6.7838498268388,1.00207039337474,24,550.88953055935,1,24.3714009894779
"93",50.7086523973243,23.3094292886845,23.7588227990026,6.61333691897702,1.00207039337474,24,557.502867478327,1,23.7588227990026
"94",50.7086988672471,23.3094688196865,21.1094221866405,5.87586860957786,1.00207039337474,21,563.378736087905,1,21.1094221866405
"95",50.7087442967959,23.3095080038777,20.7018103802682,5.76240868647908,1.00207039337474,21,569.141144774384,1,20.7018103802683
"96",50.7087879923798,23.3095468412582,20.0527430795277,5.58173892942914,1.00207039337474,20,574.722883703813,1,20.0527430795277
"97",50.7088309943726,23.3095853318377,19.768025218531,5.50248689082643,1.00207039337474,20,580.22537059464,1,19.768025218531
"98",50.7088733027745,23.3096234756261,19.4834931120353,5.42328655752536,1.00207039337474,19,585.648657152165,1,19.4834931120353
"99",50.7089152643934,23.3096612726234,19.3195055521235,5.37764014678385,1.00207039337474,19,591.026297298949,1,19.3195055521235
"100",50.7089582663862,23.3096971624048,19.451655988413,5.41442460224977,1.00207039337474,19,596.440721901199,1,19.451655988413
"101",50.7090005747881,23.3097327053925,19.1654459997168,5.33475722559405,1.00207039337474,19,601.775479126793,1,19.1654459997168
"102",50.7090425364069,23.3097682483508,19.0431119744573,5.3007051964788,1.00207039337474,19,607.076184323271,1,19.0431119744573
"103",50.7090848448088,23.3098024042405,19.0029801635189,5.28953439104162,1.00207039337474,19,612.365718714313,1,19.002980163519
"104",50.7091271532107,23.3098334392682,18.6564793712404,5.19308489514629,1.00207039337474,19,617.558803609459,1,18.6564793712405
"105",50.7091684212386,23.3098601397879,17.835545623722,4.96457561644895,1.00207039337474,18,622.523379225908,1,17.835545623722
"106",50.7092089957004,23.3098800784977,16.9941559770643,4.73037237916904,1.00207039337474,17,627.253751605077,1,16.9941559770643
"107",50.7092474894142,23.3098918683707,15.681372678357,4.36495535790476,1.00207039337474,16,631.618706962982,1,15.681372678357
"108",50.7092835555969,23.3098951626627,14.4477742925898,4.02157968576805,1.00207039337474,14,635.64028664875,1,14.4477742925899
"109",50.7093175410565,23.3098889211009,13.6831471922751,3.80874352487988,1.00207039337474,14,639.44903017363,1,13.6831471922751
"110",50.7093494457681,23.3098741839653,13.2940506055898,3.70043736663529,1.00207039337474,13,643.149467540265,1,13.2940506055898
"111",50.7093789229487,23.3098523382976,13.022242085093,3.62477868023063,1.00207039337474,13,646.774246220496,1,13.022242085093
"112",50.7094070129722,23.3098216503117,13.6601505299723,3.80234233753542,1.00207039337474,14,650.576588558031,1,13.6601505299723
"113",50.7094323286567,23.3097815998749,14.3310547908101,3.9890904754728,1.00207039337474,14,654.565679033504,1,14.3310547908102
"114",50.7094545232192,23.3097334006433,15.0925500233912,4.20105487193545,1.00207039337474,15,658.76673390544,1,15.0925500233913
