"","lat","lon","ele","distance","time","speed","summarized_distance","kilometer","speed_not_rounded"
"1",52.187603,21.1337,81.6,0,1.03363535623493,0,0,0,0
"2",52.1876,21.133706,81.6,0.528399840116434,1.03363535623493,2,0.528399840116434,1,1.84033896764926
"3",52.187599,21.133711,81.6,0.358936185713254,1.03363535623493,1,0.887336025829689,1,1.25012197074461
"4",52.187596,21.133715,81.6,0.431337324971892,1.03363535623493,2,1.31867335080158,1,1.50228449571909
"5",52.187595,21.133717,81.6,0.176133294275743,1.03363535623493,1,1.49480664507732,1,0.613446372134894
"6",52.187598,21.133708,81.6,0.699145291553141,1.03363535623493,2,2.19395193663046,1,2.43502027519583
"7",52.187599,21.133698,81.6,0.691494522587981,1.03363535623493,2,2.88544645921845,1,2.40837377156335
"8",52.187606,21.133696,81.6,0.791100704927498,1.03363535623493,3,3.67654716414594,1,2.75528746241117
"9",52.187613,21.133694,81.6,0.791100700559783,1.03363535623493,3,4.46764786470573,1,2.75528744719906
"10",52.18762,21.133689,81.6,0.850677665232163,1.03363535623493,3,5.31832552993789,1,2.96278525726025
"11",52.187623,21.133737,81.6,3.29285877663806,1.03363535623493,11,8.61118430657595,1,11.4685430644293
"12",52.187628,21.13375,81.6,1.04735645337439,1.03363535623493,4,9.65854075995034,1,3.6477885643173
"13",52.187625,21.133768,81.6,1.273039564848,1.03363535623493,4,10.9315803247983,1,4.43380966586362
"14",52.187623,21.133792,81.6,1.65300195984498,1.03363535623493,6,12.5845822846433,1,5.75716283266284
"15",52.187625,21.133844,81.6,3.55584673709079,1.03363535623493,12,16.1404290217341,1,12.3844914711077
"16",52.187625,21.133864,81.6,1.36494994867461,1.03363535623493,5,17.5053789704087,1,4.75392002178355
"17",52.187626,21.133914,81.6,3.4141900998749,1.03363535623493,12,20.9195690702836,1,11.8911222273981
"18",52.187626,21.133971,81.7,3.89010726668747,1.03363535623493,14,24.8096763369711,1,13.5486717589524
"19",52.187624,21.134038,81.7,4.57799926509628,1.03363535623493,16,29.3876756020674,1,15.9444984683756
"20",52.187619,21.134112,81.7,5.0808940582931,1.03363535623493,18,34.4685696603605,1,17.6960071068795
"21",52.18761,21.134191,81.7,5.48384940235138,1.03363535623493,19,39.9524190627118,1,19.0994413352652
"22",52.187604,21.134269,81.7,5.36504519910729,1.03363535623493,19,45.3174642618191,1,18.6856637597413
"23",52.1876,21.134345,81.7,5.2058905348487,1.03363535623493,18,50.5233547966678,1,18.1313514600751
"24",52.187595,21.134422,81.7,5.28445476343286,1.03363535623493,18,55.8078095601007,1,18.404979119188
"25",52.187588,21.134505,81.7,5.7178927157026,1.03363535623493,20,61.5257022758033,1,19.9145797909905
"26",52.187585,21.13459,81.7,5.81064713229055,1.03363535623493,20,67.3363494080938,1,20.2376297889443
"27",52.187579,21.13468,81.7,6.17848892277564,1.03363535623493,22,73.5148383308695,1,21.5187686719735
"28",52.187572,21.134773,81.7,6.39467960476444,1.03363535623493,22,79.9095179356339,1,22.271729037024
"29",52.187565,21.134869,81.8,6.59794471040068,1.03363535623493,23,86.5074626460346,1,22.9796715197153
"30",52.187557,21.134963,81.8,6.47679166534741,1.03363535623493,23,92.984254311382,1,22.5577132734528
"31",52.18755,21.135052,81.8,6.12381706040671,1.03363535623493,21,99.1080713717887,1,21.3283546121787
"32",52.187543,21.135129,81.8,5.31252615959398,1.03363535623493,19,104.420597531383,1,18.5027476654848
"33",52.187535,21.135199,81.8,4.85963070541488,1.03363535623493,17,109.280228236798,1,16.9253793748105
"34",52.187537,21.135273,81.8,5.05522995682316,1.03363535623493,18,114.335458193621,1,17.6066228141166
"35",52.187539,21.13535,81.8,5.25978169175145,1.03363535623493,18,119.595239885372,1,18.3190464374959
"36",52.187538,21.135428,81.8,5.32447896900737,1.03363535623493,19,124.91971885438,1,18.5443775435928
"37",52.187537,21.135509,81.8,5.52917888824679,1.03363535623493,19,130.448897742626,1,19.2573172711445
"38",52.187533,21.135597,81.8,6.0222760808701,1.03363535623493,21,136.471173823496,1,20.9747023071112
"39",52.187527,21.135689,81.9,6.31420868130804,1.03363535623493,22,142.785382504805,1,21.9914606399576
"40",52.187528,21.135776,81.9,5.93858873749787,1.03363535623493,21,148.723971242302,1,20.683231592296
"41",52.187527,21.135865,81.9,6.07506058748977,1.03363535623493,21,154.799031829792,1,21.1585429842751
"42",52.187519,21.135955,81.9,6.20651289427859,1.03363535623493,22,161.005544724071,1,21.6163720451574
"43",52.18751,21.13604,81.9,5.88693087910752,1.03363535623493,21,166.892475603178,1,20.503314865296
"44",52.187505,21.136122,81.9,5.62392048631753,1.03363535623493,20,172.516396089496,1,19.5872883300845
"45",52.187499,21.136197,81.9,5.16197037035878,1.03363535623493,18,177.678366459855,1,17.978383983479
"46",52.187487,21.136262,81.9,4.63286518900795,1.03363535623493,16,182.311231648863,1,16.1355884159964
"47",52.18747,21.136313,81.9,3.9618314331482,1.03363535623493,14,186.273063082011,1,13.7984764871877
"48",52.187458,21.136365,81.9,3.79196792233253,1.03363535623493,13,190.065031004343,1,13.2068668491778
"49",52.187458,21.136379,81.9,0.955468552991087,1.03363535623493,3,191.020499557334,1,3.32775651492531
"50",52.187449,21.13641,81.9,2.34090979587223,1.03363535623493,8,193.361409353207,1,8.15304470218285
"51",52.187444,21.136426,81.9,1.22563732479553,1.03363535623493,4,194.587046678002,1,4.26871463195292
"52",52.187445,21.13643,81.9,0.294815482218049,1.03363535623493,1,194.88186216022,1,1.02679898629914
"53",52.187452,21.136414,81.9,1.3414900082261,1.03363535623493,5,196.223352168446,1,4.6722124978437
"54",52.187458,21.1364,81.9,1.16577584628786,1.03363535623493,4,197.389128014734,1,4.06022590202734
"55",52.187464,21.136381,82,1.45861670651119,1.03363535623493,5,198.847744721245,1,5.08014757019092
"56",52.187474,21.13636,82,1.81473751192575,1.03363535623493,6,200.662482233171,1,6.3204639852198
"57",52.187476,21.136349,82,0.783042877841722,1.03363535623493,3,201.445525111013,1,2.72722323518266
"58",52.187479,21.136338,82,0.821654568925328,1.03363535623493,3,202.267179679938,1,2.86170207925714
"59",52.187482,21.136327,82,0.82165452235758,1.03363535623493,3,203.088834202296,1,2.86170191706852
"60",52.187489,21.136304,82,1.75247232310124,1.03363535623493,6,204.841306525397,1,6.10360348560926
"61",52.187495,21.136276,82,2.02429940530647,1.03363535623493,7,206.865605930703,1,7.05033725398899
"62",52.1875,21.136222,82,3.72716954089109,1.03363535623493,13,210.592775471594,1,12.9811836120651
"63",52.187502,21.136201,82,1.45039115196808,1.03363535623493,5,212.043166623563,1,5.05149917288468
"64",52.1875,21.136141,81.9,4.10090927827706,1.03363535623493,14,216.14407590184,1,14.2828641771441
"65",52.187499,21.136122,81.9,1.30147561190411,1.03363535623493,5,217.445551513744,1,4.53284823762348
"66",52.187497,21.136071,81.9,3.48774560489515,1.03363535623493,12,220.933297118639,1,12.1473052386269
"67",52.187496,21.136055,81.9,1.09762264614196,1.03363535623493,4,222.030919764781,1,3.82285832452986
"68",52.1875,21.135999,81.9,3.84772253053015,1.03363535623493,13,225.878642295311,1,13.4010519535288
"69",52.187504,21.135979,81.9,1.43574758793655,1.03363535623493,5,227.314389883248,1,5.00049779198616
"70",52.187509,21.135933,81.9,3.18835234865238,1.03363535623493,11,230.5027422319,1,11.1045625383385
"71",52.187513,21.135881,81.9,3.57670440228049,1.03363535623493,12,234.07944663418,1,12.4571356528591
"72",52.187516,21.135825,81.9,3.83643240912132,1.03363535623493,13,237.915879043302,1,13.3617301203247
"73",52.187521,21.135761,81.9,4.40317123868826,1.03363535623493,15,242.31905028199,1,15.3355981523479
"74",52.187524,21.135693,81.9,4.65284096409334,1.03363535623493,16,246.971891246083,1,16.2051611041535
"75",52.187527,21.135622,81.9,4.85707776766191,1.03363535623493,17,251.828969013745,1,16.9164878679022
"76",52.187531,21.135551,81.9,4.86599886475353,1.03363535623493,17,256.694967878499,1,16.9475587376592
"77",52.187531,21.135478,81.9,4.98207784618019,1.03363535623493,17,261.677045724679,1,17.3518447662043
"78",52.187533,21.135402,81.8,5.19159673145011,1.03363535623493,18,266.868642456129,1,18.0815682440458
"79",52.187537,21.135324,81.8,5.34190613763316,1.03363535623493,19,272.210548593762,1,18.6050738100996
"80",52.187544,21.135243,81.8,5.582708343994,1.03363535623493,19,277.793256937756,1,19.4437524966112
"81",52.187547,21.135168,81.8,5.12945436234227,1.03363535623493,18,282.922711300098,1,17.8651355074537
"82",52.187545,21.135096,81.8,4.9188696978869,1.03363535623493,17,287.841580997985,1,17.1317000773803
"83",52.187544,21.135026,81.8,4.77863025537747,1.03363535623493,17,292.620211253363,1,16.6432667145037
"84",52.187543,21.134957,81.8,4.71040152901909,1.03363535623493,16,297.330612782382,1,16.4056360903106
"85",52.187547,21.134884,81.8,5.00193527548152,1.03363535623493,17,302.332548057863,1,17.4210052733924
"86",52.187549,21.134812,81.8,4.91886947701988,1.03363535623493,17,307.251417534883,1,17.1316993081329
"87",52.187549,21.13474,81.8,4.91382821513335,1.03363535623493,17,312.165245750017,1,17.1141413340543
"88",52.187547,21.134668,81.7,4.91886947680304,1.03363535623493,17,317.08411522682,1,17.1316993073777
"89",52.187549,21.1346,81.7,4.64617522179346,1.03363535623493,16,321.730290448613,1,16.1819453035959
"90",52.187556,21.134535,81.7,4.50401425762551,1.03363535623493,16,326.234304706239,1,15.686819563249
"91",52.187563,21.134474,81.7,4.23540316616839,1.03363535623493,15,330.469707872407,1,14.75128661789
"92",52.187564,21.134418,81.7,3.82348600147821,1.03363535623493,13,334.293193873885,1,13.3166396856428
"93",52.187565,21.134358,81.7,4.09636826089404,1.03363535623493,14,338.389562134779,1,14.2670484811346
"94",52.187568,21.134295,81.7,4.31254810846441,1.03363535623493,15,342.702110243244,1,15.0199711114983
"95",52.187578,21.134223,81.7,5.03834145001565,1.03363535623493,18,347.740451693259,1,17.5478026275389
"96",52.18758,21.134156,81.7,4.57800398989513,1.03363535623493,16,352.318455683155,1,15.9445149241554
"97",52.18758,21.134099,81.7,3.89011129170248,1.03363535623493,14,356.208566974857,1,13.5486857774881
"98",52.187577,21.134052,81.7,3.22497368454015,1.03363535623493,11,359.433540659397,1,11.2321092678508
"99",52.187576,21.134007,81.7,3.07315756891764,1.03363535623493,11,362.506698228315,1,10.7033560543076
"100",52.187581,21.133956,81.6,3.52484866983716,1.03363535623493,12,366.031546898152,1,12.2765297596203
"101",52.187586,21.133905,81.6,3.52484828376993,1.03363535623493,12,369.556395181922,1,12.2765284150049
"102",52.187581,21.133855,81.6,3.45747374977701,1.03363535623493,12,373.013868931699,1,12.0418728172532
"103",52.187573,21.133796,81.6,4.12391214075595,1.03363535623493,14,377.137781072455,1,14.3629797657068
"104",52.187557,21.133738,81.6,4.34061917829432,1.03363535623493,15,381.478400250749,1,15.1177385212315
"105",52.187538,21.133688,81.6,4.01470613405989,1.03363535623493,14,385.493106384809,1,13.9826312978121
"106",52.18752,21.133643,81.6,3.66700735929078,1.03363535623493,13,389.1601137441,1,12.7716475774716
"107",52.187503,21.133602,81.6,3.37801202004132,1.03363535623493,12,392.538125764141,1,11.7651192935634
"108",52.187488,21.133556,81.6,3.55584046096787,1.03363535623493,12,396.093966225109,1,12.3844696122942
"109",52.187484,21.133499,81.6,3.91552069448268,1.03363535623493,14,400.009486919592,1,13.6371829921556
"110",52.187491,21.133431,81.6,4.70580961211594,1.03363535623493,16,404.715296531708,1,16.3896431187548
"111",52.187499,21.133355,81.6,5.26272202748481,1.03363535623493,18,409.978018559192,1,18.3292871946219
"112",52.187506,21.133275,81.6,5.51514165628366,1.03363535623493,19,415.493160215476,1,19.2084276557086
"113",52.187515,21.133195,81.4,5.55097484119607,1.03363535623493,19,421.044135056672,1,19.3332293712329
"114",52.187525,21.133114,81.3,5.63902953643016,1.03363535623493,20,426.683164593102,1,19.6399109305764
"115",52.187537,21.13303,81.1,5.88638003044648,1.03363535623493,21,432.569544623549,1,20.5013963403851
"116",52.187549,21.13294,80.9,6.28586753674727,1.03363535623493,22,438.855412160296,1,21.8927525996382
"117",52.187557,21.13285,80.8,6.2065087928616,1.03363535623493,22,445.061920953158,1,21.6163577605249
"118",52.187565,21.132758,80.7,6.3416207009554,1.03363535623493,22,451.403541654113,1,22.0869326747862
"119",52.187571,21.132669,80.7,6.11064766997504,1.03363535623493,21,457.514189324088,1,21.282487561223
"120",52.187576,21.132584,80.8,5.8276849810942,1.03363535623493,20,463.341874305182,1,20.2969701117411
"121",52.187575,21.132506,81,5.32447453995952,1.03363535623493,19,468.666348845142,1,18.5443621178703
"122",52.187574,21.13242,81.2,5.87034701814842,1.03363535623493,20,474.53669586329,1,20.445555715425
"123",52.187566,21.132346,81.4,5.12823874742956,1.03363535623493,18,479.66493461072,1,17.8609016994098
"124",52.187518,21.132329,81.5,5.4678442966462,1.03363535623493,19,485.132778907366,1,19.0436979048658
"125",52.187468,21.132342,81.5,5.63624272686475,1.03363535623493,20,490.769021634231,1,19.6302048825248
"126",52.187426,21.132347,81.5,4.68785485753966,1.03363535623493,16,495.45687649177,1,16.3271093479383
"127",52.187389,21.132337,81.5,4.17498076524384,1.03363535623493,15,499.631857257014,1,14.5408442776427
"128",52.187363,21.132289,81.5,4.37132940823764,1.03363535623493,15,504.003186665252,1,15.2246977376796
"129",52.187347,21.132226,81.4,4.65393148098595,1.03363535623493,16,508.657118146238,1,16.208959214183
"130",52.187338,21.132153,81.4,5.08183672273273,1.03363535623493,18,513.738954868971,1,17.6992902685498
"131",52.187332,21.132076,81.3,5.29736732136877,1.03363535623493,18,519.036322190339,1,18.4499516603157
"132",52.187339,21.131985,81.2,6.25925702690871,1.03363535623493,22,525.295579217248,1,21.8000721056507
"133",52.187343,21.131897,81.1,6.02230221337442,1.03363535623493,21,531.317881430622,1,20.9747933227822
"134",52.187347,21.131808,81,6.09036488578855,1.03363535623493,21,537.408246316411,1,21.2118456054976
"135",52.187351,21.131713,81,6.49882493418473,1.03363535623493,23,543.907071250596,1,22.6344519098935
"136",52.187356,21.131617,81.1,6.57539967124761,1.03363535623493,23,550.482470921843,1,22.9011504624957
"137",52.187361,21.131518,81.2,6.77942995950153,1.03363535623493,24,557.261900881345,1,23.6117579637615
"138",52.187367,21.131413,81.4,7.19708892014035,1.03363535623493,25,564.458989801485,1,25.0664027272462
"139",52.187379,21.131306,81.5,7.42369876282306,1.03363535623493,26,571.882688564308,1,25.8556514973631
"140",52.187389,21.131201,81.6,7.25197439182356,1.03363535623493,25,579.134662956132,1,25.2575607568818
"141",52.187397,21.131103,81.5,6.74731859865809,1.03363535623493,23,585.88198155479,1,23.4999188143564
"142",52.187403,21.131004,81.5,6.7894696169225,1.03363535623493,24,592.671451171713,1,23.6467246147159
"143",52.187407,21.130901,81.5,7.04361573080371,1.03363535623493,25,599.715066902516,1,24.5318781695488
"144",52.187415,21.130799,81.5,7.0180114455675,1.03363535623493,24,606.733078348084,1,24.4427022079349
"145",52.187426,21.130692,81.6,7.40446977944663,1.03363535623493,26,614.13754812753,1,25.788679774949
"146",52.18743,21.130593,81.7,6.77118893562734,1.03363535623493,24,620.908737063158,1,23.5830556890492
"147",52.187433,21.130499,81.7,6.42397917293137,1.03363535623493,22,627.332716236089,1,22.373775125874
"148",52.187437,21.130409,81.8,6.15841978535671,1.03363535623493,21,633.491136021446,1,21.4488708165331
"149",52.187438,21.130315,81.8,6.41625755987193,1.03363535623493,22,639.907393581318,1,22.3468818826753
"150",52.187441,21.130217,81.8,6.69661504880863,1.03363535623493,23,646.604008630126,1,23.3233258037197
"151",52.187446,21.130116,81.9,6.91546091072299,1.03363535623493,24,653.519469540849,1,24.0855337701359
"152",52.187455,21.130013,82,7.10055654982703,1.03363535623493,25,660.620026090676,1,24.7301946718312
"153",52.18746,21.129914,82,6.77941496677526,1.03363535623493,24,667.399441057452,1,23.6117057462999
"154",52.187464,21.129821,82,6.36264064348346,1.03363535623493,22,673.762081700935,1,22.160142044652
"155",52.187474,21.129726,82,6.57840627086823,1.03363535623493,23,680.340487971803,1,22.9116220070002
"156",52.187481,21.129625,82,6.93692551771729,1.03363535623493,24,687.277413489521,1,24.1602918409714
"157",52.187486,21.129523,82,6.98348319144616,1.03363535623493,24,694.260896680967,1,24.3224453745294
"158",52.187494,21.129419,82,7.15341213088608,1.03363535623493,25,701.414308811853,1,24.9142828908194
"159",52.187498,21.129318,82,6.9073843920317,1.03363535623493,24,708.321693203884,1,24.0574044427931
"160",52.187502,21.129219,82.1,6.77117801867432,1.03363535623493,24,715.092871222559,1,23.5830176669066
"161",52.187505,21.129122,82.3,6.62844354209532,1.03363535623493,23,721.721314764654,1,23.085894467139
"162",52.187509,21.12903,82.4,6.29455570125523,1.03363535623493,22,728.015870465909,1,21.9230121994478
"163",52.187515,21.128945,82.6,5.83937647793827,1.03363535623493,20,733.855246943848,1,20.3376898765834
"164",52.187517,21.128868,82.7,5.25978428980305,1.03363535623493,18,739.115031233651,1,18.3190554861277
"165",52.187513,21.128799,82.8,4.73009423030763,1.03363535623493,16,743.845125463958,1,16.4742228740454
"166",52.1875,21.128735,83,4.60134539437814,1.03363535623493,16,748.446470858337,1,16.0258096047524
"167",52.187481,21.128674,83,4.66958315387907,1.03363535623493,16,753.116054012215,1,16.2634716900531
"168",52.187459,21.128617,83.1,4.59682311947923,1.03363535623493,16,757.712877131695,1,16.0100591860599
"169",52.187433,21.128567,83.1,4.47452876232314,1.03363535623493,16,762.187405894018,1,15.5841259175177
"170",52.187391,21.128561,83.2,4.69331639350752,1.03363535623493,16,766.880722287525,1,16.3461310748613
"171",52.187347,21.128586,83.2,5.18672124629142,1.03363535623493,18,772.067443533817,1,18.0645876459409
"172",52.187308,21.128627,83.2,5.16507597033771,1.03363535623493,18,777.232519504155,1,17.9892003316783
"173",52.187271,21.128678,83.2,5.39255066260604,1.03363535623493,19,782.625070166761,1,18.7814612457679
"174",52.187234,21.128736,83.1,5.71257590036437,1.03363535623493,20,788.337646067125,1,19.8960621047464
"175",52.187191,21.128794,83.1,6.21141896304162,1.03363535623493,22,794.549065030167,1,21.6334591614604
"176",52.187145,21.128856,83.1,6.64275399539845,1.03363535623493,23,801.191819025565,1,23.1357356723382
"177",52.187099,21.128925,83,6.95682717900876,1.03363535623493,24,808.148646204574,1,24.229606401679
"178",52.187051,21.128993,83,7.07736315302768,1.03363535623493,25,815.226009357601,1,24.6494154802391
"179",52.187003,21.129061,83,7.07736643742904,1.03363535623493,25,822.303375795031,1,24.6494269193262
"180",52.186957,21.12913,83,6.95683735910906,1.03363535623493,24,829.26021315414,1,24.2296418574719
"181",52.186906,21.129196,83,7.24716031888126,1.03363535623493,25,836.507373473021,1,25.2407940484989
"182",52.186856,21.129265,83,7.29083149875494,1.03363535623493,25,843.798204971776,1,25.3928943482776
"183",52.186805,21.129329,82.9,7.16312600446638,1.03363535623493,25,850.961330976242,1,24.9481148845474
"184",52.186755,21.129393,82.9,7.0752259722019,1.03363535623493,25,858.036556948444,1,24.6419719935913
"185",52.186704,21.129458,82.9,7.2049518403716,1.03363535623493,25,865.241508788816,1,25.093788122552
"186",52.186655,21.129524,82.9,7.07411880470311,1.03363535623493,25,872.315627593519,1,24.6381158919481
"187",52.186605,21.129588,82.9,7.07523506887573,1.03363535623493,25,879.390862662395,1,24.642003675969
"188",52.186555,21.129654,82.9,7.16031134441456,1.03363535623493,25,886.551174006809,1,24.9383118373456
"189",52.186505,21.129717,82.9,7.03331198045009,1.03363535623493,24,893.584485987259,1,24.4959917217321
"190",52.186454,21.129784,82.9,7.28980479836841,1.03363535623493,25,900.874290785628,1,25.3893185017577
"191",52.186404,21.12985,82.9,7.16032096689338,1.03363535623493,25,908.034611752521,1,24.9383453510248
"192",52.186352,21.129914,82.9,7.2516992119664,1.03363535623493,25,915.286310964487,1,25.2566023458911
"193",52.1863,21.129979,82.9,7.29301495834594,1.03363535623493,25,922.579325922833,1,25.4004990170616
"194",52.186248,21.130048,82.8,7.46222509321797,1.03363535623493,26,930.041551016051,1,25.989833042707
"195",52.18619,21.130113,82.8,7.83370289621195,1.03363535623493,27,937.875253912263,1,27.283635622806
"196",52.186134,21.130175,82.8,7.53437857101688,1.03363535623493,26,945.40963248328,1,26.2411329992238
"197",52.186078,21.130241,82.8,7.69102214270424,1.03363535623493,27,953.100654625984,1,26.7866995325984
"198",52.186024,21.130307,82.9,7.5116992360264,1.03363535623493,26,960.612353862011,1,26.1621442093442
"199",52.185973,21.130372,82.9,7.2049967457206,1.03363535623493,25,967.817350607731,1,25.0939445212814
"200",52.185919,21.130437,82.9,7.47097809606048,1.03363535623493,26,975.288328703792,1,26.0203184649044
"201",52.185862,21.130502,83,7.74222891070627,1.03363535623493,27,983.030557614498,1,26.9650451780868
"202",52.185806,21.130567,83,7.65126520590189,1.03363535623493,27,990.6818228204,1,26.6482319660382
"203",52.185751,21.130631,83,7.5210037389782,1.03363535623493,26,998.202826559378,1,26.1945504253511
"204",52.185697,21.130697,83,7.51171910069335,1.03363535623493,26,1005.71454566007,2,26.1622133950591
"205",52.185645,21.130763,83.1,7.3347707566691,1.03363535623493,26,1013.04931641674,2,25.5459283244635
"206",52.185592,21.130826,83.1,7.30050493776652,1.03363535623493,25,1020.34982135451,2,25.4265855143466
"207",52.185542,21.130892,83.1,7.16037590155913,1.03363535623493,25,1027.51019725607,2,24.9385366803902
"208",52.185492,21.13096,83.2,7.24702809727322,1.03363535623493,25,1034.75722535334,2,25.2403335400748
"209",52.185442,21.131025,83.2,7.11764382699145,1.03363535623493,25,1041.87486918033,2,24.7897071463425
"210",52.185389,21.131088,83.2,7.30051649850079,1.03363535623493,25,1049.17538567883,2,25.4266257786846
"211",52.185339,21.13115,83.2,6.99186474965148,1.03363535623493,24,1056.16725042848,2,24.3516371096583
"212",52.185289,21.131207,83.3,6.79077174723066,1.03363535623493,24,1062.95802217571,2,23.6512597431643
"213",52.185241,21.131269,83.3,6.81596762871515,1.03363535623493,24,1069.77398980443,2,23.7390132945468
"214",52.185198,21.131335,83.3,6.5729817658419,1.03363535623493,23,1076.34697157027,2,22.8927292534029
"215",52.185153,21.131403,83.3,6.82887496601269,1.03363535623493,24,1083.17584653628,2,23.7839676529585
"216",52.185107,21.131469,83.3,6.8200324578339,1.03363535623493,24,1089.99587899412,2,23.7531704968322
"217",52.185059,21.131531,83.3,6.81597838125993,1.03363535623493,24,1096.81185737538,2,23.7390507440797
"218",52.18501,21.131593,83.3,6.90359523547151,1.03363535623493,24,1103.71545261085,2,24.044207367505
"219",52.184958,21.131655,83.3,7.17038720237541,1.03363535623493,25,1110.88583981322,2,24.9734045694588
"220",52.184904,21.131717,83.4,7.35129957728969,1.03363535623493,26,1118.23713939051,2,25.6034957769265
"221",52.184851,21.131782,83.4,7.38176892435086,1.03363535623493,26,1125.61890831486,2,25.7096160337062
"222",52.184799,21.131847,83.4,7.29310605093876,1.03363535623493,25,1132.9120143658,2,25.4008162791717
"223",52.184745,21.131915,83.5,7.59442045674526,1.03363535623493,26,1140.50643482255,2,26.450250060979
"224",52.184694,21.131988,83.5,7.55353600614724,1.03363535623493,26,1148.0599708287,2,26.3078555296145
"225",52.184646,21.132054,83.5,6.98877414167953,1.03363535623493,24,1155.04874497038,2,24.3408729764155
"226",52.184598,21.132116,83.5,6.81600561765892,1.03363535623493,24,1161.86475058803,2,23.7391456044535
"227",52.184548,21.132178,83.5,6.99191030604433,1.03363535623493,24,1168.85666089408,2,24.3517957758778
"228",52.184499,21.132238,83.5,6.82080612981923,1.03363535623493,24,1175.6774670239,2,23.7558650826263
"229",52.184451,21.132295,83.5,6.60956234125398,1.03363535623493,23,1182.28702936515,2,23.0201340201702
"230",52.184406,21.132352,83.5,6.34263114957092,1.03363535623493,22,1188.62966051472,2,22.0904519187767
"231",52.184356,21.132403,83.5,6.56479797506659,1.03363535623493,23,1195.19445848979,2,22.8642263131606
"232",52.184308,21.132451,83.5,6.2677119786139,1.03363535623493,22,1201.4621704684,2,21.8295194595508
"233",52.184263,21.132505,83.6,6.21914891193666,1.03363535623493,22,1207.68131938034,2,21.6603814371491
"234",52.184221,21.132557,83.6,5.86991763944745,1.03363535623493,20,1213.55123701979,2,20.4440602525287
"235",52.184184,21.132601,83.6,5.09739380931016,1.03363535623493,18,1218.6486308291,2,17.7534733141866
"236",52.184159,21.13263,83.6,3.41507978496473,1.03363535623493,12,1222.06371061406,2,11.8942208697811
"237",52.184147,21.132647,83.6,1.76939078472023,1.03363535623493,6,1223.83310139878,2,6.16252800039195
"238",52.184144,21.132649,83.6,0.360779795548164,1.03363535623493,1,1224.19388119433,2,1.25654299278652
"239",52.184141,21.132652,83.6,0.39173245536657,1.03363535623493,1,1224.5856136497,2,1.36434655685204
"240",52.184139,21.132654,83.6,0.26115497333735,1.03363535623493,1,1224.84676862303,2,0.909564382007051
"241",52.184136,21.132656,83.6,0.360779804839884,1.03363535623493,1,1225.20754842787,2,1.25654302514821
"242",52.184133,21.132659,83.6,0.391732473903879,1.03363535623493,1,1225.59928090178,2,1.36434662141476
"243",52.184131,21.132661,83.6,0.261154986777336,1.03363535623493,1,1225.86043588856,2,0.909564428816547
"244",52.184128,21.132663,83.6,0.360779814131605,1.03363535623493,1,1226.22121570269,2,1.25654305750991
"245",52.184125,21.132666,83.6,0.391732493158338,1.03363535623493,1,1226.61294819585,2,1.36434668847521
"246",52.184123,21.132668,83.6,0.261154999613642,1.03363535623493,1,1226.87410319546,2,0.909564473523513
"247",52.1841,21.132696,83.6,3.19493562885445,1.03363535623493,11,1230.06903882431,2,11.1274911355314
"248",52.184077,21.132728,83.6,3.36536005414505,1.03363535623493,12,1233.43439887846,2,11.7210543562024
"249",52.184051,21.132768,83.6,3.97876347632831,1.03363535623493,14,1237.41316235479,2,13.8574483045513
"250",52.184022,21.132808,83.5,4.22791352915026,1.03363535623493,15,1241.64107588394,2,14.7252013131424
"251",52.183992,21.132848,83.5,4.31351276852885,1.03363535623493,15,1245.95458865247,2,15.0233308806965
"252",52.18396,21.132893,83.5,4.70349558431457,1.03363535623493,16,1250.65808423678,2,16.3815837000878
"253",52.183926,21.13294,83.5,4.96143075447332,1.03363535623493,17,1255.61951499125,2,17.2799339809391
"254",52.183887,21.132987,83.4,5.39804618542409,1.03363535623493,19,1261.01756117668,2,18.800601343894
"255",52.183847,21.133032,83.4,5.409318411177,1.03363535623493,19,1266.42687958786,2,18.8398608491593
"256",52.183807,21.133081,83.3,5.56887285732784,1.03363535623493,19,1271.99575244518,2,19.3955655303878
"257",52.183766,21.133136,83.3,5.90957183806818,1.03363535623493,21,1277.90532428325,2,20.582169997105
"258",52.183726,21.133192,83.3,5.86825424226859,1.03363535623493,20,1283.77357852552,2,20.4382668846764
"259",52.183684,21.133248,83.2,6.03893430609819,1.03363535623493,21,1289.81251283162,2,21.0327204567994
"260",52.183641,21.133309,83.2,6.34407836820848,1.03363535623493,22,1296.15659119983,2,22.0954923685483
"261",52.183595,21.133373,83.1,6.73075010313048,1.03363535623493,23,1302.88734130296,2,23.4422131800245
"262",52.183547,21.133438,83.1,6.94504818598898,1.03363535623493,24,1309.83238948895,2,24.1885819005187
"263",52.183237,21.133832,82.8,7.63642036397377,1.03363535623493,27,1317.46880985292,2,26.596529563814
"264",52.183184,21.133898,82.8,7.4230903728661,1.03363535623493,26,1324.89190022579,2,25.8535325645771
"265",52.183132,21.133962,82.8,7.25188973841553,1.03363535623493,25,1332.1437899642,2,25.2572659215058
"266",52.183081,21.134031,82.7,7.37642080869256,1.03363535623493,26,1339.52021077289,2,25.6909893330484
"267",52.183029,21.134102,82.7,7.5493340271705,1.03363535623493,26,1347.06954480006,2,26.293220654535
"268",52.182977,21.134172,82.7,7.50570609482511,1.03363535623493,26,1354.57525089489,2,26.1412709795399
