ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,year,month,day,week_number,day-name,Time(Minutes),WeekDay,NumberOfLecturesToday,Tests,Projects,SportActivity,CoffeeCups,Meeting,Productivity,SleepMinutes,EnergyLevelMorning,EnergyLevelEvening,StepsCount,WorkingHours,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-10-25T20:23:13Z,2uj0xij775666709odcvzmbal,android,216773.0,PL,78.11.145.41,unknown,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,,,,trackdone,trackdone,True,False,False,1698265175.0,False,2023-10-25,2023,10,25,43,Wednesday,3.61288,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.185, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.673, 'liveness': 0.0826, 'loudness': -4.44, 'speechiness': 0.0431, 'valence': 0.795}",0.18762184784852953,0.0,0.886,0.5872801082543979,0.05955555555555556,0.8884693313685763,0.022640153330138954,0.7952407304925292,2010-12-01,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A
2023-11-19T15:10:43Z,2uj0xij775666709odcvzmbal,android,216773.0,PL,78.11.145.41,unknown,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,,,,trackdone,trackdone,True,False,False,1700406425.0,False,2023-11-19,2023,11,19,46,Sunday,3.61288,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.185, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.673, 'liveness': 0.0826, 'loudness': -4.44, 'speechiness': 0.0431, 'valence': 0.795}",0.18762184784852953,0.0,0.886,0.5872801082543979,0.05955555555555556,0.8884693313685763,0.022640153330138954,0.7952407304925292,2010-12-01,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A
2023-11-28T19:56:37Z,2uj0xij775666709odcvzmbal,android,658.0,PL,78.11.145.41,unknown,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,,,,fwdbtn,backbtn,True,True,False,1701201395.0,False,2023-11-28,2023,11,28,48,Tuesday,0.01097,Tuesday,4,0,0,0,0,0,Medium,355,5,2,6764,0,"{'acousticness': 0.185, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.673, 'liveness': 0.0826, 'loudness': -4.44, 'speechiness': 0.0431, 'valence': 0.795}",0.18762184784852953,0.0,0.886,0.5872801082543979,0.05955555555555556,0.8884693313685763,0.022640153330138954,0.7952407304925292,2010-12-01,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A
2023-11-28T20:10:26Z,2uj0xij775666709odcvzmbal,android,4924.0,PL,78.11.145.41,unknown,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,,,,trackdone,logout,True,False,False,1701201619.0,False,2023-11-28,2023,11,28,48,Tuesday,0.08207,Tuesday,4,0,0,0,0,0,Medium,355,5,2,6764,0,"{'acousticness': 0.185, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.673, 'liveness': 0.0826, 'loudness': -4.44, 'speechiness': 0.0431, 'valence': 0.795}",0.18762184784852953,0.0,0.886,0.5872801082543979,0.05955555555555556,0.8884693313685763,0.022640153330138954,0.7952407304925292,2010-12-01,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A
2023-12-16T12:32:22Z,2uj0xij775666709odcvzmbal,android,216773.0,PL,78.11.145.41,,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,,,,trackdone,trackdone,True,False,False,1702729725.0,False,2023-12-16,2023,12,16,50,Saturday,3.61288,Saturday,0,0,0,0,0,0,Medium,543,8,6,1414,0,"{'acousticness': 0.185, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.673, 'liveness': 0.0826, 'loudness': -4.44, 'speechiness': 0.0431, 'valence': 0.795}",0.18762184784852953,0.0,0.886,0.5872801082543979,0.05955555555555556,0.8884693313685763,0.022640153330138954,0.7952407304925292,2010-12-01,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A
2023-10-25T20:26:52Z,2uj0xij775666709odcvzmbal,android,219200.0,PL,78.11.145.41,unknown,Shake It Off,Taylor Swift,1989,spotify:track:0cqRj7pUJDkTCEsJkx8snD,,,,trackdone,trackdone,True,False,False,1698265393.0,False,2023-10-25,2023,10,25,43,Wednesday,3.65333,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.0647, 'instrumentalness': 0, 'energy': 0.8, 'danceability': 0.647, 'liveness': 0.334, 'loudness': -5.384, 'speechiness': 0.165, 'valence': 0.942}",0.06561299428570569,0.0,0.8,0.5520974289580514,0.33888888888888896,0.8449990790200774,0.1686631528509823,0.9579413392363033,2014-01-01,,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
2023-11-19T15:19:29Z,2uj0xij775666709odcvzmbal,android,1255.0,PL,78.11.145.41,unknown,Shake It Off,Taylor Swift,1989,spotify:track:0cqRj7pUJDkTCEsJkx8snD,,,,fwdbtn,fwdbtn,True,True,False,1700407169.0,False,2023-11-19,2023,11,19,46,Sunday,0.02092,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.0647, 'instrumentalness': 0, 'energy': 0.8, 'danceability': 0.647, 'liveness': 0.334, 'loudness': -5.384, 'speechiness': 0.165, 'valence': 0.942}",0.06561299428570569,0.0,0.8,0.5520974289580514,0.33888888888888896,0.8449990790200774,0.1686631528509823,0.9579413392363033,2014-01-01,,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
2023-11-30T09:49:28Z,2uj0xij775666709odcvzmbal,android,219200.0,PL,78.11.145.41,unknown,Shake It Off,Taylor Swift,1989,spotify:track:0cqRj7pUJDkTCEsJkx8snD,,,,trackdone,trackdone,True,False,True,1701337549.0,False,2023-11-30,2023,11,30,48,Thursday,3.65333,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.0647, 'instrumentalness': 0, 'energy': 0.8, 'danceability': 0.647, 'liveness': 0.334, 'loudness': -5.384, 'speechiness': 0.165, 'valence': 0.942}",0.06561299428570569,0.0,0.8,0.5520974289580514,0.33888888888888896,0.8449990790200774,0.1686631528509823,0.9579413392363033,2014-01-01,,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
2023-12-15T17:45:45Z,2uj0xij775666709odcvzmbal,android,219200.0,PL,78.11.145.41,,Shake It Off,Taylor Swift,1989,spotify:track:0cqRj7pUJDkTCEsJkx8snD,,,,trackdone,trackdone,True,False,False,1702661952.0,False,2023-12-15,2023,12,15,50,Friday,3.65333,Friday,2,0,0,1,0,0,Medium,470,3,5,5152,0,"{'acousticness': 0.0647, 'instrumentalness': 0, 'energy': 0.8, 'danceability': 0.647, 'liveness': 0.334, 'loudness': -5.384, 'speechiness': 0.165, 'valence': 0.942}",0.06561299428570569,0.0,0.8,0.5520974289580514,0.33888888888888896,0.8449990790200774,0.1686631528509823,0.9579413392363033,2014-01-01,,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
2023-10-25T20:30:21Z,2uj0xij775666709odcvzmbal,android,201287.0,PL,78.11.145.41,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,trackdone,trackdone,True,False,False,1698265612.0,False,2023-10-25,2023,10,25,43,Wednesday,3.35478,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-11-19T18:30:49Z,2uj0xij775666709odcvzmbal,android,201287.0,PL,78.11.145.41,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,trackdone,trackdone,True,False,False,1700418447.0,False,2023-11-19,2023,11,19,46,Sunday,3.35478,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-12-01T21:10:05Z,2uj0xij775666709odcvzmbal,android,201287.0,PL,78.11.145.41,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,trackdone,trackdone,True,False,False,1701464803.0,False,2023-12-01,2023,12,1,48,Friday,3.35478,Friday,2,0,0,1,0,0,Medium,450,7,9,7185,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-12-01T21:02:40Z,2uj0xij775666709odcvzmbal,android,1200.0,PL,78.11.145.41,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,fwdbtn,backbtn,True,True,False,1701464560.0,False,2023-12-01,2023,12,1,48,Friday,0.02,Friday,2,0,0,1,0,0,Medium,450,7,9,7185,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-12-01T19:07:10Z,2uj0xij775666709odcvzmbal,android,201287.0,PL,78.11.145.41,unknown,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,playbtn,trackdone,True,False,False,1701457429.0,False,2023-12-01,2023,12,1,48,Friday,3.35478,Friday,2,0,0,1,0,0,Medium,450,7,9,7185,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-12-15T16:52:52Z,2uj0xij775666709odcvzmbal,android,201287.0,PL,78.11.145.41,,Shotgun,George Ezra,Staying at Tamara's,spotify:track:4ofwffwvvnbSkrMSCKQDaC,,,,trackdone,trackdone,True,False,False,1702658971.0,False,2023-12-15,2023,12,15,50,Friday,3.35478,Friday,2,0,0,1,0,0,Medium,470,3,5,5152,0,"{'acousticness': 0.286, 'instrumentalness': 0, 'energy': 0.735, 'danceability': 0.673, 'liveness': 0.242, 'loudness': -4.733, 'speechiness': 0.0457, 'valence': 0.754}",0.2900565461847324,0.0,0.735,0.5872801082543979,0.23666666666666666,0.8749769755019342,0.025754671777671295,0.7498616491422248,2018-03-23,https://p.scdn.co/mp3-preview/3d87ba7cbe8d7c7499cf86e46f7665b2b63639fe?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/2NaulYO6lGXTyIzWTJvRJj,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
2023-10-25T20:33:43Z,2uj0xij775666709odcvzmbal,android,201493.0,PL,78.11.145.41,unknown,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,,,,trackdone,trackdone,True,False,False,1698265820.0,False,2023-10-25,2023,10,25,43,Wednesday,3.35822,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.0117, 'instrumentalness': 0, 'energy': 0.761, 'danceability': 0.722, 'liveness': 0.315, 'loudness': -4.459, 'speechiness': 0.0475, 'valence': 0.624}",0.011860132782549736,0.0,0.761,0.6535859269282813,0.3177777777777778,0.8875944004420705,0.02791087685673215,0.6059767570558938,2010,,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/album/1snrPQMoTrBsKl73wzSxbn,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP
2023-11-19T19:19:00Z,2uj0xij775666709odcvzmbal,android,4230.0,PL,78.11.145.41,unknown,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,,,,trackdone,fwdbtn,True,True,False,1700421534.0,False,2023-11-19,2023,11,19,46,Sunday,0.0705,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.0117, 'instrumentalness': 0, 'energy': 0.761, 'danceability': 0.722, 'liveness': 0.315, 'loudness': -4.459, 'speechiness': 0.0475, 'valence': 0.624}",0.011860132782549736,0.0,0.761,0.6535859269282813,0.3177777777777778,0.8875944004420705,0.02791087685673215,0.6059767570558938,2010,,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/album/1snrPQMoTrBsKl73wzSxbn,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP
2023-12-19T22:23:01Z,2uj0xij775666709odcvzmbal,android,1073.0,PL,78.11.145.41,,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,,,,fwdbtn,fwdbtn,True,True,False,1703024580.0,False,2023-12-19,2023,12,19,51,Tuesday,0.01788,Tuesday,4,0,0,0,0,0,High,304,4,3,8008,0,"{'acousticness': 0.0117, 'instrumentalness': 0, 'energy': 0.761, 'danceability': 0.722, 'liveness': 0.315, 'loudness': -4.459, 'speechiness': 0.0475, 'valence': 0.624}",0.011860132782549736,0.0,0.761,0.6535859269282813,0.3177777777777778,0.8875944004420705,0.02791087685673215,0.6059767570558938,2010,,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/album/1snrPQMoTrBsKl73wzSxbn,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP
2023-10-25T20:36:29Z,2uj0xij775666709odcvzmbal,android,165333.0,PL,78.11.145.41,unknown,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Lady Soul,spotify:track:5K09WxKdlkroDyEVyOSySy,,,,trackdone,trackdone,True,False,False,1698266022.0,False,2023-10-25,2023,10,25,43,Wednesday,2.75555,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.679, 'instrumentalness': 0, 'energy': 0.271, 'danceability': 0.603, 'liveness': 0.141, 'loudness': -10.083, 'speechiness': 0.0284, 'valence': 0.405}",0.688639085255304,0.0,0.271,0.4925575101488498,0.12444444444444441,0.628614846196353,0.005031145184475325,0.3635860542335363,1968-01-22,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,https://open.spotify.com/album/7lEOKZaOpqP70UYqdLPejG,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok
2023-11-19T19:25:44Z,2uj0xij775666709odcvzmbal,android,18.0,PL,78.11.145.41,unknown,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Lady Soul,spotify:track:5K09WxKdlkroDyEVyOSySy,,,,fwdbtn,backbtn,True,True,False,1700421943.0,False,2023-11-19,2023,11,19,46,Sunday,0.0003,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.679, 'instrumentalness': 0, 'energy': 0.271, 'danceability': 0.603, 'liveness': 0.141, 'loudness': -10.083, 'speechiness': 0.0284, 'valence': 0.405}",0.688639085255304,0.0,0.271,0.4925575101488498,0.12444444444444441,0.628614846196353,0.005031145184475325,0.3635860542335363,1968-01-22,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,https://open.spotify.com/album/7lEOKZaOpqP70UYqdLPejG,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok
2023-11-19T19:32:20Z,2uj0xij775666709odcvzmbal,android,165333.0,PL,78.11.145.41,unknown,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Lady Soul,spotify:track:5K09WxKdlkroDyEVyOSySy,,,,trackdone,trackdone,True,False,False,1700422175.0,False,2023-11-19,2023,11,19,46,Sunday,2.75555,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.679, 'instrumentalness': 0, 'energy': 0.271, 'danceability': 0.603, 'liveness': 0.141, 'loudness': -10.083, 'speechiness': 0.0284, 'valence': 0.405}",0.688639085255304,0.0,0.271,0.4925575101488498,0.12444444444444441,0.628614846196353,0.005031145184475325,0.3635860542335363,1968-01-22,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,https://open.spotify.com/album/7lEOKZaOpqP70UYqdLPejG,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok
2023-11-30T10:39:27Z,2uj0xij775666709odcvzmbal,android,165333.0,PL,78.11.145.41,unknown,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Lady Soul,spotify:track:5K09WxKdlkroDyEVyOSySy,,,,trackdone,trackdone,True,False,False,1701340601.0,False,2023-11-30,2023,11,30,48,Thursday,2.75555,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.679, 'instrumentalness': 0, 'energy': 0.271, 'danceability': 0.603, 'liveness': 0.141, 'loudness': -10.083, 'speechiness': 0.0284, 'valence': 0.405}",0.688639085255304,0.0,0.271,0.4925575101488498,0.12444444444444441,0.628614846196353,0.005031145184475325,0.3635860542335363,1968-01-22,https://p.scdn.co/mp3-preview/e573a3589eaf7c2ef35ec7480dc13868d6d1c318?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2739e5af96086574b76499dcf70,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,https://open.spotify.com/album/7lEOKZaOpqP70UYqdLPejG,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok
2023-10-25T20:52:33Z,2uj0xij775666709odcvzmbal,android,197935.0,PL,78.11.145.41,unknown,Glad You Came,The Wanted,Battleground,spotify:track:5yDL13y5giogKs2fSNf7sj,,,,trackdone,trackdone,True,False,False,1698266954.0,False,2023-10-25,2023,10,25,43,Wednesday,3.29892,Wednesday,4,0,0,0,0,0,High,439,7,6,7202,0,"{'acousticness': 0.0319, 'instrumentalness': 0, 'energy': 0.851, 'danceability': 0.722, 'liveness': 0.108, 'loudness': -3.873, 'speechiness': 0.0639, 'valence': 0.452}",0.03234707244979031,0.0,0.851,0.6535859269282813,0.08777777777777779,0.9145791121753547,0.0475563009103977,0.41560597675705596,2011-01-01,,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4,https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c,https://open.spotify.com/album/2hnaJ8ktG2FSP1EthsCo6N,https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1
2023-11-30T09:02:51Z,2uj0xij775666709odcvzmbal,android,197935.0,PL,78.11.145.41,unknown,Glad You Came,The Wanted,Battleground,spotify:track:5yDL13y5giogKs2fSNf7sj,,,,trackdone,trackdone,True,False,False,1701334773.0,False,2023-11-30,2023,11,30,48,Thursday,3.29892,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.0319, 'instrumentalness': 0, 'energy': 0.851, 'danceability': 0.722, 'liveness': 0.108, 'loudness': -3.873, 'speechiness': 0.0639, 'valence': 0.452}",0.03234707244979031,0.0,0.851,0.6535859269282813,0.08777777777777779,0.9145791121753547,0.0475563009103977,0.41560597675705596,2011-01-01,,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4,https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c,https://open.spotify.com/album/2hnaJ8ktG2FSP1EthsCo6N,https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1
2023-12-16T14:18:58Z,2uj0xij775666709odcvzmbal,android,197935.0,PL,78.11.145.41,,Glad You Came,The Wanted,Battleground,spotify:track:5yDL13y5giogKs2fSNf7sj,,,,trackdone,trackdone,True,False,False,1702736139.0,False,2023-12-16,2023,12,16,50,Saturday,3.29892,Saturday,0,0,0,0,0,0,Medium,543,8,6,1414,0,"{'acousticness': 0.0319, 'instrumentalness': 0, 'energy': 0.851, 'danceability': 0.722, 'liveness': 0.108, 'loudness': -3.873, 'speechiness': 0.0639, 'valence': 0.452}",0.03234707244979031,0.0,0.851,0.6535859269282813,0.08777777777777779,0.9145791121753547,0.0475563009103977,0.41560597675705596,2011-01-01,,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4,https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c,https://open.spotify.com/album/2hnaJ8ktG2FSP1EthsCo6N,https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1
