spotify_track_uri,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
spotify:track:4QpB8RyVWCAcZ5bWRk14bo,"{'acousticness': 0.0752, 'instrumentalness': 0, 'energy': 0.608, 'danceability': 0.505, 'liveness': 0.137, 'loudness': -5.137, 'speechiness': 0.0756, 'valence': 0.85}",0.0752,0.0,0.608,0.505,0.137,-5.137,0.0756,0.85,2015-12-24,https://p.scdn.co/mp3-preview/10f0e229977420de2a14039609d281fe899a552d?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2734e1ff56eb541da4b0450a6a8,https://i.scdn.co/image/f2121a2c8628a1987121e2b7ecaa7dc1efbe0769,https://open.spotify.com/album/7k1ftJArw2R6v8RWiLmZyp,https://open.spotify.com/artist/22VxLUFi6QDNZ24uB4Qk8d
spotify:track:0wI7QkCcs8FUQE1OkXUIqd,"{'acousticness': 0.0285, 'instrumentalness': 0, 'energy': 0.739, 'danceability': 0.573, 'liveness': 0.111, 'loudness': -5.74, 'speechiness': 0.129, 'valence': 0.451}",0.0285,0.0,0.739,0.573,0.111,-5.74,0.129,0.451,2015-11-13,,https://i.scdn.co/image/ab67616d0000b273d7ef1ffbd2a5821152f35ce1,https://i.scdn.co/image/ab6761610000e5ebe74b7398634a741f74858dc7,https://open.spotify.com/album/7HnbhIDKXIBhMR4EPGuMgu,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
spotify:track:54X78diSLoUDI3joC2bjMz,"{'acousticness': 0.0353, 'instrumentalness': 0.00228, 'energy': 0.452, 'danceability': 0.367, 'liveness': 0.689, 'loudness': -10.422, 'speechiness': 0.0307, 'valence': 0.189}",0.0353,0.00228,0.452,0.367,0.689,-10.422,0.0307,0.189,1984-06-25,https://p.scdn.co/mp3-preview/0f35470724b760a0d96d34e7be3fe8ddb6dcd6f4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273d52bfb90ee8dfeda8378b99b,https://i.scdn.co/image/ab6761610000e5ebeaca358712b3fe4ed9814640,https://open.spotify.com/album/7nXJ5k4XgRj5OLg9m8V3zc,https://open.spotify.com/artist/5a2EaR3hamoenG9rDuVn8j
spotify:track:4lhqb6JvbHId48OUJGwymk,"{'acousticness': 0.0309, 'instrumentalness': 4.64e-05, 'energy': 0.78, 'danceability': 0.545, 'liveness': 0.0828, 'loudness': -4.867, 'speechiness': 0.0436, 'valence': 0.458}",0.0309,4.64e-05,0.78,0.545,0.0828,-4.867,0.0436,0.458,2013-01-01,,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113,https://open.spotify.com/album/2H6i2CrWgXE1HookLu8Au0,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6
spotify:track:5gw8HNcrqliEw0X6pPrPvG,"{'acousticness': 0.609, 'instrumentalness': 0, 'energy': 0.579, 'danceability': 0.475, 'liveness': 0.0756, 'loudness': -4.096, 'speechiness': 0.0334, 'valence': 0.466}",0.609,0.0,0.579,0.475,0.0756,-4.096,0.0334,0.466,2005-09-27,https://p.scdn.co/mp3-preview/40093a02e945cfec7dfacba469d1c61cc844bb57?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273d272c37389bd3d9c20564166,,https://open.spotify.com/album/7JR7tGOAvqFSpVmDlCzHIJ,https://open.spotify.com/artist/5gGhRZgP9BJL9fsFdvTzeX
spotify:track:4eGlvsFXmFqdJrVXe9FbgD,"{'acousticness': 0.242, 'instrumentalness': 0, 'energy': 0.555, 'danceability': 0.564, 'liveness': 0.244, 'loudness': -9.07, 'speechiness': 0.0293, 'valence': 0.882}",0.242,0.0,0.555,0.564,0.244,-9.07,0.0293,0.882,1967-01-01,,https://i.scdn.co/image/ab67616d0000b2735f57bff1e4ec555cc2560e0d,https://i.scdn.co/image/ab6761610000e5eb6a2235c7e50d72aef06b7f66,https://open.spotify.com/album/0tvm3lygYS8TWU0x8nBKmc,https://open.spotify.com/artist/4GITZM5LCR2KcdlgEOrNLD
spotify:track:28UMEtwyUUy5u0UWOVHwiI,"{'acousticness': 0.144, 'instrumentalness': 2.96e-05, 'energy': 0.322, 'danceability': 0.672, 'liveness': 0.074, 'loudness': -17.669, 'speechiness': 0.0339, 'valence': 0.496}",0.144,2.96e-05,0.322,0.672,0.074,-17.669,0.0339,0.496,1998-01-01,,https://i.scdn.co/image/ab67616d0000b27388781d268ea3b5a35518eecc,https://i.scdn.co/image/ab6761610000e5eb6b9f3c46017f630cb024056a,https://open.spotify.com/album/3Ohs7Jo6GM6mydUOL0m5aC,https://open.spotify.com/artist/5ZEAzHE2TzAwUcOj6jMIgf
spotify:track:48i055G1OT5KxGGftwFxWy,"{'acousticness': 0.712, 'instrumentalness': 0, 'energy': 0.603, 'danceability': 0.619, 'liveness': 0.0721, 'loudness': -9.481, 'speechiness': 0.0342, 'valence': 0.958}",0.712,0.0,0.603,0.619,0.0721,-9.481,0.0342,0.958,1962,https://p.scdn.co/mp3-preview/246e9dc1fb2676bdacceaa564e46967ed000afef?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2731b3c09cb3ec9f618664f2622,https://i.scdn.co/image/ab6761610000e5eb63c7956d7de45418d7fe6b25,https://open.spotify.com/album/2jTbcSPVTBRAoc3mHU6hy0,https://open.spotify.com/artist/0JDkhL4rjiPNEp92jAgJnS
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,"{'acousticness': 0.543, 'instrumentalness': 0.00294, 'energy': 0.452, 'danceability': 0.82, 'liveness': 0.0714, 'loudness': -9.796, 'speechiness': 0.0348, 'valence': 0.74}",0.543,0.00294,0.452,0.82,0.0714,-9.796,0.0348,0.74,1983-06-17,,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,https://open.spotify.com/album/5W9OT0a5iZlBr83a9WMKFY,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE
spotify:track:6ECp64rv50XVz93WvxXMGF,"{'acousticness': 0.0525, 'instrumentalness': 0, 'energy': 0.862, 'danceability': 0.712, 'liveness': 0.093, 'loudness': -4.612, 'speechiness': 0.0378, 'valence': 0.809}",0.0525,0.0,0.862,0.712,0.093,-4.612,0.0378,0.809,2002,,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/album/5zClcGCSWj926AMjvBNSLc,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP
spotify:track:1ipqAdJVF42eB79gmciIjw,"{'acousticness': 0.322, 'instrumentalness': 0, 'energy': 0.581, 'danceability': 0.369, 'liveness': 0.667, 'loudness': -10.063, 'speechiness': 0.0978, 'valence': 0.427}",0.322,0.0,0.581,0.369,0.667,-10.063,0.0978,0.427,2012-03-13,https://p.scdn.co/mp3-preview/73e09f53cdded3ee22107c7f31e9cab11be7e2ef?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273a0e65718b623d3dea182cc0e,https://i.scdn.co/image/ab67616d0000b273a0e65718b623d3dea182cc0e,https://open.spotify.com/album/448azNSKf2UrJNTzrQZdZE,https://open.spotify.com/artist/5UldYgP9fbgysIdfv1xqW9
spotify:track:0GONea6G2XdnHWjNZd6zt3,"{'acousticness': 0.0183, 'instrumentalness': 0, 'energy': 0.834, 'danceability': 0.508, 'liveness': 0.0732, 'loudness': -6.205, 'speechiness': 0.0386, 'valence': 0.774}",0.0183,0.0,0.834,0.508,0.0732,-6.205,0.0386,0.774,1984-11-05,,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,https://i.scdn.co/image/ab6761610000e5eb9333e218db341b192817db03,https://open.spotify.com/album/2o2G49EPi4lua5zgxUKhLL,https://open.spotify.com/artist/3Z02hBLubJxuFJfhacLSDc
spotify:track:0hKF8N8aflF1uDzEEnPr2j,"{'acousticness': 0.0681, 'instrumentalness': 8.36e-06, 'energy': 0.751, 'danceability': 0.683, 'liveness': 0.248, 'loudness': -10.184, 'speechiness': 0.0346, 'valence': 0.841}",0.0681,8.36e-06,0.751,0.683,0.248,-10.184,0.0346,0.841,1992,,https://i.scdn.co/image/ab67616d0000b273a72e095ba0855a68b9290897,https://i.scdn.co/image/ab6761610000e5eb94f10b4dcc21643b18de8eef,https://open.spotify.com/album/5mJYFwj51OpBqRSxZCBLTT,https://open.spotify.com/artist/5Jj4mqGYiplyowPLKkJLHt
spotify:track:5zA8vzDGqPl2AzZkEYQGKh,"{'acousticness': 0.0755, 'instrumentalness': 0, 'energy': 0.944, 'danceability': 0.701, 'liveness': 0.601, 'loudness': -2.986, 'speechiness': 0.0455, 'valence': 0.792}",0.0755,0.0,0.944,0.701,0.601,-2.986,0.0455,0.792,1983-08-08,https://p.scdn.co/mp3-preview/62bccc2f61bb990df31d1a247a3bf69efd32da18?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273814cbc4746358a25c84c62e7,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,https://open.spotify.com/album/3R3x4zIabsvpD3yxqLaUpc,https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,"{'acousticness': 0.249, 'instrumentalness': 0, 'energy': 0.677, 'danceability': 0.653, 'liveness': 0.403, 'loudness': -12.244, 'speechiness': 0.0396, 'valence': 0.888}",0.249,0.0,0.677,0.653,0.403,-12.244,0.0396,0.888,1981,,https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599,https://i.scdn.co/image/314a7c90c1d6fc4b33adb2da62e05a48a1767a14,https://open.spotify.com/album/48joW5905AMbTFLvy8ZWch,https://open.spotify.com/artist/69Mj3u4FTUrpyeGNSIaU6F
spotify:track:2ldoyUu1SRf96pQ6G5n3gY,"{'acousticness': 0.271, 'instrumentalness': 0, 'energy': 0.737, 'danceability': 0.785, 'liveness': 0.0391, 'loudness': -7.094, 'speechiness': 0.268, 'valence': 0.69}",0.271,0.0,0.737,0.785,0.0391,-7.094,0.268,0.69,2021-05-28,,https://i.scdn.co/image/ab67616d0000b27388062d440672c745e09b464e,https://i.scdn.co/image/ab6761610000e5eb23bd2abefa574c356dcb36ef,https://open.spotify.com/album/6qykGE5x584duyLVYcnojE,https://open.spotify.com/artist/1T8S48bD91THNKBByWBDyn
spotify:track:3oRW9ZGPRbLRMneQ5lwflt,"{'acousticness': 0.171, 'instrumentalness': 0, 'energy': 0.554, 'danceability': 0.48, 'liveness': 0.131, 'loudness': -8.145, 'speechiness': 0.069, 'valence': 0.267}",0.171,0.0,0.554,0.48,0.131,-8.145,0.069,0.267,2021-11-19,,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,https://i.scdn.co/image/ab6761610000e5eb8ed7f0c767ce66f5e2e71414,https://open.spotify.com/album/25L8ck3KGcmCo3901ztPzR,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr
spotify:track:4oaj36KzXRgDg4McgcTsZK,"{'acousticness': 0.422, 'instrumentalness': 4.36e-05, 'energy': 0.721, 'danceability': 0.927, 'liveness': 0.0422, 'loudness': -12.561, 'speechiness': 0.0908, 'valence': 0.965}",0.422,4.36e-05,0.721,0.927,0.0422,-12.561,0.0908,0.965,1996-04-29,https://p.scdn.co/mp3-preview/be34fac900302d25c8c87bbeac562fe443874c7d?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273a8c284ce171e96a79eabf7de,https://i.scdn.co/image/ab67616d0000b273a8c284ce171e96a79eabf7de,https://open.spotify.com/album/6yPJmxBhq3zxj9gfTddfyU,https://open.spotify.com/artist/2JXn03fudjyRkQ1Ye9f5rk
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"{'acousticness': 0.0622, 'instrumentalness': 0, 'energy': 0.78, 'danceability': 0.776, 'liveness': 0.081, 'loudness': -4.374, 'speechiness': 0.128, 'valence': 0.666}",0.0622,0.0,0.78,0.776,0.081,-4.374,0.128,0.666,2017-06-23,,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,https://open.spotify.com/album/33pt9HBdGlAbRGBHQgsZsU,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
spotify:track:455AfCsOhhLPRc68sE01D8,"{'acousticness': 0.00125, 'instrumentalness': 4.31e-05, 'energy': 0.815, 'danceability': 0.649, 'liveness': 0.671, 'loudness': -3.796, 'speechiness': 0.0415, 'valence': 0.765}",0.00125,4.31e-05,0.815,0.649,0.671,-3.796,0.0415,0.765,2012-03-12,,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5BvgP623rtvlc0HDcpzquz,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
spotify:track:47Slg6LuqLaX0VodpSCvPt,"{'acousticness': 0.0134, 'instrumentalness': 0, 'energy': 0.841, 'danceability': 0.635, 'liveness': 0.0622, 'loudness': -5.379, 'speechiness': 0.0422, 'valence': 0.424}",0.0134,0.0,0.841,0.635,0.0622,-5.379,0.0422,0.424,2010-10-05,https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,https://open.spotify.com/album/6J84szYCnMfzEcvIcfWMFL,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
spotify:track:0puf9yIluy9W0vpMEUoAnN,"{'acousticness': 0.26, 'instrumentalness': 0, 'energy': 0.786, 'danceability': 0.706, 'liveness': 0.38, 'loudness': -3.417, 'speechiness': 0.091, 'valence': 0.751}",0.26,0.0,0.786,0.706,0.38,-3.417,0.091,0.751,2014-10-14,,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6,https://open.spotify.com/album/2rDIivxBafNKpgRqlzIRSb,https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou
spotify:track:6RUKPb4LETWmmr3iAEQktW,"{'acousticness': 0.0498, 'instrumentalness': 1.44e-05, 'energy': 0.635, 'danceability': 0.617, 'liveness': 0.164, 'loudness': -6.769, 'speechiness': 0.0317, 'valence': 0.446}",0.0498,1.44e-05,0.635,0.617,0.164,-6.769,0.0317,0.446,2017-04-07,https://p.scdn.co/mp3-preview/4e117abe76700eb13e9e0557fa2d9c44b565b9da?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,https://i.scdn.co/image/ab6761610000e5ebdb68d678df6d89bf8a55d052,https://open.spotify.com/album/4JPguzRps3kuWDD5GS6oXr,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp
spotify:track:4bAFo6r2ODMDoqM5YHV2gM,"{'acousticness': 0.428, 'instrumentalness': 0, 'energy': 0.791, 'danceability': 0.842, 'liveness': 0.0989, 'loudness': -5.277, 'speechiness': 0.0437, 'valence': 0.95}",0.428,0.0,0.791,0.842,0.0989,-5.277,0.0437,0.95,2008-11-04,,https://i.scdn.co/image/ab67616d0000b2734fa16ce4d3cf85624dd4dd30,https://i.scdn.co/image/ab6761610000e5ebc9ab8da6f7a3ce02f0b16fd8,https://open.spotify.com/album/0a6NsOaOzlrubGl3htyVWG,https://open.spotify.com/artist/085pc2PYOi8bGKj0PNjekA
spotify:track:3vWzyGTu6Ovo1GdrcJqH6e,"{'acousticness': 0.0468, 'instrumentalness': 0, 'energy': 0.623, 'danceability': 0.443, 'liveness': 0.247, 'loudness': -6.717, 'speechiness': 0.0718, 'valence': 0.156}",0.0468,0.0,0.623,0.443,0.247,-6.717,0.0718,0.156,2018-12-14,,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4,https://open.spotify.com/album/35s58BRTGAEWztPo9WqCIs,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865
spotify:track:3w3y8KPTfNeOKPiqUTakBh,"{'acousticness': 0.049, 'instrumentalness': 0, 'energy': 0.698, 'danceability': 0.726, 'liveness': 0.309, 'loudness': -4.165, 'speechiness': 0.0431, 'valence': 0.867}",0.049,0.0,0.698,0.726,0.309,-4.165,0.0431,0.867,2012-12-07,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,https://open.spotify.com/album/58ufpQsJ1DS5kq4hhzQDiI,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
spotify:track:1jDJFeK9x3OZboIAHsY9k2,"{'acousticness': 0.356, 'instrumentalness': 0.121, 'energy': 0.904, 'danceability': 0.504, 'liveness': 0.14, 'loudness': -6.863, 'speechiness': 0.179, 'valence': 0.772}",0.356,0.121,0.904,0.504,0.14,-6.863,0.179,0.772,1983-05-30,,https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,https://open.spotify.com/album/0OmYuz9hwn1XoqmDaU0yJ7,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,"{'acousticness': 0.676, 'instrumentalness': 0, 'energy': 0.497, 'danceability': 0.692, 'liveness': 0.259, 'loudness': -7.316, 'speechiness': 0.119, 'valence': 0.475}",0.676,0.0,0.497,0.692,0.259,-7.316,0.119,0.475,1977-10-28,,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,https://open.spotify.com/album/7tB40pGzj6Tg0HePj2jWZt,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
spotify:track:2olVm1lHicpveMAo4AUDRB,"{'acousticness': 0.0964, 'instrumentalness': 2.92e-05, 'energy': 0.829, 'danceability': 0.768, 'liveness': 0.097, 'loudness': -5.109, 'speechiness': 0.0313, 'valence': 0.962}",0.0964,2.92e-05,0.829,0.768,0.097,-5.109,0.0313,0.962,2006-01-01,,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb,https://i.scdn.co/image/ab6761610000e5eb8dfb95eb4902b28206963614,https://open.spotify.com/album/0u34k1ANjgZ47uQfG9yaLj,https://open.spotify.com/artist/7A9yZMTrFZcgEWAX2kBfK6
spotify:track:5k5fWendNngd89O8JKoE8L,"{'acousticness': 0.53, 'instrumentalness': 0.000711, 'energy': 0.789, 'danceability': 0.756, 'liveness': 0.157, 'loudness': -7.002, 'speechiness': 0.0324, 'valence': 0.873}",0.53,0.000711,0.789,0.756,0.157,-7.002,0.0324,0.873,2015-10-14,https://p.scdn.co/mp3-preview/4d34941c16f7b9ead784989ffed3887e9013c803?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273a348cd1b2496b47254acc74b,https://i.scdn.co/image/ab6761610000e5eb4d8f97058ff993df0f4eb9ee,https://open.spotify.com/album/6C2AXbI5gZZ0eEFEQY83yH,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz
spotify:track:2wSAWEYUHkt92X4SBAPqZE,"{'acousticness': 0.225, 'instrumentalness': 0, 'energy': 0.73, 'danceability': 0.668, 'liveness': 0.188, 'loudness': -7.182, 'speechiness': 0.0366, 'valence': 0.894}",0.225,0.0,0.73,0.668,0.188,-7.182,0.0366,0.894,1983-10-01,,https://i.scdn.co/image/ab67616d0000b273c7d7cdad0c2ffa5620129ee8,https://i.scdn.co/image/ab6761610000e5eb5903965a15551fd12feb8b87,https://open.spotify.com/album/51NPMfa9QfxsYtqzcB2VfY,https://open.spotify.com/artist/6kz53iCdBSqhQCZ21CoLcc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,"{'acousticness': 0.0591, 'instrumentalness': 0, 'energy': 0.788, 'danceability': 0.748, 'liveness': 0.0863, 'loudness': -7.055, 'speechiness': 0.0334, 'valence': 0.884}",0.0591,0.0,0.788,0.748,0.0863,-7.055,0.0334,0.884,2014-09-02,,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/album/2Auw0pTT6EcQdvHNimhLQI,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP
spotify:track:5zsHmE2gO3RefVsPyw2e3T,"{'acousticness': 0.00363, 'instrumentalness': 0.000795, 'energy': 0.755, 'danceability': 0.701, 'liveness': 0.121, 'loudness': -5.82, 'speechiness': 0.0417, 'valence': 0.116}",0.00363,0.000795,0.755,0.701,0.121,-5.82,0.0417,0.116,2018-12-14,,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,https://i.scdn.co/image/ab6761610000e5eb09be06be46297bcc77f115a2,https://open.spotify.com/album/35s58BRTGAEWztPo9WqCIs,https://open.spotify.com/artist/1QvK8bFc2WREH4LDlJcJbi
spotify:track:1gv4xPanImH17bKZ9rOveR,"{'acousticness': 0.0048, 'instrumentalness': 0, 'energy': 0.709, 'danceability': 0.7, 'liveness': 0.029, 'loudness': -5.006, 'speechiness': 0.0838, 'valence': 0.624}",0.0048,0.0,0.709,0.7,0.029,-5.006,0.0838,0.624,2010-10-05,https://p.scdn.co/mp3-preview/85bdce6320672d2ad29e11eabd15912b73f3b89d?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736f3451faa271fbe470685f34,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588,https://open.spotify.com/album/3uQMzfrf4kUNGsCtmTtjPh,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR
spotify:track:4OyydsAb1aYyfv5e0HzIOj,"{'acousticness': 0.0469, 'instrumentalness': 5.17e-06, 'energy': 0.947, 'danceability': 0.421, 'liveness': 0.224, 'loudness': -7.737, 'speechiness': 0.0665, 'valence': 0.265}",0.0469,5.17e-06,0.947,0.421,0.224,-7.737,0.0665,0.265,1994-06-28,,https://i.scdn.co/image/ab67616d0000b273788043a6b5e2ef64dbd9a153,https://i.scdn.co/image/f4d0fb18cb338eddee6b482779d946183a743b12,https://open.spotify.com/album/1p6zpEj3xPckaDtDDijU2a,https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes
spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,"{'acousticness': 0.00414, 'instrumentalness': 0, 'energy': 0.954, 'danceability': 0.425, 'liveness': 0.0555, 'loudness': -3.756, 'speechiness': 0.0476, 'valence': 0.933}",0.00414,0.0,0.954,0.425,0.0555,-3.756,0.0476,0.933,1999,https://p.scdn.co/mp3-preview/efdd213308e7efa3d4e2f883cda1b2a059ab32a3?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273e7e9b85cc1f021ec12130d80,https://i.scdn.co/image/ab6761610000e5eb1c0f358293ec7b223fd91fca,https://open.spotify.com/album/1k1Cr3nlJDa8pvwZUJ5xfj,https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ
spotify:track:1nQRg9q9uwALGzouOX5OyQ,"{'acousticness': 0.183, 'instrumentalness': 0.000228, 'energy': 0.502, 'danceability': 0.744, 'liveness': 0.189, 'loudness': -7.719, 'speechiness': 0.0359, 'valence': 0.66}",0.183,0.000228,0.502,0.744,0.189,-7.719,0.0359,0.66,1984-02-27,,https://i.scdn.co/image/ab67616d0000b2735be5f807f6f0549e198a44b4,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,https://open.spotify.com/album/5RS9xkMuDmeVISqGDBmnSa,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
spotify:track:4HjwGX3pJKJTeOSDpT6GCo,"{'acousticness': 0.752, 'instrumentalness': 0, 'energy': 0.453, 'danceability': 0.392, 'liveness': 0.115, 'loudness': -13.297, 'speechiness': 0.171, 'valence': 0.574}",0.752,0.0,0.453,0.392,0.115,-13.297,0.171,0.574,1966-01-01,,https://i.scdn.co/image/ab67616d0000b27340cce76a437e4a66d76f123c,https://i.scdn.co/image/ab6761610000e5eb93fdc3f7371a0292b10bfcb2,https://open.spotify.com/album/6mKja2qWIfJ0BiYjg0PDWq,https://open.spotify.com/artist/1T0wRBO0CK0vK8ouUMqEl5
spotify:track:3pMsqOoZTtzUiZXmDVtrCD,"{'acousticness': 0.0382, 'instrumentalness': 0, 'energy': 0.944, 'danceability': 0.52, 'liveness': 0.141, 'loudness': -4.721, 'speechiness': 0.157, 'valence': 0.725}",0.0382,0.0,0.944,0.52,0.141,-4.721,0.157,0.725,2007-07-10,https://p.scdn.co/mp3-preview/bb39fb5631b93f59dd38e296d86bff5e1f417b26?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2736c81e8b534b4290afa8cf3a7,https://i.scdn.co/image/ab6761610000e5eb0cca13bf8e5064794d2af3de,https://open.spotify.com/album/6XO1cCSYT0ZrhNBotUEqMB,https://open.spotify.com/artist/0HnvwS4WOXhjvKwQRceHMe
spotify:track:4b1yxSdlumA8N4fEk4UOZp,"{'acousticness': 0.12, 'instrumentalness': 0, 'energy': 0.628, 'danceability': 0.594, 'liveness': 0.0582, 'loudness': -6.345, 'speechiness': 0.359, 'valence': 0.556}",0.12,0.0,0.628,0.594,0.0582,-6.345,0.359,0.556,2021-11-19,,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,https://i.scdn.co/image/ab6761610000e5eb8ed7f0c767ce66f5e2e71414,https://open.spotify.com/album/25L8ck3KGcmCo3901ztPzR,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr
spotify:track:76hfruVvmfQbw0eYn1nmeC,"{'acousticness': 0.152, 'instrumentalness': 0, 'energy': 0.753, 'danceability': 0.774, 'liveness': 0.0371, 'loudness': -5.446, 'speechiness': 0.0517, 'valence': 0.896}",0.152,0.0,0.753,0.774,0.0371,-5.446,0.0517,0.896,2016-11-18,,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,https://open.spotify.com/album/3Wv4X8OA65pGpFzBkuUgAh,https://open.spotify.com/artist/6T5tfhQCknKG4UnH90qGnz
