"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"European Union","EUU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.0376063612116","69.4373542996767","69.281273112039","69.6412704704521","70.1609188571848","70.270865130013","70.5823518608765","70.5898441975846","70.5959323905506","70.4218024321978","70.8223569305548","70.9657980057439","71.3505399789407","71.4688037660151","71.7799029605556","71.7989667427251","72.0691482857956","72.3941776016688","72.4851101767566","72.7669849442334","72.7896062169941","73.125229633857","73.4033455831051","73.4488992135147","73.7404817206476","73.8154733095526","74.0715647033114","74.3245337253516","74.5267769441227","74.6546494823474","74.6973268751305","74.8099607606176","75.1268928818128","75.2554013396409","75.5257365222868","75.6712437555643","75.9240218299761","76.2418754686719","76.5112416250113","76.7452001888737","77.0753168840645","77.4229501748974","77.531003298642","77.5893359969316","78.1144998957159","78.2714286678124","78.668010036854","78.9018190892451","79.1252964098769","79.3576360232168","79.6300337124674","80.1387421492485","80.1576594861261","80.4647937689601","80.8719823965856","80.5684394242096","80.9512974807301","80.9325986173981","81.0287289990803","81.3148579639404","80.452093051787","80.38730785169","",
"Fragile and conflict affected situations","FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.2252043264952","46.5393849042171","46.8826166340919","47.1847763752501","47.6973739007615","47.8052087938527","47.7756600182032","48.0138422852996","48.4391516089033","48.5411633851455","48.9245490344266","49.49907994905","49.5058829894493","50.102001562848","50.235853361657","50.4822685841004","50.9458056879808","51.4758342353502","51.606901670607","51.8505478154833","52.073318538897","52.2064312309721","52.1848554253669","51.5786878218141","51.4305851166852","51.6039521956646","52.2275267677927","52.675633272713","52.2465581241712","53.2793366389922","53.298778900632","53.3049598405255","53.277820942241","53.6690214262448","54.2846849250333","53.9995180039875","54.0772674745566","54.3743248802429","54.1606942722973","54.8761594968142","55.5059038051956","55.7251105112269","56.1453096516832","56.4152039362988","56.6619696203327","57.0548996100905","57.5401985452426","58.0074424609044","58.0172242637398","59.0613722295222","59.307740958904","59.9661420832919","60.166584242796","60.4660138869474","60.7099873553869","61.0143090735991","61.2919989986991","61.6565362206611","61.9713531803634","62.2688995265103","61.7617589134804","61.2527953949738","",
"Finland","FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.819756097561","68.8441463414634","68.5778048780488","69.0126829268293","69.2209756097561","68.9778048780488","69.4770731707317","69.6665853658537","69.6163414634146","69.5034146341464","70.179512195122","70.0175609756098","70.7073170731707","71.2236585365854","71.1348780487805","71.6736585365854","71.8129268292683","72.350243902439","72.8970731707317","73.1553658536586","73.44","73.7465853658537","74.2980487804878","74.2009756097561","74.5190243902439","74.2229268292683","74.56","74.5919512195122","74.5770731707317","74.7921951219512","74.8131707317073","75.2275609756098","75.4553658536585","75.7051219512195","76.3956097560976","76.409512195122","76.6934146341464","76.8785365853659","77.0907317073171","77.2912195121951","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","80.9756097560976","81.1804878048781","81.4804878048781","81.4292682926829","81.6317073170732","81.7341463414634","81.9829268292683","81.9317073170732","81.9341463414634","",
"Fiji","FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.588","58.199","58.934","59.552","60.219","60.805","61.154","61.576","61.772","61.538","61.713","61.796","61.784","61.022","61.686","61.852","61.975","62.273","62.527","62.941","62.734","62.729","62.793","63.29","63.892","64.526","64.715","64.936","65.149","65.277","65.508","65.643","65.827","65.928","66.125","66.286","66.408","66.448","66.68","66.763","66.31","66.34","65.748","66.177","66.424","66.632","66.855","66.826","66.935","67.089","67.328","67.523","67.552","67.428","67.376","66.844","67.24","67.79","67.81","67.893","67.924","67.114","",
"France","FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8682926829268","70.1170731707317","70.3146341463415","70.5146341463415","70.6634146341463","70.8121951219512","70.9609756097561","71.1609756097561","71.309756097561","71.4585365853659","71.6585365853659","71.9073170731707","72.1073170731707","72.3560975609756","72.6048780487805","72.8536585365854","73.1024390243903","73.3512195121951","73.6024390243903","73.8512195121951","74.0512195121951","74.3","74.5","74.8","75","75.3","75.6","75.8","76.1","76.3487804878049","76.6","76.8487804878049","77.1","77.3","77.6487804878049","77.7512195121951","77.9536585365854","78.3048780487805","78.6048780487805","78.7560975609756","79.0560975609756","79.1585365853659","79.2609756097561","79.1146341463415","80.1634146341463","80.1634146341463","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","81.9682926829268","82.219512195122","82.719512195122","82.3219512195122","82.5731707317073","82.5756097560976","82.6756097560976","82.8268292682927","82.1756097560976","82.3243902439024","",
"Faroe Islands","FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","74.4975609756098","","","","","75.9853658536585","","","","","","","","75.2658536585366","75.4658536585366","75.7146341463415","75.9146341463415","76.1146341463415","76.3634146341464","76.6146341463415","76.9146341463415","77.1658536585366","77.3658536585366","77.5682926829268","77.8219512195122","78.0268292682927","78.2317073170732","78.4365853658537","78.6414634146341","78.8439024390244","78.9439024390244","79.0926829268293","79.290243902439","79.6390243902439","79.9878048780488","80.0853658536585","80.3853658536585","80.6365853658537","80.9390243902439","81.190243902439","81.4414634146341","81.5926829268293","81.7926829268293","82.0439024390244","82.3439024390244","82.5951219512195","82.9463414634147","83.1975609756098","83.4975609756098","",
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.409","57.11","57.803","58.176","58.532","59.11","59.337","59.873","60.193","60.662","61.035","61.518","61.781","62.139","62.499","62.802","63.092","63.363","63.72","63.78","64.212","64.478","64.821","65.282","65.749","65.97","66.172","66.292","66.859","67.096","67.425","67.619","67.832","68.059","68.095","68.553","68.776","69.229","69.465","69.706","69.769","70.479","69.46","70.76","70.838","70.884","71.093","71.06","71.137","71.112","71.233","71.318","71.398","71.499","71.529","71.408","71.595","71.467","71.318","71.077","70.674","70.71","",
"Gabon","GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.575","47.228","47.838","48.479","49.048","49.752","50.349","50.892","51.439","51.957","52.555","53.073","53.605","54.057","54.567","55.035","55.569","56.089","56.659","57.053","57.454","57.816","58.106","58.601","58.894","59.311","59.641","59.894","60.006","60.265","60.311","60.397","60.545","60.718","60.701","60.704","60.612","60.662","60.79","60.849","61.069","61.27","61.292","61.671","61.838","61.959","62.375","62.618","63.083","63.303","63.898","64.045","64.587","64.776","64.974","65.46","65.802","66.189","66.306","66.603","66.531","65.821","",
"United Kingdom","GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1268292682927","70.8780487804878","70.9268292682927","70.8268292682927","71.6243902439024","71.6243902439024","71.5731707317073","72.1243902439024","71.7243902439025","71.7219512195122","71.9731707317073","72.2731707317073","72.1243902439024","72.3243902439024","72.5243902439024","72.7243902439024","72.7756097560976","73.2243902439024","73.1756097560976","73.2756097560976","73.6756097560976","74.0268292682927","74.1780487804878","74.3780487804878","74.7780487804878","74.6292682926829","74.9292682926829","75.280487804878","75.3804878048781","75.5829268292683","75.8804878048781","76.0829268292683","76.4341463414634","76.3853658536585","76.8853658536585","76.8365853658537","77.0878048780488","77.2109756097561","77.190243902439","77.390243902439","77.7414634146342","77.9926829268293","78.1439024390244","78.4463414634146","78.7463414634146","79.0487804878049","79.2487804878049","79.4487804878049","79.6","80.0512195121951","80.4024390243902","80.9512195121951","80.9048780487805","81.0048780487805","81.3048780487805","80.9560975609756","81.1560975609756","81.2560975609756","81.2560975609756","81.4048780487805","80.3512195121951","80.7","",
"Georgia","GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.222","61.416","61.858","62.228","62.333","62.852","63.075","63.292","63.775","64.205","64.431","64.753","65.072","65.421","65.591","65.874","66.029","66.471","66.695","67.074","67.173","67.634","67.903","67.942","67.994","68.368","68.445","68.251","68.528","68.353","68.389","68.245","67.783","67.656","68.554","68.851","68.974","69.059","69.102","69.319","69.575","69.606","70.024","70.333","70.567","71.13","71.394","71.568","71.332","71.95","72.128","72.39","72.412","72.628","73.099","73.297","73.569","73.57","73.341","73.47","72.765","71.694","",
"Ghana","GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.096","47.325","47.405","47.578","47.719","47.778","47.727","47.683","47.57","47.565","47.805","47.798","48.026","48.398","48.777","49.246","49.764","50.085","50.571","50.932","51.117","51.269","51.383","51.622","52.051","52.416","53.125","53.824","54.507","55.191","55.62","56.012","56.231","56.416","56.112","56.565","56.82","57.199","57.6","58.03","58.195","58.107","58.608","59.111","59.191","59.76","59.988","60.224","60.49","60.946","61.157","61.652","62.081","62.42","63.045","63.175","63.89","64.013","64.122","64.74","64.114","63.795","",
"Gibraltar","GIB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.309","69.234","69.481","69.257","70.168","70.608","69.594","70.983","70.513","70.006","70.605","71.017","70.827","71.375","70.638","71.816","71.39","72.227","72.548","72.71","73.753","73.567","73.342","74.524","75.385","76.013","76.241","74.679","77.36","74.554","77.072","76.994","75.559","78.52","79.164","76.556","77.65","80.343","80.663","81.533","81.37","81.087","80.26","79.694","80.948","81.442","80.393","78.514","80.13","81.243","80.958","81.871","83.366","80.55","81.882","80.427","81.702","81.83","82.154","82.363","82.198","79.329","",
"Guinea","GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.547","36.75","36.913","37.164","37.341","37.599","37.84","38.123","38.559","38.723","39.008","39.308","39.673","39.891","40.137","40.591","41.024","41.411","41.901","42.393","42.884","43.324","43.925","44.382","44.946","45.522","45.918","46.417","46.589","46.847","47.004","47.546","48.363","48.962","49.171","49.866","50.544","51.356","52.049","52.356","52.479","52.662","53.278","53.678","54.117","54.632","55.108","55.553","56.044","56.348","56.72","57.019","57.406","57.791","57.886","58.134","58.763","59.109","59.349","59.72","59.327","58.892","",
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.098","35.568","35.989","36.496","36.948","37.445","37.898","38.43","38.869","39.349","39.871","40.347","40.915","41.394","41.954","42.444","43.039","43.44","43.583","44.558","45.153","44.476","46.377","46.923","47.493","48.189","48.71","49.409","50.051","50.635","51.319","52.127","52.941","53.748","54.721","55.464","56.009","56.06","56.554","56.816","56.942","57.043","57.08","57.586","58.088","58.394","59.06","59.394","60.082","60.427","60.717","61.526","62.096","62.114","62.269","62.494","63.013","62.995","63.04","63.755","62.612","62.083","",
"Guinea-Bissau","GNB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.464","37.695","37.932","35.661","35.984","36.383","36.698","37.024","37.361","37.746","38.025","38.368","38.698","39.034","41.757","42.053","42.419","42.718","43.033","43.39","43.754","44.07","44.374","44.635","44.829","45.104","45.446","45.785","46.321","46.7","47.084","47.465","47.92","48.228","48.156","48.952","49.065","47.997","47.716","48.006","50.121","50.445","50.986","51.405","52.15","52.249","53.371","54.155","54.646","55.541","56.23","56.967","57.69","58.232","58.61","59.128","59.674","60.066","60.502","60.882","59.999","59.652","",
"Equatorial Guinea","GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.729","41.994","42.258","42.546","42.749","43.054","43.264","43.532","43.731","30.076","30.248","36.263","43.284","43.477","40.186","35.812","28.921","40.501","40.793","41.653","47.563","48.109","48.596","49.007","49.208","49.683","50.039","50.279","50.504","50.668","50.86","50.969","51.113","51.308","51.415","51.592","51.727","52.061","52.382","52.752","53.226","53.636","54.085","54.581","55.036","55.464","56.046","56.54","57.074","57.431","57.878","58.412","58.865","59.224","59.595","60.103","60.479","60.821","61.191","61.644","60.708","60.594","",
"Greece","GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.3","70.3158536585366","70.2549756097561","70.6105365853659","70.5693902439025","71.4283170731707","71.7527073170732","71.2987804878049","71.4301951219512","72.0043414634146","72.7708048780488","73.0095609756098","72.7826829268293","72.9819756097561","73.4155853658537","73.3763658536586","73.634","73.6708048780488","74.358756097561","74.6210731707317","74.5462682926829","74.9574390243902","75.2505365853659","75.5177317073171","75.7743902439024","76.0829024390244","76.4826585365854","76.2798536585366","76.980756097561","76.6878048780488","76.9390243902439","77.1365853658537","77.3829268292683","77.390243902439","77.6390243902439","77.5853658536585","77.6853658536585","78.1365853658537","77.8390243902439","77.9878048780488","77.8878048780488","78.3878048780488","78.6414634146341","78.8414634146341","79.0390243902439","79.2390243902439","79.4390243902439","79.4390243902439","79.9390243902439","80.1878048780488","80.3878048780488","80.7317073170732","80.6341463414634","81.2853658536585","81.3853658536585","81.0365853658537","81.3878048780488","81.2878048780488","81.7878048780488","81.6390243902439","81.2878048780488","80.1829268292683","",
"Grenada","GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.76","61.792","62.877","64.077","64.841","64.728","64.655","64.654","65.498","65.857","66.216","66.479","66.822","67.217","67.583","67.971","68.151","67.475","67.668","67.9","68.144","68.45","68.712","64.219","69.32","69.58","69.77","69.939","70.165","70.419","70.683","70.974","71.291","71.576","71.786","72.109","72.331","72.568","72.805","72.903","72.783","73.118","73.167","73.188","71.788","73.521","73.7","74.317","74.656","75.036","74.999","75.295","75.042","75.116","74.985","75.013","74.762","74.765","74.808","74.863","74.924","74.936","",
"Greenland","GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","63.4146341463415","63.9548780487805","63.449756097561","63.0748780487805","63.1926829268293","63.3","63.4665853658537","63.8336585365854","64.2487804878049","64.6541463414634","64.5824390243903","64.6675609756098","65.0682926829268","65.0317073170732","65.1960975609756","65.5853658536585","65.9009756097561","65.6441463414634","65.7673170731707","65.7980487804878","66.1570731707317","66.4887804878049","66.1007317073171","66.7348780487805","67.1529268292683","68.0224390243903","68.6439024390244","68.4224390243902","68.6165853658537","69.3229268292683","70.0151219512195","70.5280487804878","70.2919512195122","69.8248780487805","70.55","71.5734146341464","71.9856097560976","71.9773170731707","71.8251219512195","71.6412195121951","71.8865853658537","72.0436585365854","71.6368292682927","71.1475609756098","",
"Guatemala","GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.808","46.47","46.995","47.407","47.712","47.814","47.764","47.984","48.298","48.548","49.439","50.484","51.638","53.003","54.039","54.824","49.169","55.816","55.963","56.185","56.024","55.972","50.134","58.718","59.558","60.203","60.772","61.432","62.029","62.374","62.473","62.725","62.913","63.349","63.726","64.195","64.863","65.536","66.114","66.869","67.446","67.946","68.386","68.797","69.165","69.168","69.812","70.1","70.356","70.641","70.878","71.177","71.463","71.728","71.964","72.103","72.355","72.551","72.726","73.129","71.797","69.237","",
"Guam","GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.897","61.395","61.708","62.359","62.878","62.893","62.778","63.566","64.152","64.545","64.825","65.193","65.351","65.752","66.01","66.577","67.032","67.922","68.686","69.579","69.861","70.077","70.32","70.59","70.819","71.069","71.325","71.564","71.885","72.164","72.473","72.497","72.718","72.952","73.058","73.29","73.092","73.349","73.632","74.066","74.417","75.41","75.793","76.504","76.923","77.182","77.136","77.098","77.185","77.094","76.879","76.872","76.707","76.72","76.749","76.616","76.877","77.155","77.439","77.717","76.612","76.656","",
"Guyana","GUY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.034","58.46","58.864","59.202","59.494","59.742","59.937","60.113","60.256","60.38","60.469","60.555","60.636","60.683","60.76","60.819","60.892","60.955","61.052","61.133","61.229","61.311","61.406","61.491","61.589","61.66","61.797","61.947","62.085","62.238","62.415","62.622","62.787","63.152","63.372","63.136","63.205","63.356","63.9","64.17","64.483","64.788","64.728","64.6","64.93","65.132","65.667","66.254","66.288","66.563","66.743","66.982","67.23","67.473","67.882","68.201","68.384","68.667","68.896","69.124","68.486","65.673","",
"High income","HIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.4146421474973","68.8151564348993","68.7772409418072","69.0139252591952","69.4966247330512","69.6202313475237","69.8906850972627","70.1695105641291","70.033617796019","70.1660014308313","70.4610103736782","70.7730305180636","71.007542522687","71.192072183922","71.5800716263295","71.8913585546654","72.1576693644806","72.5559739465328","72.7044719871918","73.0421511450131","73.0735578081434","73.4457293093132","73.7685896666621","73.8671172095987","74.152533808969","74.2627397483532","74.5073454560188","74.7819947785353","74.8928914076942","75.1185713930158","75.2611055114913","75.4464825170491","75.7071793438136","75.7775362260165","76.0570904681048","76.1174888329274","76.4767291184746","76.8009046269515","76.9962366355323","77.1396076359069","77.4502088963391","77.75196863211","77.9121078412331","78.0298911718154","78.4568355617226","78.5711127806716","78.8891042560346","79.1192226213356","79.2792806811776","79.5758331600873","79.7607626278268","80.0323921593514","80.1520237389253","80.3434089995538","80.5989152806483","80.4840323835436","80.6424818528005","80.6822831273466","80.7690470451795","80.9843004901414","80.0808812825288","79.9238302409304","",
"Hong Kong SAR, China","HKG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.8662926829268","66.5588780487805","66.9771707317073","67.6857317073171","68.4460975609756","69.2512195121951","69.5388780487805","69.9254390243902","70.3558292682927","70.5685609756098","71.0499512195122","71.4585365853659","71.4560975609756","72.109756097561","72.6121951219512","73.3682926829268","72.819512195122","73.319512195122","73.5756097560976","73.6731707317073","74.6731707317073","75.3243902439025","75.4292682926829","75.2756097560976","76.0292682926829","76.4341463414634","76.6853658536585","76.8829268292683","77.0829268292683","77.0292682926829","77.3804878048781","77.8829268292683","77.6780487804878","78.0317073170732","78.5292682926829","78.6829268292683","79.6268292682927","80.1268292682927","80.1317073170732","80.3829268292683","80.8780487804878","81.4243902439025","81.4268292682927","81.3780487804878","81.8292682926829","81.6292682926829","82.3756097560976","82.3268292682927","82.3756097560976","82.7756097560976","82.9780487804878","83.4219512195122","83.4804878048781","83.8317073170732","83.9804878048781","84.2780487804878","84.2268292682927","84.6804878048781","84.9341463414634","85.1804878048781","85.4975609756098","85.4926829268293","",
"Honduras","HND","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.317","48.73","49.668","50.25","50.812","51.465","52.091","52.632","53.355","53.896","54.44","54.966","55.607","54.415","52.313","57.548","58.158","58.746","59.334","59.908","60.485","61.016","61.527","62.137","62.642","62.996","63.591","64.032","64.345","64.856","65.243","65.752","65.991","66.251","66.574","67.139","67.439","67.777","62.721","68.422","68.662","69.006","69.366","69.507","69.796","70.104","70.261","70.376","70.441","70.911","71.088","71.439","71.734","71.963","72.259","72.487","72.588","72.692","72.814","72.881","71.462","70.123","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.7432026829806","41.0716719702749","41.6223766531233","41.7639340063819","42.2530557750103","42.4013985665175","42.3348677233006","42.9765793707825","43.3082064431998","43.5652834665755","43.878573913825","44.2237902426072","44.0236965504933","44.7605228289458","44.7994487217609","45.1666195224371","45.8441781997696","46.21247458488","46.3933583223511","46.8042600172601","47.214725632849","47.5156566147369","47.7376637411728","46.5256400117755","46.3974412357391","46.7606581995935","47.5777411576435","48.3018830059551","48.1063892333189","49.1753750111008","49.2102059169224","49.2081967029127","49.1878018441342","49.7959998525053","50.1610412329072","50.6678357081371","50.7884550000317","51.1365267919311","50.9523041530546","51.8352413766677","52.6617541209546","53.1310992050946","53.6299965169525","54.2296688765239","54.740409284175","55.4083228176931","56.2336206746725","56.889887989301","57.5040701855321","58.2403116950517","58.577688567925","59.4752203982531","60.0780176229233","60.6445607537013","61.1470730930553","61.6125477293904","62.1619619402239","62.5497604688077","62.9475759474084","63.3380569471644","62.7617201814617","62.3027853999622","",
"Croatia","HRV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.4823658536585","66.1803414634146","66.4691463414634","66.8558048780488","67.2923170731707","67.8325609756098","68.1214390243903","68.2989512195122","68.3864146341464","68.6602926829268","68.8126341463415","69.1401707317073","69.4417804878049","69.848487804878","70.1436585365854","70.0019512195122","70.4553658536585","70.7443902439024","70.5387804878049","70.4273170731707","70.1753658536586","70.3443902439025","70.4826829268293","70.2748780487805","70.2185365853659","70.8860975609756","71.4190243902439","71.470243902439","71.4882926829268","71.8446341463415","72.1704878048781","72.1853658536586","71.2414634146342","71.5224390243903","71.8034146341463","72.0843902439024","72.3653658536585","72.4951219512195","72.3170731707317","72.6419512195122","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","77.1268292682927","77.4780487804878","77.2756097560976","78.0219512195122","77.8268292682927","78.0707317073171","78.4243902439025","77.7243902439024","76.4243902439025","",
"Haiti","HTI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.499","43.914","44.291","42.769","44.968","45.351","45.594","46.125","46.512","46.915","47.337","47.719","47.945","48.208","48.419","48.681","48.956","49.209","49.428","49.675","49.902","50.268","50.551","50.871","51.123","51.523","51.875","52.239","52.632","52.755","52.975","53.391","53.842","54.35","54.653","55.547","56.154","56.516","57.135","57.961","58.365","58.489","58.855","59.507","58.475","60.415","60.763","61.103","61.332","61.741","46.019","61.623","62.291","62.605","62.987","63.237","63.392","63.854","64.019","64.255","64.052","63.192","",
"Hungary","HUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.0031707317073","68.9360975609756","67.8658536585366","68.8741463414634","69.3809756097561","69.0712195121951","69.8224390243902","69.4070731707317","69.230243902439","69.3146341463415","69.1646341463415","69.0524390243903","69.6646341463415","69.5180487804878","69.2480487804878","69.29","69.5731707317073","69.8480487804878","69.3939024390244","69.6153658536585","69.0617073170732","69.1392682926829","69.3578048780488","68.9736585365854","69.0258536585366","68.9721951219512","69.1734146341463","69.6512195121951","70.0234146341463","69.4617073170732","69.3156097560976","69.3770731707317","69.1170731707317","69.1012195121951","69.469756097561","69.7917073170732","70.3287804878049","70.7024390243902","70.5578048780488","70.6770731707317","71.2463414634146","72.2487804878049","72.3487804878049","72.3","72.6487804878049","72.6487804878049","73.0975609756098","73.1512195121951","73.7024390243903","73.9048780487805","74.2073170731707","74.8585365853659","75.0634146341463","75.5658536585366","75.7634146341463","75.5682926829269","76.0634146341464","75.8170731707317","76.0658536585366","76.3195121951219","75.5682926829269","74.4658536585366","",
"IBRD only","IBD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8315473913406","48.6696495006408","52.359673411617","52.8328852706267","53.354844332211","53.0622836932015","53.7530935455068","54.2416531611526","54.9390723022559","55.3475223842244","55.8911934937407","56.5218658204937","56.9740964568749","57.6389370776751","58.1972000213272","58.8008612699418","59.3466980223501","59.9037908315656","60.3821119624756","60.8808814705341","61.3138940793394","61.7588939390892","62.2193426777706","62.6698692201121","63.0738377643131","63.4919507761195","63.9868206170074","64.3426163165481","64.643994287986","64.9883117764959","65.1953765911626","65.4747669067559","65.7714639021482","66.0232525026147","66.2925403613243","66.6316509652045","66.9554172852941","67.328691300914","67.6934684834038","67.9011062617258","68.2416312578469","68.6546066926548","68.9875853336328","69.2564792281821","69.5010398216093","69.9234436166427","70.2801342889741","70.5719027698653","70.7896591057328","71.1675252747818","71.4524650391277","71.795282579015","72.1423094367122","72.4925661749485","72.8501370405411","73.1507669192713","73.4185739128664","73.6412214533689","73.9337095298769","74.1298065554612","73.3796956561869","72.1250802575313","",
"IDA & IBRD total","IBT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.3201201687757","47.7499304790542","50.8938978007031","51.3376004728184","51.8804994238628","51.668051117857","52.3195303502493","52.7936052207355","53.4546833263363","53.8490327589693","54.2062887307822","54.3157238688292","55.3530766599261","55.987905487165","56.4577302706899","56.9768141440246","57.5186219963159","58.068940989328","58.5141093467859","58.9850666675427","59.4175009454223","59.8369003680335","60.2389589620665","60.5496893545249","60.8868088268189","61.254700895642","61.7191463047413","62.0599456552694","62.2791827737782","62.6653563588864","62.8608419733897","63.0201617944929","63.3017840620266","63.5298329274195","63.7929026936774","64.0802521499896","64.3419141116123","64.7078786532678","65.0233359871889","65.3658053582662","65.7045768390257","66.0848900924114","66.4075070109689","66.6886964998408","66.925120584484","67.3217373114344","67.7169936346465","67.9961248541031","68.1797198282311","68.6034798140194","68.9005043239626","69.2695840691834","69.5859185976566","69.9114533460356","70.2374492124017","70.5248709589765","70.8065884908281","71.0439836821437","71.3224578211165","71.525963683784","70.8220311189821","69.7801282431438","",
"IDA total","IDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.8459198692258","43.3594974729906","43.9469832059661","44.2638900540871","44.924641244422","45.1118263074846","45.5963138307637","46.0263630019086","46.5428528632876","46.8937379505447","46.4061098777011","44.1100114657732","47.8688687921496","48.3988596136813","48.5065174004051","48.6913523794227","49.2681012537539","49.8483576304615","50.2182084485347","50.6460555923785","51.1517150028242","51.5312996141555","51.7575900354922","51.5533161705558","51.6907221505548","51.9339179036539","52.353868939063","52.7111694681578","52.6727733735109","53.3101109683594","53.5405606492881","53.3072495298966","53.6294939509618","53.8768512357876","54.2252445090982","54.4230769542562","54.5612325353551","55.006932916867","55.2479361703629","56.1905505163563","56.6358702690433","57.0167286840859","57.4245658995831","57.867306738238","58.1889520393913","58.6105703019192","59.2485477871908","59.6006494517447","59.7829810594301","60.4609412721985","60.9068503403283","61.4628494154278","61.7773336890652","62.1103706117177","62.422434930703","62.7548967648921","63.1679348918512","63.542837464741","63.8819535428096","64.2126988843322","63.748926085736","63.4029037247302","",
"IDA blend","IDB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.1313289141886","43.7391274240134","44.5341367924952","45.219446021443","45.8171124306022","46.3788427516835","47.0872163202978","47.1879814692894","48.0472436794571","48.6127002111828","49.4896363527728","48.2296449152042","50.5216942448939","50.9782532049083","51.307344219929","51.7971384949617","52.2876544329406","52.6590011386598","53.0207415191871","53.3616085954108","53.8572879752863","54.3869052266339","54.6127362739237","54.9625031578793","55.163692816127","55.1674921360445","55.1397266180118","55.0483551391886","55.1667983905744","55.2854156938416","55.3581201665674","55.2090734140957","55.0201122945286","54.8267211922196","54.6920622109694","54.453501636878","54.6036739111338","54.6637400559667","54.9213790010906","55.3547080778183","55.7800007528308","56.0286057591218","56.3822425571283","56.7018841471596","57.0266398254545","57.0632692744767","57.8649628007402","58.1120724228649","58.4018996707658","58.7361689858069","59.078973449543","59.4617650180505","59.6525713647095","59.9596238215923","60.1279103643597","60.3602067828121","60.5636098224754","60.8771183772815","61.0773195307108","61.3315960546325","61.0062879415561","60.6802512013328","",
"Indonesia","IDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.452","47.117","47.871","48.429","49.232","42.599","48.2","51.066","51.63","52.354","52.992","53.576","54.242","54.85","55.429","55.968","56.514","57.081","57.565","58.153","58.754","59.138","59.757","60.273","60.728","61.307","61.722","61.973","62.211","62.696","63.181","63.537","64.126","64.598","64.856","65.237","65.355","65.733","65.962","66.221","66.433","66.758","67.134","67.413","65.75","67.649","67.914","68.189","68.226","68.494","68.679","68.823","68.973","69.264","69.533","69.699","69.798","69.936","70.338","70.518","68.808","67.57","",
