Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust,Geo,"0:35","0:40","0:45","0:50","0:55","1:00","1:05","1:10","1:15","1:20","1:25","1:30","1:35","1:40","1:45","1:50","1:55","2:00","2:05","2:10","2:15","2:20","2:25","2:30","2:35","2:40","2:45","2:50","2:55","3:00","3:05","3:10","3:15","3:20","3:25","3:30","3:35","3:40","3:45","3:50","3:55","4:00","4:05","4:10","4:15","4:20","4:25","4:30","4:35","4:40","4:45","4:50","4:55","5:00","5:05","5:10","5:15","5:20","5:25","5:30","5:35","5:40","5:45","5:50","5:55","6:00","6:05","6:10","6:15","6:20","6:25","6:30","6:35","6:40","6:45","6:50","6:55","7:00","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event"
"1703028658549","Europe/Warsaw","20. 12. 2023 0:30","20. 12. 2023 
7:00","01. 01. 2024 
1:11","6.490","0.0","","10008","-1","-1.0","4","0.88461536","0","","10.0","2.3413622","3.692489","2.653014","2.289843","2.6501653","2.0829823","2.4033744","2.665355","2.063034","2.3551533","2.4244335","2.1766748","2.145802","3.3910131","4.4099517","1.9038649","1.992813","1.641123","1.9796978","1.9768282","1.8815807","1.7355587","2.4809518","2.207004","2.1144397","2.7817357","1.6183252","2.017322","2.2234821","2.4477324","1.9761997","1.8538073","3.056372","2.4054067","2.0148706","2.4716341","1.7149843","2.567482","1.4829229","1.9088453","1.7550995","2.0772593","2.3120687","2.0199444","1.6846784","3.2520988","1.9680071","1.8391315","2.397405","1.5901604","2.2323565","2.4615235","1.9905902","2.3796668","3.230043","1.6965998","2.0748124","1.7625903","1.7358762","1.9677362","1.9857782","1.9981349","2.076669","1.9604062","2.0652437","1.856239","1.8626394","1.7509204","2.202782","1.7487214","1.949848","2.199883","1.8565305","1.5565035","1.9132483","10.0","10.0","DHA-1703028658549-4.2536594E37","LIGHT_START-1703028658549","DHA-1703028658550-1.794E-43","DHA-1703028658551-2.3510246E-38","DHA-1703028658552-2.387723E-38","DHA-1703028658553-1.794E-43","DHA-1703028658554","DHA-1703028658555","DHA-1703028658556","DHA-1703028658557-2.3509887E-38","DHA-1703028658558","DHA-1703028658559","DHA-1703028658560","DHA-1703028658561","DHA-1703028658562-1.83671E-40","DHA-1703028658563-1.617E-42","DHA-1703028658564","DHA-1703028658565","DHA-1703028658566","DHA-1703028658567","DHA-1703028658568","DHA-1703028658569","DHA-1703028658570","DHA-1703028658571","DHA-1703028658572","DHA-1703028658573-5.6E-45","DHA-1703028658574","DHA-1703028658575","DHA-1703028658576","DHA-1703028658577","DHA-1703028658578","DHA-1703028658579","DHA-1703028658580-2.87E-42","DHA-1703028658581","DHA-1703028658582","DHA-1703028658583","DHA-1703028658584","DHA-1703028658585-3.67342E-40","DHA-1703028658586","DHA-1703028658587","DHA-1703028658588","DHA-1703028658589","DHA-1703028658590","DHA-1703028658591","DHA-1703028658592-5.877472E-39","DHA-1703028658593","DHA-1703028658594","DHA-1703028658595","DHA-1703028658596","DHA-1703028658597","DHA-1703028658598","DHA-1703028658599","DHA-1703028658600-4.305E-42","DHA-1703028658601","DHA-1703028658602","DHA-1703028658603","DHA-1703028658604","DHA-1703028658605","DHA-1703028658606","DHA-1703028658607","DHA-1703028658608","DHA-1703028658609","DHA-1703028658610","DHA-1703028658611","DHA-1703028658612","DHA-1703028658613","DHA-1703028658614","DHA-1703028658615","DHA-1703028658616","DHA-1703028658617","DHA-1703028658618","DHA-1703028658619","DHA-1703028658620-1.794E-43","DHA-1703028658621-0.50001335","DHA-1703028658622-2.3509887E-38","LUX-1703028688852-4.0","LIGHT_END-1703029558549","DEEP_START-1703029558549","LIGHT_START-1703032858549","DEEP_END-1703032858549","LIGHT_END-1703033458549","DEEP_START-1703033458549","LIGHT_START-1703042458549","DEEP_END-1703042458549","LIGHT_END-1703042758549","DEEP_START-1703042758549","LIGHT_START-1703045158549","DEEP_END-1703045158549","LIGHT_END-1703045458549","DEEP_START-1703045458549","ALARM_EARLIEST-1703050200000","LIGHT_START-1703051458549","DEEP_END-1703051458549","ALARM_LATEST-1703052000000","ALARM_STARTED-1703052000251","ALARM_DISMISS-1703052034186","DEVICE-1703052034272-1.51768E-40","LIGHT_END-1703052058549"
