Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust,Geo,"1:09","1:14","1:19","1:24","1:29","1:34","1:39","1:44","1:49","1:54","1:59","2:04","2:09","2:14","2:19","2:24","2:29","2:34","2:39","2:43","2:48","2:53","2:58","3:03","3:08","3:13","3:18","3:23","3:28","3:33","3:38","3:43","3:48","3:53","3:58","4:03","4:08","4:13","4:18","4:23","4:28","4:33","4:38","4:43","4:48","4:53","4:58","5:03","5:08","5:13","5:18","5:23","5:27","5:32","5:37","5:42","5:47","5:52","5:57","6:02","6:07","6:12","6:17","6:22","6:27","6:32","6:37","6:42","6:47","6:52","6:57","7:02","7:07","7:12","7:17","7:22","7:27","7:32","7:37","7:42","7:47","7:52","7:57","8:02","8:07","8:11","8:16","8:21","8:26","8:31","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event"
"1702771475492","Europe/Warsaw","17. 12. 2023 1:04","17. 12. 2023 8:31","29. 12. 2023 1:45","7.450","0.0","","10008","-1","-1.0","0","0.0","0","","10.0","3.3602853","10.0","3.773477","3.7895129","3.1605906","2.2535594","3.296787","8.667998","6.8909817","5.1668944","4.238566","2.3144531","4.497581","2.6103687","3.8430588","4.267087","4.777221","3.5319557","3.2901037","3.4440022","2.9957511","4.897332","4.8481455","3.5982177","2.6401982","3.7546458","4.085297","3.9016414","4.6558294","3.865166","3.2195785","2.9592762","2.6324968","3.8406007","2.8199146","3.4228802","2.759424","3.0858543","9.283479","2.40067","3.5156596","3.5607455","3.1348655","4.085297","3.893985","3.0848854","3.078746","3.718157","3.2179787","2.7372015","3.94934","3.4241421","3.267803","3.2016518","3.1554496","3.003879","4.284179","2.7816055","3.4115188","4.037968","2.3530133","3.9831998","3.4540794","4.955106","2.4644458","3.2406769","2.6465564","5.082594","2.8436327","3.3085551","3.5713718","3.7737856","3.750939","3.384343","2.833097","4.417981","2.86862","3.8716087","3.8067648","4.3254952","2.733217","3.5691845","2.7305598","4.254483","2.7066197","2.5824802","10.0","2.6542482","10.0","DHA-1702771475492","LIGHT_START-1702771475492","DHA-1702771475493-2.3513026E-38","DHA-1702771475494-4.0625094E-34","DHA-1702771475495-2.5829E-41","DHA-1702771475496-1.2218492E-19","DHA-1702771475497","DHA-1702771475498-2.2959E-41","DHA-1702771475499-2.2580566","DHA-1702771475500","DHA-1702771475501-2.4297305E-38","DHA-1702771475502-3.0142518E-17","DHA-1702771475503-1.0842022E-19","DHA-1702771475504-1.470265E-39","DHA-1702771475505-1.540932E-33","DHA-1702771475506-3.0092655E-36","DHA-1702771475507-1.7081976E-37","DHA-1702771475508","DHA-1702771475509-1.0842353E-19","DHA-1702771475510","DHA-1702771475511","DHA-1702771475512-4.5963E-41","DHA-1702771475513-3.67703E-39","DHA-1702771475514-1.7701292E-38","DHA-1702771475515-3.67342E-40","DHA-1702771475516-2.0000038","DHA-1702771475517-2.3509887E-38","DHA-1702771475518-1.4105932E-37","DHA-1702771475519-5.05095E-40","DHA-1702771475520-4.612615E19","DHA-1702771475521-8.185202E-34","DHA-1702771475522-1.2856972E-38","DHA-1702771475523-3.67345E-40","DHA-1702771475524","DHA-1702771475525-8.185204E-34","DHA-1702771475526-1.4105932E-37","DHA-1702771475527-2.0625095","DHA-1702771475528-1.6263363E-19","DHA-1702771475529-2.7755576E-17","DHA-1702771475530-2.881E-42","DHA-1702771475531-2.5243567E-29","DHA-1702771475532-5.877472E-39","DHA-1702771475533-8.4450224E14","DHA-1702771475534-2.5249712E-29","DHA-1702771475535","DHA-1702771475536-7.119306E-15","DHA-1702771475537-2.4990734E-38","DHA-1702771475538-4.591775E-39","DHA-1702771475539-7.37554E-40","DHA-1702771475540-5.2750715E-10","DHA-1702771475541-9.860771E-32","DHA-1702771475542-1.1756383E-37","DHA-1702771475543-3.15606E-29","DHA-1702771475544-2.24E-44","DHA-1702771475545-3.8518636E-34","DHA-1702771475546-2.369431E-38","DHA-1702771475547-1.492327E-39","DHA-1702771475548-1.102385E-39","DHA-1702771475549-3.85186E-34","DHA-1702771475550-3.67364E-40","DHA-1702771475551-2.3329E-41","DHA-1702771475552-1.8808835E-36","DHA-1702771475553","DHA-1702771475554-7.34729E-40","DHA-1702771475555-2.24E-44","DHA-1702771475556-1.1502E-41","DHA-1702771475557","DHA-1702771475558","DHA-1702771475559-3.229E-42","DHA-1702771475560-2.007843","DHA-1702771475561-7.40429E-40","DHA-1702771475562-2.87E-42","DHA-1702771475563-5.142799E-39","DHA-1702771475564-1.7456091E-36","DHA-1702771475565-5.6E-45","DHA-1702771475566-1.0842022E-19","DHA-1702771475567-1.6802106E-24","DHA-1702771475568-2.0002441","DHA-1702771475569","DHA-1702771475570","DHA-1702771475571-2.062501","DHA-1702771475572","DHA-1702771475573-3.8519187E-34","DHA-1702771475574-2.1853615E-19","DHA-1702771475575-5.1701E-41","LUX-1702771505788","AWAKE_START-1702771775814","AWAKE_END-1702771816036","ALARM_EARLIEST-1702797000000","ALARM_EARLIEST-1702798200000","ALARM_STARTED-1702798272710","ALARM_DISMISS-1702798312130","DEVICE-1702798312242-1.51768E-40","LIGHT_END-1702798475492","ALARM_LATEST-1702798800000"
