Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust,Geo,"1:21","1:26","1:31","1:36","1:41","1:46","1:51","1:56","2:01","2:06","2:11","2:16","2:21","2:26","2:31","2:36","2:41","2:45","2:50","2:55","3:00","3:05","3:10","3:15","3:20","3:25","3:30","3:35","3:40","3:45","3:50","3:55","4:00","4:05","4:10","4:15","4:20","4:24","4:29","4:34","4:39","4:44","4:49","4:54","4:59","5:04","5:09","5:14","5:19","5:24","5:29","5:34","5:39","5:44","5:49","5:54","5:59","6:03","6:08","6:13","6:18","6:23","6:28","6:33","6:38","6:43","6:48","6:53","6:58","7:03","7:08","7:13","7:18","7:23","7:28","7:33","7:38","7:42","7:47","7:52","7:57","8:02","8:07","8:12","8:17","8:22","8:27","8:32","8:37","8:42","8:47","8:52","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event"
"1702426612881","Europe/Warsaw","13. 12. 2023 1:16","13. 12. 2023 8:52","25. 12. 2023 1:57","7.590","0.0"," #newmoon","10008","-1","-1.0","2","0.92391306","-3","","5.4593353","1.7567608","6.251307","10.0","1.6028707","2.6492174","1.7264472","2.0383995","2.031719","1.8527492","1.8851359","1.8932794","2.3622336","1.7359422","1.7669907","1.6530226","1.6188201","2.254812","1.783601","1.7720948","1.5433583","1.5606517","1.5569705","1.7295073","1.6891396","1.4870905","2.0738034","1.2485998","1.5643629","1.7710541","1.4938","2.4906096","1.678849","2.2381363","1.5360987","1.4447984","1.7209646","2.2083552","1.605269","1.6085311","1.4734702","1.721004","1.6651947","1.4716927","1.4757961","1.4574721","1.4122832","1.4845846","1.5433583","1.4558227","1.4036485","1.5423043","1.2634357","1.5642654","1.5541601","1.6069707","1.4278516","1.5090305","1.7104454","1.4910483","1.5027872","1.7737644","1.6222034","1.6124176","1.7804087","1.4625089","1.3227409","1.3580403","1.1372806","1.8563826","1.4424785","1.3154018","1.6053611","1.7825383","1.8937619","1.7180301","1.4191213","1.7513684","2.1188045","1.8943725","1.8150378","4.5813313","2.7701733","1.5604558","1.3666582","2.3609407","1.560113","1.4530264","1.7974726","1.5469606","9.840643","9.370195","DHA-1702426612881-9.403955E-38","LIGHT_START-1702426612881","DHA-1702426612882","DHA-1702426612883-2.0","DHA-1702426612884-2.3418052E-38","DHA-1702426612885","DHA-1702426612886-9.18355E-41","DHA-1702426612887","DHA-1702426612888","DHA-1702426612889","DHA-1702426612890","DHA-1702426612891","DHA-1702426612892","DHA-1702426612893","DHA-1702426612894","DHA-1702426612895","DHA-1702426612896","DHA-1702426612897","DHA-1702426612898","DHA-1702426612899","DHA-1702426612900","DHA-1702426612901","DHA-1702426612902","DHA-1702426612903","DHA-1702426612904","DHA-1702426612905","DHA-1702426612906","DHA-1702426612907","DHA-1702426612908","DHA-1702426612909","DHA-1702426612910","DHA-1702426612911","DHA-1702426612912","DHA-1702426612913","DHA-1702426612914","DHA-1702426612915","DHA-1702426612916","DHA-1702426612917","DHA-1702426612918","DHA-1702426612919","DHA-1702426612920","DHA-1702426612921","DHA-1702426612922","DHA-1702426612923","DHA-1702426612924","DHA-1702426612925","DHA-1702426612926","DHA-1702426612927","DHA-1702426612928","DHA-1702426612929","DHA-1702426612930","DHA-1702426612931","DHA-1702426612932","DHA-1702426612933","DHA-1702426612934","DHA-1702426612935","DHA-1702426612936","DHA-1702426612937","DHA-1702426612938","DHA-1702426612939","DHA-1702426612940","DHA-1702426612941","DHA-1702426612942","DHA-1702426612943","DHA-1702426612944","DHA-1702426612945","DHA-1702426612946","DHA-1702426612947","DHA-1702426612948","DHA-1702426612949","DHA-1702426612950","DHA-1702426612951","DHA-1702426612952","DHA-1702426612953","DHA-1702426612954","DHA-1702426612955","DHA-1702426612956","DHA-1702426612957-3.4438E-41","DHA-1702426612958-2.5243549E-29","DHA-1702426612959","DHA-1702426612960","DHA-1702426612961","DHA-1702426612962","DHA-1702426612963","DHA-1702426612964","DHA-1702426612965-2.2057455E-38","DHA-1702426612966","LUX-1702426643203","LIGHT_END-1702427812881","DEEP_START-1702427812881","LIGHT_START-1702450912881","DEEP_END-1702450912881","LIGHT_END-1702451212881","DEEP_START-1702451212881","LIGHT_START-1702453612881","DEEP_END-1702453612881","AWAKE_START-1702453739284","AWAKE_END-1702453919323","DEVICE-1702453935193-1.51768E-40","TRACKING_STOPPED_BY_USER-1702453935194","LIGHT_END-1702454212881"
