Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust,Geo,"1:27","1:32","1:37","1:42","1:47","1:52","1:57","2:02","2:07","2:12","2:17","2:22","2:27","2:32","2:36","2:41","2:46","2:51","2:56","3:01","3:06","3:11","3:16","3:21","3:26","3:31","3:36","3:41","3:46","3:51","3:56","4:01","4:06","4:11","4:16","4:21","4:26","4:31","4:36","4:41","4:46","4:50","4:55","5:00","5:05","5:10","5:15","5:20","5:25","5:30","5:35","5:40","5:45","5:50","5:55","6:00","6:05","6:10","6:15","6:20","6:25","6:30","6:35","6:40","6:45","6:50","6:55","7:00","7:05","7:09","7:14","7:19","7:24","7:29","7:34","7:39","7:44","7:49","7:54","7:59","8:04","8:09","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event"
"1702945351165","Europe/Warsaw","19. 12. 2023 1:22","19. 12. 2023 8:09","31. 12. 2023 2:03","6.780","0.0","","10008","-1","-1.0","3","0.91463417","-8","","1.651087","1.6669873","2.6835487","1.7835658","1.9426018","2.690883","1.8801895","1.8278333","2.099161","1.9883338","1.7483184","1.5990267","1.9517334","1.6891662","1.7614987","1.5246383","1.7753726","1.7448887","1.8333441","1.6144322","1.5069084","1.5899642","1.799801","1.873774","1.9128879","1.7572249","1.7484386","1.7879529","2.4477532","1.5774612","1.6532236","1.8301516","1.662577","1.8249553","1.6482749","1.572276","2.6201818","1.7576413","1.6559536","1.9250472","5.6378655","1.4473014","1.5845665","1.5770972","2.029455","1.5014167","1.851529","6.5160365","1.7821183","1.7559748","1.6614546","1.73312","1.9998378","1.5382593","1.6664618","1.5613631","1.5162139","1.5335138","1.5713232","1.4198722","1.7255185","1.5271177","1.7528121","1.6115689","1.6765877","1.6641594","2.1329005","1.6945947","1.5788435","1.8977015","1.620338","1.569708","2.0036604","1.9032501","1.6488112","1.7191565","2.0447493","10.0","7.3312774","7.28817","10.0","10.0","DHA-1702945351165","DEEP_START-1702945351165","DHA-1702945351166-6.7E-44","DHA-1702945351167","DHA-1702945351168","DHA-1702945351169-2.8E-45","DHA-1702945351170","DHA-1702945351171","DHA-1702945351172","DHA-1702945351173","DHA-1702945351174","DHA-1702945351175","DHA-1702945351176","DHA-1702945351177","DHA-1702945351178","DHA-1702945351179","DHA-1702945351180","DHA-1702945351181","DHA-1702945351182","DHA-1702945351183","DHA-1702945351184","DHA-1702945351185","DHA-1702945351186","DHA-1702945351187","DHA-1702945351188","DHA-1702945351189","DHA-1702945351190","DHA-1702945351191","DHA-1702945351192","DHA-1702945351193","DHA-1702945351194","DHA-1702945351195","DHA-1702945351196","DHA-1702945351197","DHA-1702945351198-2.8E-45","DHA-1702945351199","DHA-1702945351200","DHA-1702945351201","DHA-1702945351202","DHA-1702945351203-2.3509887E-38","DHA-1702945351204","DHA-1702945351205","DHA-1702945351206","DHA-1702945351207","DHA-1702945351208","DHA-1702945351209-1.14794E-41","DHA-1702945351210","DHA-1702945351211","DHA-1702945351212","DHA-1702945351213","DHA-1702945351214","DHA-1702945351215","DHA-1702945351216","DHA-1702945351217","DHA-1702945351218","DHA-1702945351219","DHA-1702945351220","DHA-1702945351221","DHA-1702945351222","DHA-1702945351223","DHA-1702945351224","DHA-1702945351225","DHA-1702945351226","DHA-1702945351227","DHA-1702945351228","DHA-1702945351229","DHA-1702945351230","DHA-1702945351231","DHA-1702945351232","DHA-1702945351233","DHA-1702945351234","DHA-1702945351235","DHA-1702945351236","DHA-1702945351237-4.0535E-41","DHA-1702945351238-4.231787E-37","DHA-1702945351239-1.359273E-38","DHA-1702945351240-2.0147712","DHA-1702945351241","LUX-1702945381461","AWAKE_START-1702945711503","AWAKE_END-1702945771511","AWAKE_START-1702946943709","AWAKE_END-1702947123997","LIGHT_START-1702957351165","DEEP_END-1702957351165","LIGHT_END-1702957651165","DEEP_START-1702957651165","LIGHT_START-1702959451165","DEEP_END-1702959451165","LIGHT_END-1702959751165","DEEP_START-1702959751165","LIGHT_START-1702968451165","DEEP_END-1702968451165","LUX-1702968696217-6.0","AWAKE_START-1702968696221","LUX-1702968816238-113.0","AWAKE_END-1702968936255","LUX-1702969026273-119.0","REM_START-1702969051165","LUX-1702969146287-113.0","LUX-1702969356314-109.0","REM_END-1702969651165","DEVICE-1702969771698-1.51768E-40","TRACKING_STOPPED_BY_USER-1702969771699","LIGHT_END-1702969951165"
