Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust,Geo,"1:10","1:15","1:20","1:25","1:30","1:35","1:40","1:45","1:50","1:55","2:00","2:04","2:09","2:14","2:19","2:24","2:29","2:34","2:39","2:44","2:49","2:54","2:59","3:04","3:09","3:14","3:19","3:24","3:29","3:33","3:38","3:43","3:48","3:53","3:58","4:03","4:08","4:13","4:18","4:23","4:28","4:33","4:38","4:43","4:48","4:53","4:58","5:03","5:07","5:12","5:17","5:22","5:27","5:32","5:37","5:42","5:47","5:52","5:57","6:02","6:07","6:12","6:17","6:22","6:27","6:32","6:36","6:41","6:46","6:51","6:56","7:01","7:06","7:11","7:16","7:21","7:26","7:31","7:36","7:41","7:46","7:51","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event","Event"
"1702857936736","Europe/Warsaw","18. 12. 2023 1:05","18. 12. 2023 7:51","30. 12. 2023 1:46","6.760","0.0","","10008","-1","-1.0","0","0.0","0","","10.0","3.1806235","10.0","4.641404","3.7147114","10.0","5.0896564","4.8192673","5.159126","3.8779616","3.144066","5.1249714","4.0498805","4.5796723","4.6728153","3.4216404","4.276367","3.4015198","3.2024593","4.205642","4.4475064","2.8521128","3.3963892","5.109026","4.238507","5.1363587","4.1630764","4.999935","3.3474147","2.3116686","5.488956","7.1635203","3.781576","3.6473403","3.950394","4.009881","3.2318168","2.8713675","4.1371293","10.0","2.6572556","3.6724222","4.751639","5.2546434","4.215311","4.3527646","5.9839816","2.716576","5.923726","4.707268","4.237347","3.2896638","5.5059257","3.2627335","3.3730953","2.291603","3.8873148","2.8280268","2.2825887","3.948059","2.8159769","4.1998405","3.6822157","2.2661903","3.0576775","5.045195","3.8241386","3.6665454","3.6606672","2.8240106","5.1746774","4.2643943","3.839747","4.6609426","5.3042326","3.3090563","3.6120415","4.179721","3.2623372","3.4705143","8.521153","10.0","DHA-1702857936736","LIGHT_START-1702857936736","DHA-1702857936737","DHA-1702857936738-9.491783E-30","DHA-1702857936739","DHA-1702857936740-2.8693537E-23","DHA-1702857936741-1.0988229E37","DHA-1702857936742-1072.0352","DHA-1702857936743-3.849772E-37","DHA-1702857936744-1.2393331E-10","DHA-1702857936745-2.7758977E-17","DHA-1702857936746-4.404827E-34","DHA-1702857936747","DHA-1702857936748-4.2923983E-37","DHA-1702857936749-2.296622E-36","DHA-1702857936750-2.4815418E-24","DHA-1702857936751","DHA-1702857936752-7.35132E-40","DHA-1702857936753-8.5983232E9","DHA-1702857936754","DHA-1702857936755-3.689405E19","DHA-1702857936756-4.7355E-41","DHA-1702857936757-1.8810492E-37","DHA-1702857936758-1.675998E-39","DHA-1702857936759-1.4105932E-37","DHA-1702857936760-8.26878E-40","DHA-1702857936761-3.90794E-40","DHA-1702857936762-1.29273E-25","DHA-1702857936763-2.5243549E-29","DHA-1702857936764-2.421E-42","DHA-1702857936765-1.763977E-38","DHA-1702857936766-1.089E-42","DHA-1702857936767","DHA-1702857936768-9.744016E-27","DHA-1702857936769-2.938736E-39","DHA-1702857936770-1.1791678E-37","DHA-1702857936771-1.5164125E-36","DHA-1702857936772-1.1777992E-38","DHA-1702857936773-9.404529E-38","DHA-1702857936774-9.0E-44","DHA-1702857936775-2.4257485E-38","DHA-1702857936776-9.7581E-41","DHA-1702857936777","DHA-1702857936778-1.085261E-19","DHA-1702857936779-4.960552E-39","DHA-1702857936780-4.092603E-34","DHA-1702857936781-2.4979255E-38","DHA-1702857936782-2.334E-41","DHA-1702857936783-9.406359E-38","DHA-1702857936784-2.5243549E-29","DHA-1702857936785","DHA-1702857936786-4.1045422E-29","DHA-1702857936787-9.18355E-41","DHA-1702857936788-4.6299E-41","DHA-1702857936789-2.2569492E-36","DHA-1702857936790-3.85186E-34","DHA-1702857936791-7.35043E-40","DHA-1702857936792-5.877477E-39","DHA-1702857936793-7.187563E-39","DHA-1702857936794","DHA-1702857936795","DHA-1702857936796-2.87E-42","DHA-1702857936797-4.8148285E-34","DHA-1702857936798-11.001343","DHA-1702857936799-4.408104E-39","DHA-1702857936800","DHA-1702857936801-8.0363E-41","DHA-1702857936802-1.6039178E-30","DHA-1702857936803-4.5918E-41","DHA-1702857936804","DHA-1702857936805-4.7019774E-36","DHA-1702857936806-2.3601728E-38","DHA-1702857936807-2.407415E-35","DHA-1702857936808-7.22E-43","DHA-1702857936809-9.40869E-38","DHA-1702857936810-1.5046787E-36","DHA-1702857936811-1.9010486E-37","DHA-1702857936812-9.62965E-35","LUX-1702857967065-1.0","ALARM_EARLIEST-1702881000000","ALARM_EARLIEST-1702882200000","ALARM_STARTED-1702882213066","ALARM_DISMISS-1702882271051","DEVICE-1702882271152-1.51768E-40","LIGHT_END-1702882536736","ALARM_LATEST-1702882800000"
