endTime,artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,genre
2023-12-27 10:59:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),119090,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,55n9yjI6qqXh5F2mYvUc2y,247160,"pop, uk pop, pop"
2023-12-27 11:03:00,Taylor Swift,...Ready For It?,208186,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,208187,pop
2023-12-27 11:06:00,Taylor Swift,"You're On Your Own, Kid",194206,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,4D7BCuvgdJlYvlX5WlN54t,194207,pop
2023-12-27 11:06:00,Louis Tomlinson,Bigger Than Me,28406,0.468,0.835,4,-3.8,1,0.0501,0.00195,0.0,0.424,0.454,144.925,0XdZ6YWnTtkQcMlDXE2qFN,221440,pop
2023-12-27 11:07:00,Natalia Kukulska,Wierność jest nudna,810,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 11:07:00,bambi,BFF,5490,0.685,0.723,6,-7.159,0,0.0887,0.0293,1.83e-05,0.103,0.435,145.955,1kuhnhugcuXf4CiNdqCRUU,174247,"polish hip hop, polish viral pop, polish hip hop, polish pop, polish hip hop"
2023-12-27 11:09:00,Taylor Swift,Cruel Summer,178426,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,pop
2023-12-27 11:10:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",3703,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,7CyPwkp0oE8Ro9Dd5CUDjW,244685,"canadian contemporary r&b, canadian pop, pop, k-pop, pop"
2023-12-27 11:10:00,Taylor Swift,Cruel Summer,1370,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,pop
2023-12-27 11:10:00,Natalia Kukulska,Wierność jest nudna,1030,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 11:12:00,Natalia Kukulska,Wierność jest nudna,116300,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 11:31:00,Taylor Swift,Cruel Summer,59030,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,pop
2023-12-27 11:34:00,Taylor Swift,Cruel Summer,178426,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,pop
2023-12-27 11:35:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",5353,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,7CyPwkp0oE8Ro9Dd5CUDjW,244685,"canadian contemporary r&b, canadian pop, pop, k-pop, pop"
2023-12-27 11:38:00,Natalia Kukulska,Wierność jest nudna,227213,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 11:39:00,Troye Sivan,Rush,28882,0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,4ZnkygoWLzcGbQYCm3lkae,156391,"australian pop, pop, viral pop"
2023-12-27 13:16:00,Natalia Kukulska,Wierność jest nudna,70310,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 13:19:00,Taylor Swift,...Ready For It?,208186,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,208187,pop
2023-12-27 13:20:00,Taylor Swift,"You're On Your Own, Kid",55123,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,4D7BCuvgdJlYvlX5WlN54t,194207,pop
2023-12-27 13:24:00,Taylor Swift,...Ready For It?,208186,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,208187,pop
2023-12-27 13:25:00,Taylor Swift,"You're On Your Own, Kid",65333,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,4D7BCuvgdJlYvlX5WlN54t,194207,pop
2023-12-27 13:25:00,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),2690,0.626,0.547,4,-8.285,1,0.0342,0.0656,1.67e-05,0.149,0.192,109.946,4NioO5R9sHEZh4cGzMHyNt,279833,pop
2023-12-27 13:27:00,Taylor Swift,Cruel Summer,165790,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,pop
2023-12-27 13:31:00,Troye Sivan,Rush,10286,0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,4ZnkygoWLzcGbQYCm3lkae,156391,"australian pop, pop, viral pop"
2023-12-27 13:31:00,Natalia Kukulska,Wierność jest nudna,227213,0.539,0.649,6,-8.302,0,0.052,0.254,0.0,0.119,0.589,159.985,3ZCeZfeh8ejSrn4zlPkeKQ,226183,polish pop
2023-12-27 13:33:00,Aliyah's Interlude,IT GIRL,64270,0.969,0.707,1,-5.509,1,0.258,0.00822,0.0,0.314,0.421,124.991,4wQmwPWCUn6gi11Gep2qsP,161760,
2023-12-27 13:36:00,iñigo quintero,Si No Estás,184061,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,2HafqoJbgXdtjwCOvNEF14,184061,
2023-12-27 13:38:00,Arctic Monkeys,I Wanna Be Yours,700,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,"garage rock, modern rock, permanent wave, rock, sheffield indie"
2023-12-27 13:38:00,Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,540,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,6xp1u6ZEHXX8DxJIFFrVoP,131000,"r&b, uk contemporary r&b"
