Elapsed Time (s),Speed (km/h)
270,11.940399035654577
271,11.538464217926574
272,15.28587004834137
273,13.013717203245033
274,12.199736208328437
275,12.778277974572706
276,13.622441984073117
278,7.573280842319724
279,13.384235266655274
280,13.876170498197276
281,14.847376476541326
282,13.958797724558492
283,12.815170454440091
284,13.77389449446643
285,15.5917362779628
286,14.653487146731322
288,7.6924045603984945
289,12.576008496840865
290,14.19581048757723
291,12.180231619096656
292,14.181106563569749
293,12.66421286728786
295,6.403337227594702
296,12.318526267945638
297,11.286162398067148
298,13.509577678149478
299,14.798698585778359
300,14.466621056212999
301,14.717262878247512
302,14.962370273957461
303,15.042477452262043
304,15.333401709638162
305,15.090334968173304
306,15.223272944056282
307,14.9623645506955
309,8.544108170759895
310,14.494843831161122
311,13.384194058127816
312,14.422802106673869
313,14.733570476598382
314,13.539182714425042
315,13.633536099130833
317,8.30141014812594
318,13.054503167277876
319,13.294086808301316
320,12.778221016482295
321,12.012003056786888
322,17.672289185321514
323,15.697677675810203
324,15.042446635075327
325,14.774036585725929
326,12.074246663632145
327,11.019057492193273
329,7.605724673253876
330,11.425992074781332
331,11.880006671472767
332,15.775808732744864
333,5.04882289122684
334,13.939454923592432
335,4.485553790901723
337,5.696051866935124
338,11.85998466787938
339,11.213880930203162
340,11.455221963630203
341,13.093653435201698
342,13.456652862179304
343,13.093650530217237
344,13.093649366675342
345,14.956940878949025
346,14.717190006848428
347,15.942749683398109
348,16.428114650344664
350,9.94856413034343
351,17.767188383681955
352,17.205659338034575
353,17.917180154416823
354,15.957814705787845
355,20.857004725403474
356,16.0629073793551
357,14.494782864713697
358,11.019036132058753
359,13.697981676249597
361,6.252493790776243
362,12.021262562676116
363,11.524203983027551
364,12.530589293446393
365,16.750023894039575
366,12.180168357191253
367,11.253872677832957
368,11.96087885076477
369,12.19729730533377
370,14.906505956834769
371,4.92022305162475
373,7.0069770115775505
374,13.054449033530055
375,12.492829810335538
376,12.011955526586794
377,13.539114338935542
378,12.530569336808904
379,13.539112826218329
380,13.215444848602
381,12.906300751734944
383,7.767876794621795
384,13.860760482165345
385,13.318507065608507
386,11.039597684458329
387,13.681854765885054
388,4.5708080277925776
389,15.475052862725692
390,4.820474953275604
391,15.824179805659039
392,4.8204741262861805
393,7.222109374907146
395,5.05755692670176
396,13.090729520335081
397,13.01473066553013
398,13.813745867587746
399,17.243190553672434
400,17.590573041002326
402,8.896989106643277
403,12.67452540549565
404,11.97201318714073
405,13.17084691705836
406,15.012765683954505
407,15.012765352739523
408,11.975835067762535
409,12.998360642602776
410,12.496270386858628
411,12.071483118276687
412,14.485779627270668
414,7.463389681824517
415,12.868204849197715
416,12.17744414489982
417,16.097152132902263
418,5.295543427216682
419,11.611355441204113
420,11.219186267793832
421,14.429642946608334
422,4.403325179380466
423,7.605743487490387
424,6.004534330889059
425,4.264790977586882
426,2.8165507761778956
428,1.8669148249612493
429,6.024525245721506
430,8.420638904297064
431,8.891571129266262
432,4.511225757197623
433,4.511225701883891
434,14.42964279206144
435,5.203929755134762
436,15.229261123031623
438,6.677405438678733
439,12.424877192367598
440,13.927723007709009
441,12.906024933852244
442,16.719045128962282
443,6.809554511523048
444,11.619118934805728
445,12.019076416394155
446,11.611355374498693
447,12.81201956818007
448,14.829438354157324
450,7.685355852891031
451,15.260807573724263
452,15.65984907705155
453,14.444216549925455
454,14.843619857390802
455,13.354807451190727
456,14.9353011831345
457,17.264310416598768
458,16.19872377355241
460,8.409922915932674
461,13.219073935257791
462,11.611355314774169
463,12.038395111521641
465,7.3795836015149865
466,14.223497288435851
467,13.261609635348675
468,11.958382436583598
469,16.609163595923977
470,6.40952783023238
471,14.843930467426022
472,5.039915230815071
473,11.667543912047826
474,12.346512476812444
476,3.0908171094981616
477,2.5122621615509173
478,3.943296111518284
479,5.436288654571876
480,6.142115331006845
481,6.915551758939787
482,7.353849334146089
484,6.81639698904953
485,4.485324912776933
486,11.285522363607482
487,4.187290233012407
488,11.29163506692315
489,3.7638780325490777
490,11.104606259400498
491,4.2647771471120635
493,6.978078186973517
494,4.826809815688854
495,11.956159081045461
496,10.8717444708744
497,16.526912832257647
498,5.508971659610794
500,7.100347317232741
501,10.959294412838593
502,11.588195621350666
503,13.97852534370374
504,17.38674404533364
505,6.875446569772172
506,12.893870379699559
507,13.246331788323078
508,14.732309909225668
510,6.209690508082561
511,14.872781859714491
512,14.617973354952378
513,11.701608475549586
514,15.984704003407781
515,5.346381443523816
516,12.431151817487537
518,6.615219240141979
519,7.205441197066872
520,6.844776508617503
521,6.316795144475589
522,7.407030645290183
523,6.914682583622766
524,4.403325176834099
525,7.703911709000249
526,3.2858081406295296
527,3.349231819549337
528,10.815746986795276
530,2.930578052616452
531,5.861156261283097
532,5.861156419996407
533,12.419056168911116
534,13.321005912982987
535,25.277380038602832
536,23.982829301953945
538,8.181916544087366
539,14.75918139008264
540,14.910297371776267
541,13.219074301534189
542,13.612486195473387
543,12.998357537504996
544,13.170831225144076
545,12.958985338584931
546,12.998358338993608
547,11.975830620320378
548,15.734533777964007
549,16.028978261159885
550,12.469781757547553
551,9.759363266694915
553,5.958981609352176
554,11.275311188469654
555,11.70161287227209
556,13.354814872300881
557,13.143245469249132
558,11.864880557781298
559,14.485780299478611
560,4.464341835683304
561,12.41905655358176
562,14.115318529186403
564,6.7668436963926695
565,11.2191865333225
566,12.031575507492317
567,14.147227062902813
568,15.30801162215641
569,14.708189453498644
570,16.76753549852721
572,10.657913654245698
573,15.071581906107275
574,15.145199758376371
575,16.676050409237156
576,22.153131938349524
577,15.145203921788628
578,13.648706237619974
579,12.308224457219819
580,14.935346282581788
582,6.866993030558245
583,11.916966944218464
584,11.253914142265472
585,12.99472023258014
586,12.157411468509478
587,14.186505297021775
588,12.318525717546413
589,14.962372296041416
591,7.887042913946432
592,12.607141712536556
593,16.062986805876083
594,5.984173658202151
596,7.489210973818482
597,4.920248591291606
598,13.58055301033899
599,4.727031591410233
600,14.472151327332206
601,4.658740171190139
602,15.774076685858128
603,5.211001953649058
604,12.568716314272951
605,4.623761887439936
607,5.919322418669206
608,13.172952039464437
609,11.8386391985805
610,12.343572526653025
611,15.825743551434826
612,5.326406553064591
613,12.471606095933966
615,9.931764558820108
616,7.322662331184835
617,7.32266120419983
618,11.320078385929644
619,11.920893127545297
620,12.375465708340679
621,13.799881764506274
622,12.96358232244325
623,11.757725373225963
624,17.329737687484844
625,6.699625207760314
627,7.443480950763458
628,12.77769800673151
629,16.93625203320547
630,6.522064398677665
631,13.632338724823066
632,11.839166008233432
633,11.509342296926015
634,15.10542255863577
635,11.083786038180905
636,9.443671849662609
638,6.284312925865638
639,11.83857139750086
640,12.218426745688966
641,14.359766368165216
642,18.32635460152161
643,14.645220779096627
644,14.642277733129694
645,12.336262524404535
647,10.294049443475622
648,8.811441513959137
649,8.811439831694273
650,15.544721849037192
651,5.256427218064683
652,15.528643351885306
653,5.0641940260524265
654,14.663334632782998
655,4.810738725997069
657,7.678198376003861
658,5.765873891925458
659,11.877658873977772
660,14.494591789620275
661,12.107917542191295
662,12.157231414381087
663,14.419539506102193
664,13.953379741939143
665,14.180827038572462
666,14.76045745870597
667,12.778005367230962
669,7.944859723425886
670,13.23846263433198
671,13.550165860985084
672,10.92744830175321
673,11.209750546323924
674,11.651666860233785
675,12.404070780495655
676,12.820628308363368
678,7.268262892815862
679,11.558280829435299
680,13.484281695363384
681,13.172722560650515
682,12.802196964584438
683,14.5594799892392
684,15.472613853727928
685,13.799669025666336
686,14.012840572151086
688,7.423052735295051
689,14.06686201058998
690,13.400984868174762
691,16.458511340185918
692,12.189320147552364
693,13.09878553338148
694,14.594685558411662
695,3.9910663220050595
697,6.125203552118191
698,4.6942474812376105
699,13.800740852468374
700,12.804238340747567
701,13.64868041914711
702,4.803627464711248
703,12.409370954748
704,4.803627467257614
705,11.219186074200122
707,9.007635789955335
708,5.609593019879435
709,6.009538216808115
710,14.811184684557258
711,5.2269831108523785
712,15.21346287997326
713,4.82859231988976
714,11.650121194224724
715,12.563437038562707
716,14.18329273631343
717,14.543760945652545
719,7.527371167505011
720,12.42486914331761
721,13.589079520551696
722,11.031126990487616
723,14.368575286720546
724,4.355441687072244
725,6.447247607744699
726,6.330129074216488
728,4.392581222761036
729,4.920016749081199
730,8.665104415155007
731,3.787686108561249
732,3.6366015375056397
733,7.398997974843969
734,6.374815300638886
735,11.531421916509737
736,4.102659241489966
737,6.583392288469283
739,4.605846859398923
740,13.998066848776402
741,12.938799871484322
742,3.868875386413883
744,5.988838074163833
745,3.798072517592186
746,11.205353473661345
747,3.991019133263964
748,11.5091953072247
749,4.187126740705425
750,12.343158596577789
751,3.3497001420881953
752,5.681514132608061
754,5.02454898949427
755,11.333028092359678
756,14.007321779078227
757,5.652296310775341
758,10.852566692311571
759,11.339105148125064
760,14.090757546844245
761,11.498077110756665
762,10.884987203201455
763,11.58402035965887
764,11.211453296879892
766,7.646371438145595
767,16.58953925825343
768,17.601507164185833
769,18.29341975266117
771,8.409702110574257
772,12.308189646890675
773,10.591073363089091
774,14.667667086544267
775,5.188653320887902
776,15.22232064032954
777,4.642560352730816
778,11.122618375092777
779,11.340133470447507
780,13.090510476236874
781,13.71806183113477
783,6.545254824924822
784,11.701603914168809
785,14.708155154424484
786,4.642557966828321
787,13.014662053586973
788,4.642557525583966
789,15.937259445288387
790,5.346373202057617
791,14.708153314194794
793,7.463344674505697
794,12.489988062290628
795,12.812162372798866
796,14.385418070997007
797,12.364218902532375
798,12.649257467258032
799,13.320996603783714
800,14.419222582549498
802,9.527810604541456
803,6.630792937669367
804,6.630792782690765
805,11.611355154113108
806,12.098832664594596
807,11.917926168773146
808,11.339097553135591
809,11.031110159696482
810,15.705840384656623
811,5.20970212106008
813,8.03976182544723
814,15.012738134288286
815,13.978498825814818
816,13.20024546987539
817,12.753370268377644
818,11.21140310461912
819,11.773297879016178
820,14.829436520746944
821,4.803627467257614
822,12.868196888874484
823,4.010523995632167
824,12.01907532899615
825,12.011571108656597
827,8.810062467863165
828,16.412393841158583
829,6.049415076256353
830,12.56342011376168
831,12.25678252877523
832,17.601477634958908
833,12.60402203287995
834,14.267782423837598
835,13.874902211063064
837,7.2746883455066
838,12.177358202070224
839,11.796365792765965
840,11.588157173142706
841,15.52644736707721
842,5.4796191695524294
843,18.385167986322273
844,7.70389868876422
845,11.251284712285898
847,6.859026687254829
848,11.139546825203924
849,11.608766376447337
850,11.61911746524105
851,12.41905475203944
852,13.750876073935954
853,14.813213696816234
854,13.619107707396815
855,12.019074934562887
857,7.209610999511412
858,11.339089515930445
859,10.877456296167418
860,12.019074877460254
861,11.208464088570189
862,14.029872509886106
863,8.86108399120071
865,2.205072562913468
866,4.4101451199505295
867,12.753350148489188
868,4.570771698267531
869,16.900059259371684
870,6.630775229224326
871,15.302964824978126
872,14.42488524482611
873,13.648604134159614
874,13.533618368855914
876,7.414717657601502
877,11.275297402034555
878,15.100547189216746
879,18.731264515768448
880,15.601720974106316
881,17.05896314906605
882,16.647315427739283
883,18.635020323368792
884,15.555864207797057
885,13.382529150589232
886,13.273227365991001
887,13.542199837994188
889,8.620730430875982
890,13.363395181315937
891,12.803865663877863
892,15.222209023264012
893,4.925220398324362
894,12.1886424738342
895,3.9907992934952743
896,10.749766069176747
897,3.7635909130026897
899,9.230720575678207
900,6.681097383516896
901,6.447611667437489
902,11.198862430599995
903,3.787406736807473
904,12.03276393768018
905,3.797870701409161
906,13.043076208695714
907,4.392300865385108
908,9.199032969002369
910,6.8682399655662785
911,12.46807301312638
913,11.508307590987474
914,7.526945891005795
915,4.810121819136879
917,8.304983809033187
918,5.696793076340317
919,5.509064082407651
921,6.329768075263056
922,11.918783304288159
923,12.138587390520703
924,11.584522153430937
925,16.47416967869228
926,13.630959455101216
927,13.488923007210001
928,13.04301595887803
929,15.330619316572976
931,7.33385642252573
932,14.431115220843838
933,13.720146681435487
934,15.382650431199137
935,12.106564840853359
936,12.491122860607524
937,13.018158290148255
939,7.27641825586769
940,13.389121306218334
941,13.531976330017025
942,12.429934861233187
943,14.760367281471098
944,14.667706883507241
945,12.776316644864835
946,13.211127589974701
947,14.602120748870696
948,11.936735628932885
950,6.622377240583649
951,11.341174839689586
952,12.420387569384351
953,14.733424342960703
954,5.158047594571944
955,14.19385644902256
956,4.573384912594841
957,7.8858980004243024
959,4.468506768197448
960,15.69679018873301
961,7.133100875575256
962,12.079186530528814
963,14.090604216648776
964,15.526391609049957
965,15.886566495946662
966,13.354779675596872
968,7.88347059958729
969,14.617934168278758
970,15.150211191777512
971,16.900055932742138
972,12.868191527599329
973,16.013968308701656
974,5.625641069264941
976,7.966896311606208
977,5.2556476807192
978,16.428961740900256
979,6.630769105710391
980,11.673306918772322
981,12.098823548627227
982,12.868192192989392
983,12.409370954748
984,12.46976878136167
985,13.645561815416025
987,8.63786911819022
988,18.828578331724213
989,13.2667294428396
990,13.32098587785544
992,6.57158762632942
993,12.098824942639965
994,12.604012158815257
995,16.485581318394527
997,8.861083427687786
998,11.975761034728523
999,13.327107819083682
1000,13.851873549331767
1001,13.92760488634062
1002,13.712315186545817
1003,15.803123112933875
1004,13.219072708848552
1005,12.868194018528857
1006,11.673309192431997
1008,10.026309135561961
1009,7.222105936334459
1010,6.8227814788453784
1011,16.414224917266814
1012,5.609592215137638
1013,10.819278801742117
1014,16.545644090873164
1015,5.861119422842515
1017,7.382334595907991
1018,11.611355008111186
1019,11.339090908421339
1020,12.098827970819876
1021,11.611355018240168
1022,14.974645191052694
1023,4.809880004797515
1024,8.438463562075965
1026,4.410145294518746
1027,14.419222147658797
1028,4.803627467257614
1029,16.47818556633372
1030,6.049414453778271
1031,12.419054894983912
1032,12.81201927297595
1033,15.613714276143492
1034,4.809880075729871
1035,14.098379818087617
1036,4.642544455637094
1037,12.098829636289317
1038,4.4101453907945745
1039,8.406348063244684
1041,4.210318490883224
1042,11.2191847638306
1043,10.852562878746584
1044,14.974648802034473
1045,5.226980525026145
1046,11.21918481706486
1048,9.610382802709392
1049,7.2221066419836815
1050,7.222106660616751
1051,14.08759499669811
1052,4.410145484482829
1053,13.610277818379446
1054,5.2269807399838015
1055,12.071474590418397
1056,3.6110533788992236
1057,11.378785577371126
1058,4.102035225358648
1059,10.122158664167415
1061,5.438730015410789
1062,14.06410794259508
1063,4.8285900108595055
1064,12.812153710052646
1065,3.891478044855617
1066,11.67443481305579
1067,4.186523191196557
1068,12.563423835931962
1069,4.902715626575574
1070,10.303511763825075
1072,5.442481053238169
1073,14.385408556312358
1074,5.29553328663846
1075,12.496259936292123
1076,11.81662048111339
1077,12.308179314374776
1078,15.337421809615524
1079,15.448718634171977
1081,6.7980440763531425
1082,12.674314577208303
1083,14.344784248799119
1084,15.517792492895119
1085,4.976108247760445
1086,10.752465757893809
1087,11.585014827858403
1088,16.5605848271563
1089,6.078355592496101
1090,11.141110744266923
1091,15.826015146469
1092,5.453031840157948
1094,5.642670036480237
1095,14.815804210343684
1096,14.0664588379983
1097,11.199469422887347
1098,11.488415655982026
1099,11.341985260381923
1100,11.695939658989818
1101,15.772935665570397
1102,5.1642947888496105
1103,11.341985259606504
1105,9.09655720075394
1106,6.899598539356959
1107,7.116814014332931
1108,15.196825644744791
1109,5.1169523541101105
1110,12.19080953303247
1111,12.438812134410323
1112,13.486715060740938
1113,13.014917749388424
1114,12.800692305861638
1116,8.79338569308061
1117,14.583159159279612
1118,15.356154983780119
1119,14.893237459119263
1120,14.76022173547313
1121,12.56656225476331
1122,11.19836601114407
1123,12.71634330852548
1124,13.507174581411405
1125,13.046213620567928
1126,12.548602542681744
1128,7.77825564424069
1129,11.916411465257847
1130,17.35599582482002
1131,6.915555763750873
1132,15.695718644313448
1133,5.227601999749343
1134,9.841912966818484
1136,5.236530110307925
1137,10.927070926204316
1138,14.469617579990368
1139,4.5182080878050215
1140,13.813157251228782
1141,5.148252258002273
1142,15.556063540306146
1143,5.16358911278108
1144,9.262649320569407
1146,4.8963050802084895
1147,14.344713108012126
1148,5.29576852061983
1149,15.83350170891276
1150,5.116915326256032
1151,12.88089696140336
1152,4.186519495970696
1153,10.884950309813831
1154,12.045966531547892
1156,7.919358396104549
1157,5.794080713746801
1158,11.031103963218424
1159,11.701598462605904
1160,13.589039020504096
1161,10.66188778746546
1162,10.884945684957124
1163,12.36420176062155
1164,12.489962308619976
1165,13.396853924211394
1166,12.253628120260123
1168,6.686564161943415
1169,11.583948537702446
1170,15.243525088552598
1171,4.694153645576623
1172,14.011241116018775
1173,5.508901530034222
1174,11.368544946314644
1176,6.806519211519607
1177,12.560157960357296
1178,15.001822779377209
1179,17.42159717145259
1180,7.233308107602827
1181,11.952003419166502
1182,12.699258382520302
1184,9.244743473547702
1185,7.641224113972678
1186,7.242883011426566
1187,13.53362431922663
1188,4.010523664486056
1189,15.222241366322777
1190,5.752534523897748
1192,7.969626376753468
1193,6.102381648270347
1194,15.13466299509684
1195,15.355454588818962
1196,15.243483579841048
1197,15.134656340255704
1198,17.9000351916929
1199,16.132543828468197
1200,16.435217364042305
1201,15.355881061630914
1202,14.574767823134689
1203,12.41979607259584
1205,8.992802516712592
1206,5.295717014010803
1207,4.967850058870595
1208,14.430465502718112
1209,5.435820226850947
1210,13.180566262696088
1211,4.430880327312515
1213,7.091082578781525
1214,4.062900213092972
1215,12.916527042420205
1216,4.430876856564889
1217,14.86378473883471
1218,4.694281990650861
1219,13.237557281403614
1220,4.876406868618036
1221,10.905013933523536
1222,14.814164102040328
1223,4.651327445693374
1224,17.69144830753292
1225,7.133140482433919
1227,7.876118490402022
1228,14.461130700499034
1229,14.268655831502578
1230,15.660122640010268
1231,17.200963097079494
1232,15.30293911035151
1233,13.20020832228974
1234,15.76267875831411
1235,4.820372639180479
1236,12.699202192247864
1238,8.323982565995573
1239,13.486496707779049
1240,11.674342859650379
1241,13.266991765930428
1242,12.658984130134284
1243,12.234028395366451
1244,11.735264949713649
1245,16.178687959239074
1246,5.508851981294961
1248,6.068922456094031
1249,11.497956972146094
1250,11.67433383840797
1251,12.305943549757139
1252,11.958247876210212
1253,15.1502057670552
1254,5.2955211939926725
1255,14.485760721387381
1256,4.410144693752664
1257,12.812103164445423
1258,3.891442094051535
1259,8.24277806330329
1261,4.618141064817157
1262,12.711710807469526
1263,4.264728606784939
1264,11.038422211936437
1265,3.6332545705576487
1266,12.559922805335914
1267,4.518064350103881
1268,12.467984767317194
1269,4.651282507928244
1270,9.731797110108444
1272,4.41883351410167
1273,11.466182763362452
1274,4.599460262989001
1275,14.536650705819323
1276,4.623391725238227
1277,11.756312232334121
1278,12.972528159359285
1279,13.752203098382497
1280,13.483622940186718
1281,13.394099169246633
1282,11.959190218378488
1284,6.572156845351257
1285,12.669332763161956
1286,13.033945966965064
1287,11.918653063286872
1288,14.558324973430393
1289,4.243720837761416
1290,15.574188339243495
1291,5.325955141513106
1292,15.81632593871074
1293,4.9677877715924375
1295,10.000671567674596
1296,6.823046795137806
1297,6.984047188286333
1298,15.62025047608361
1299,4.623288566167383
1300,12.012141905725384
1301,13.0241683667189
1302,11.103972443606752
1303,11.103969922854832
1304,10.5716922250791
1306,5.833467937248229
1307,11.666933220408374
1308,11.86831814810228
1309,16.919521411956058
1310,6.201676614492666
1311,15.196236143559563
1312,11.498277509819003
1314,6.536578684338781
1315,10.786092931597864
1316,12.601741206280535
1317,13.840361273003442
1318,13.742425769215561
1319,12.204576891767243
1320,14.84374116633629
1321,5.561234415965815
1322,11.144121847789142
1323,11.48419855874712
1325,9.227643422211008
1326,6.062861860619558
1327,6.062861150120059
1328,13.672457510538313
1329,4.651240504531863
1330,11.395701118024203
1331,14.1100499610086
1332,4.694156933977952
1334,7.810059939205914
1335,5.255891398238187
1336,15.002007818048112
1337,5.163464573217287
1338,11.794040533863466
1339,11.498214199728881
1340,11.204491473885488
1341,11.918456554375458
1342,12.283351865769259
1343,11.958494880898744
1344,12.715862888632792
1345,15.055129908880895
1347,9.68555533888278
1348,14.814505755859383
1349,13.237082940850327
1350,11.083219098443786
1351,14.634389508493737
1352,5.856206016797151
1353,11.361765509551711
1355,6.62772676745559
1356,12.429499906973826
1357,11.58438504975057
1358,16.429799993515413
1359,5.861418894330022
1360,14.33586474138437
1361,5.047945824875805
1362,9.694037256635056
1364,5.335409025449807
1365,15.8168005055145
1366,5.408152285432128
1367,11.794440971338425
1368,12.661882459380084
1369,11.584498560501338
1370,14.065031336004786
1371,5.157849871251924
1372,11.047105966609017
1374,7.97017365723966
1375,5.752726503685491
1376,12.257398862978835
1377,10.303972368701272
1378,4.236642753232275
1379,12.668947479972498
1380,4.337130037789702
1381,6.097598484039563
1383,4.766221119631869
1384,10.699759376612711
1385,6.4844154064791155
1386,3.76339622913817
1388,0.12257507501392004
1389,0.24515014924812667
1390,3.63593043718881
1391,3.805530386515784
1392,3.202418310656287
1393,1.7159965211605595
1394,2.726144499500988
1395,4.65121577495139
1396,6.316704144682292
1397,3.797753338599741
1398,3.5581275164105928
1399,3.6111857581619153
1401,5.8969968727363415
1402,4.357692339398011
1403,11.139644168732056
1404,3.0584846040242666
1405,7.854632793509221
1406,6.233802560696162
1407,10.87133544273626
1408,4.033037823166422
1410,9.153398383139926
1411,6.916204524393468
1412,6.9162050995803055
1413,11.39567616454796
1414,12.334342637258702
1415,18.179979011124953
1416,7.979892977673899
1417,14.827577541062812
1418,13.26689437090771
1419,11.958198494168007
1421,7.242878013559381
1422,4.003022888956951
1423,14.029870103921578
1424,4.809879094052016
1425,11.251278566040844
1426,12.419053440104793
1427,11.619116057785869
1428,15.260794397333301
1430,8.207112345001606
1431,10.87744805009028
1432,11.701584535042887
1433,4.859603200523162
1434,11.219183136489281
1435,16.23758849957349
1436,6.128373029450021
1437,12.210074161043513
1438,11.619116192498492
1439,12.009068666870853
1440,11.91787340432088
1441,13.470597989608908
1443,8.466640149915074
1444,14.368490257090228
1445,12.049039627471704
1446,14.01272481294367
1448,8.579724710828101
1449,11.816586247910765
1450,16.87461946047123
1451,12.958945268520985
1452,12.563400287402926
1453,12.04904006146936
1454,12.019073988852425
1455,13.291619199161474
1457,7.222104467723307
1458,12.924115310976775
1459,12.563401614138094
1460,16.458105648845592
1461,12.071466455994406
1462,11.611354779393228
1463,10.833156920960274
1464,12.411792398932787
1465,11.219183573027363
1466,10.05548874934587
1468,6.43409497318894
1469,12.604001984108352
1470,11.619116612920386
1471,13.209975533048665
1472,13.320980986747125
1473,11.208464088570189
1474,12.81201906437211
1475,14.81929848675456
1477,10.41074654530224
1478,11.611354831518984
1479,12.409370952201634
1480,11.650112715541804
1481,12.049041498152068
1482,12.411792454569794
1483,12.431147525681766
1484,15.803114645179871
1485,5.794064897476471
1486,11.632041960745926
1488,6.004534332162243
1489,11.632042020016002
1490,15.213462493974795
1491,13.14316825292868
1492,16.04209338068435
1493,6.024521048126022
1494,15.680936153907206
1495,5.625641181228787
1497,5.61628473793402
1498,12.469768556046445
1499,12.36418013736396
1500,16.198693003949437
1501,12.868192406141567
1502,12.04904252662666
1503,11.219184077826256
1504,10.984678124630822
1505,11.038452520944132
1507,6.1050458283049585
1508,11.27529715876918
1509,11.211145064287502
1510,14.019157646160945
1511,15.229257874875668
1512,14.829435331638397
1513,14.819298873066087
1515,10.05549165561569
1516,12.893858312089591
1517,12.83077132302656
1518,16.7674592071466
1519,6.182094749636643
1520,11.423588032880437
1521,11.208464086023822
1523,7.883474390633048
1524,11.734936309545553
1525,11.60876637390097
1526,11.701595480031317
1527,15.243066028882991
1528,4.828588672093783
1529,16.03908554789708
1530,5.794075214270392
1532,6.832685523248396
