endTime,artistName,trackName,msPlayed,district
2023-12-27 10:37:00,Natalia Kukulska,Wierność jest nudna,227213,No district found
2023-12-27 10:40:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),148240,No district found
2023-12-27 10:59:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),119090,No district found
2023-12-27 11:03:00,Taylor Swift,...Ready For It?,208186,No district found
2023-12-27 11:06:00,Taylor Swift,"You're On Your Own, Kid",194206,No district found
2023-12-27 11:09:00,Taylor Swift,Cruel Summer,178426,No district found
2023-12-27 11:12:00,Natalia Kukulska,Wierność jest nudna,116300,No district found
2023-12-27 11:31:00,Taylor Swift,Cruel Summer,59030,No district found
2023-12-27 11:34:00,Taylor Swift,Cruel Summer,178426,No district found
2023-12-27 13:16:00,Natalia Kukulska,Wierność jest nudna,70310,No district found
2023-12-27 13:19:00,Taylor Swift,...Ready For It?,208186,No district found
2023-12-27 13:20:00,Taylor Swift,"You're On Your Own, Kid",55123,No district found
2023-12-27 13:24:00,Taylor Swift,...Ready For It?,208186,No district found
2023-12-27 13:25:00,Taylor Swift,"You're On Your Own, Kid",65333,No district found
2023-12-27 13:27:00,Taylor Swift,Cruel Summer,165790,No district found
2023-12-27 13:31:00,Natalia Kukulska,Wierność jest nudna,227213,No district found
2023-12-27 13:33:00,Aliyah's Interlude,IT GIRL,64270,No district found
2023-12-27 13:36:00,iñigo quintero,Si No Estás,184061,No district found
2023-12-27 13:38:00,Duke Dumont,Ocean Drive,156228,No district found
2023-12-27 13:40:00,Gunna,fukumean,114860,No district found
2023-12-27 13:45:00,Taco Hemingway,Deszcz na betonie,248910,No district found
2023-12-27 13:47:00,Chris Brown,Forever,149870,No district found
2023-12-27 16:09:00,Giveon,Lost Me,152570,No district found
2023-12-27 16:13:00,Lost Kings,Oops (I'm Sorry),202486,No district found
2023-12-27 16:17:00,Cardi B,Bartier Cardi (feat. 21 Savage),218730,No district found
2023-12-27 16:20:00,J€AN-MARC,8 O 8,192740,No district found
2023-12-27 16:24:00,Dua Lipa,Dance The Night - From Barbie The Album,169150,No district found
2023-12-27 16:28:00,Rihanna,We Found Love,203290,No district found
2023-12-27 16:31:00,The Kid LAROI,STAY (with Justin Bieber),139760,No district found
2023-12-27 16:34:00,The Weeknd,Blinding Lights,200040,No district found
2023-12-27 16:37:00,Nicky Youre,Sunroof,163025,No district found
2024-01-04 09:43:00,Justin Bieber,Maria,248293,Wola
2024-01-04 09:45:00,bambi,MILLIE WALKY,134025,Wola
2024-01-04 14:01:00,Qry,ZAKOCHANE PARY XD,84152,Śródmieście
2024-01-04 18:05:00,Troye Sivan,Rush,156391,Ochota
2024-01-04 19:50:00,PRO8L3M,Nicea,153700,Ochota
2023-12-17 19:25:00,PRO8L3M,Nicea,119950,Ursus
2023-12-18 07:34:00,One Direction,Alive,140991,Ursus
2023-12-18 07:37:00,One Direction,Better Than Words,208666,Ursus
2023-12-18 07:40:00,One Direction,Steal My Girl,139825,Ursus
2023-12-18 07:43:00,One Direction,She's Not Afraid,190560,Ursus
2023-12-18 08:15:00,PRO8L3M,Nicea,98146,Ursus
2023-12-18 08:22:00,iñigo quintero,Si No Estás,184061,Ursus
2023-12-18 08:23:00,Duke Dumont,Ocean Drive,30308,Ursus
2023-12-18 08:25:00,Jack Harlow,Lovin On Me,138411,Ursus
2023-12-18 10:54:00,Jack Harlow,Lovin On Me,56206,Włochy
2023-12-18 10:57:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Włochy
2023-12-18 11:06:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,190050,Włochy
2023-12-18 11:26:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,155950,Ursus
2023-12-18 12:39:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Ursus
2023-12-18 12:45:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,388715,Ursus
2023-12-18 12:48:00,Jack Harlow,Lovin On Me,138411,Ursus
2023-12-18 12:52:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Ursus
2023-12-18 12:55:00,Olivia Rodrigo,bad idea right?,184783,Ursus
2023-12-18 12:57:00,cassö,Prada,132359,Ursus
2023-12-19 05:24:00,Lana Del Rey,Summertime Sadness,144637,Ursus
2023-12-19 05:46:00,sara cwalina,jak czytać ludzi?,1280717,Ursus
2023-12-19 05:50:00,Wheatus,Teenage Dirtbag,224633,Ursus
2023-12-19 05:53:00,Kaz Bałagane,Kulig,121578,Ursus
2023-12-19 05:55:00,Formula Speed,Si No Estás - Sped Up,139807,Ursus
2023-12-19 05:55:00,sara cwalina,jak czytać ludzi?,60002,Ursus
2023-12-19 05:59:00,Doja Cat,Paint The Town Red,230480,Ursus
2023-12-19 06:03:00,RAYE,Escapism. - Sped Up,239888,Ursus
2023-12-19 06:20:00,NBSPLV,The Lost Soul Down,171432,Ursus
2023-12-19 06:24:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Ursus
2023-12-19 06:27:00,Olivia Rodrigo,vampire,51243,Ursus
2023-12-19 06:30:00,Tate McRae,greedy,131872,Ursus
2023-12-19 06:35:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Ursus
2023-12-19 06:49:00,Camila Cabello,Shameless,219742,Ursus
2023-12-19 06:52:00,Doja Cat,Paint The Town Red,31337,Ursus
2023-12-19 06:52:00,Selena Gomez,People You Know,194900,Ursus
2023-12-19 07:22:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Śródmieście
2023-12-19 07:31:00,Olivia Rodrigo,vampire,168720,Śródmieście
2023-12-19 09:04:00,Kenya Grace,Strangers,121522,Śródmieście
2023-12-19 09:08:00,Ariana Grande,Side To Side,226160,Śródmieście
2023-12-19 11:05:00,Taylor Swift,Love Story (Taylor’s Version),435461,Śródmieście
2023-12-19 11:07:00,Tate McRae,exes,159400,Śródmieście
2023-12-19 11:14:00,Katy Perry,Hot N Cold,121167,Śródmieście
2023-12-19 15:57:00,Taylor Swift,Mine (Taylor's Version),231706,Ursus
2023-12-19 16:01:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Ursus
2023-12-19 16:05:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Ursus
2023-12-19 16:23:00,Blackway,What's Up Danger (with Black Caviar),174980,Ursus
2023-12-20 07:26:00,Career Contessa,"The First 2 Hours: 4 Tips to Be Productive, Not Busy",460970,Ursus
2023-12-20 07:29:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,181932,Ursus
2023-12-20 07:31:00,SB Maffija,Hotel Maffija 3,121525,Ursus
2023-12-20 07:34:00,Taylor Swift,Cruel Summer,173482,Ursus
2023-12-20 07:38:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Ursus
2023-12-20 08:08:00,Blackway,What's Up Danger (with Black Caviar),40771,Ursus
2023-12-20 08:11:00,Taylor Swift,Cruel Summer,178426,Ursus
2023-12-20 08:15:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Ursus
2023-12-20 08:18:00,Tate McRae,greedy,74855,Ursus
2023-12-20 08:24:00,Tate McRae,exes,159400,Ursus
2023-12-20 08:28:00,Tate McRae,exes,159400,Ursus
2023-12-20 09:09:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247547,Śródmieście
2023-12-20 10:47:00,Taylor Swift,Karma,169772,Śródmieście
2023-12-20 10:51:00,Ariana Grande,Into You,244453,Śródmieście
2023-12-20 10:56:00,Justin Bieber,Maria,248293,Śródmieście
2023-12-20 10:59:00,Selena Gomez,People You Know,194900,Śródmieście
2023-12-20 11:02:00,Sabrina Carpenter,Feather,185552,Śródmieście
2023-12-20 11:06:00,Taylor Swift,Getaway Car,233626,Śródmieście
2023-12-20 11:10:00,Maroon 5,Payphone,231173,Śródmieście
2023-12-20 11:14:00,Katy Perry,Last Friday Night (T.G.I.F.),230733,Śródmieście
2023-12-20 12:50:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Śródmieście
2023-12-20 12:55:00,Camila Cabello,Shameless,215204,Śródmieście
2023-12-20 12:57:00,Taylor Swift,Love Story (Taylor’s Version),97450,Śródmieście
2023-12-20 12:59:00,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,124630,Śródmieście
2023-12-20 16:06:00,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,83272,Mokotów
2023-12-20 16:09:00,Arctic Monkeys,I Wanna Be Yours,183956,Mokotów
2023-12-20 16:13:00,Katy Perry,California Gurls,232190,Mokotów
2023-12-20 16:17:00,Taylor Swift,Afterglow,194170,Mokotów
2023-12-20 16:20:00,Shawn Mendes,Treat You Better,187973,Mokotów
2023-12-20 16:24:00,Taylor Swift,Blank Space,231826,Mokotów
2023-12-20 16:28:00,Katy Perry,Teenage Dream,227741,Mokotów
2023-12-20 16:32:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,Mokotów
2023-12-20 16:35:00,Ariana Grande,Side To Side,42908,Mokotów
2023-12-20 16:35:00,Troye Sivan,Rush,156391,Mokotów
2023-12-20 16:39:00,Ruth B.,Dandelions,233720,Mokotów
2023-12-20 16:43:00,Taylor Swift,All Of The Girls You Loved Before,221407,Mokotów
2023-12-20 16:46:00,Zara Larsson,Lush Life,201122,Mokotów
2023-12-20 16:49:00,Olivia Rodrigo,love is embarrassing,154516,Mokotów
2023-12-20 16:52:00,Katy Perry,I Kissed A Girl,179640,Mokotów
2023-12-20 16:59:00,Doja Cat,Paint The Town Red,230480,Mokotów
2023-12-20 17:00:00,Taylor Swift,The Way I Loved You (Taylor’s Version),38785,Mokotów
2023-12-21 09:48:00,SB Maffija,Bad Bunny,94481,Ursus
2023-12-21 09:52:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Ursus
2023-12-21 09:54:00,Tate McRae,exes,159400,Ursus
2023-12-21 09:57:00,Qry,ZAKOCHANE PARY XD,128571,Ursus
2023-12-21 10:00:00,SB Maffija,Hotel Maffija 3,222014,Ursus
2023-12-21 10:04:00,Blackway,What's Up Danger (with Black Caviar),222306,Ursus
2023-12-21 10:06:00,Tate McRae,greedy,131872,Ursus
2023-12-21 10:24:00,Justin Bieber,Maria,248293,Ursus
2023-12-21 10:28:00,Natalia Kukulska,Wierność jest nudna,227213,Ursus
2023-12-21 10:34:00,Travis Scott,3500 (feat. Future & 2 Chainz),285543,Ursus
2023-12-21 10:42:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Ursus
2023-12-21 10:44:00,Favst,halo,149542,Ursus
2023-12-21 11:25:00,Taylor Swift,Cruel Summer,337656,Śródmieście
2023-12-21 14:21:00,Taylor Swift,"You're On Your Own, Kid",44393,Ursus
2023-12-21 14:24:00,Taylor Swift,...Ready For It?,208186,Ursus
2023-12-21 14:28:00,Taylor Swift,"You're On Your Own, Kid",194206,Ursus
2023-12-21 14:31:00,Taylor Swift,...Ready For It?,208186,Ursus
2023-12-21 14:34:00,Taylor Swift,"You're On Your Own, Kid",194206,Ursus
2023-12-21 14:38:00,Taylor Swift,...Ready For It?,208186,Ursus
2023-12-21 14:41:00,Taylor Swift,"You're On Your Own, Kid",194206,Ursus
2023-12-21 14:43:00,Qry,ZAKOCHANE PARY XD,128571,Ursus
2023-12-22 12:46:00,Ariana Grande,Santa Baby,170933,No district found
2023-12-22 12:48:00,Daughter of the Moon,White Christmas,130796,No district found
2023-12-22 12:52:00,Sia,Santa's Coming for Us,206539,No district found
2023-12-22 12:55:00,John Legend,Bring Me Love,199546,No district found
2023-12-22 12:57:00,Nat King Cole,Joy To The World,84986,No district found
2023-12-22 13:00:00,Justin Bieber,Mistletoe,182946,No district found
2023-12-22 13:03:00,Michael Bublé,It's Beginning to Look a Lot like Christmas,206639,No district found
2023-12-22 13:05:00,Ella Fitzgerald,Frosty The Snowman,131733,No district found
2023-12-22 13:09:00,Shakin' Stevens,Merry Christmas Everyone,220160,No district found
2023-12-22 13:12:00,José Feliciano,Feliz Navidad,182360,No district found
2023-12-22 13:15:00,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,165666,No district found
2023-12-22 13:19:00,Sam Smith,The Lighthouse Keeper,247493,No district found
2023-12-22 13:23:00,Chris Rea,Driving Home for Christmas,240213,No district found
2023-12-22 13:27:00,The Hourglass Effect,Boomerang,210211,No district found
2023-12-22 13:28:00,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,117146,No district found
2023-12-22 13:31:00,Dean Martin,Rudolph The Red-Nosed Reindeer,135760,No district found
2023-12-22 13:34:00,Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",173560,No district found
2023-12-22 13:38:00,Rasa Vitkauskaite,"Medley: Joy to the World / O Come, All Ye Faithful / Hark! the Herald Angels Sing / O Holy Night",245480,No district found
2023-12-22 13:41:00,Stevie Wonder,Someday At Christmas,168826,No district found
2023-12-22 13:43:00,Otis Redding,Merry Christmas Baby,155560,No district found
2023-12-22 13:45:00,blondette,we 3 kings,120372,No district found
2023-12-22 13:47:00,blondette,silent night,128000,No district found
2023-12-22 13:50:00,Michael Bublé,Santa Claus Is Coming to Town,171093,No district found
2023-12-22 13:54:00,Céline Dion,Happy Xmas (War Is Over),254706,No district found
2023-12-22 13:57:00,The Ronettes,Sleigh Ride,181266,No district found
2023-12-22 14:02:00,Wham!,Last Christmas,262960,No district found
2023-12-22 14:06:00,Jordan Smith,Grown-Up Christmas List,211453,No district found
2023-12-22 14:09:00,Jonas Brothers,I Need You Christmas,206066,No district found
2023-12-22 14:12:00,Elvis Presley,Santa Claus Is Back In Town,142600,No district found
2023-12-22 14:15:00,Brett Eldredge,Christmas Time Is Here,210906,No district found
2023-12-22 14:18:00,Eagles,Please Come Home for Christmas - 2013 Remaster,177440,No district found
2023-12-22 14:22:00,Kylie Minogue,Santa Baby,202546,No district found
2023-12-22 14:24:00,blondette,let it snow,145000,No district found
2023-12-22 14:29:00,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",267600,No district found
2023-12-22 14:33:00,Mud,Lonely This Christmas,213160,No district found
2023-12-22 14:35:00,Elvis Presley,Blue Christmas,129173,No district found
2023-12-22 14:39:00,Kelly Clarkson,"Santa, Can’t You Hear Me",242644,No district found
2023-12-22 14:41:00,Brenda Lee,Rockin' Around The Christmas Tree,126266,No district found
2023-12-22 14:45:00,Taylor Swift,Christmas Tree Farm,228026,No district found
2023-12-22 14:47:00,blondette,silver and gold,140000,No district found
2023-12-22 14:50:00,Ella Fitzgerald,Sleigh Ride,175986,No district found
2023-12-22 16:38:00,Natalia Kukulska,Wierność jest nudna,227213,No district found
2023-12-22 16:40:00,Troye Sivan,Rush,156391,No district found
2023-12-22 16:45:00,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),148088,No district found
2023-12-22 16:48:00,Taylor Swift,...Ready For It?,204480,No district found
2023-12-24 14:43:00,Favst,ztb,120383,No district found
2023-12-24 14:46:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,No district found
2023-12-24 14:49:00,Tate McRae,exes,159400,No district found
2023-12-24 14:52:00,Taylor Swift,Cruel Summer,178426,No district found
2023-12-24 14:56:00,Natalia Kukulska,Wierność jest nudna,227213,No district found
2023-12-24 14:59:00,Troye Sivan,Rush,156391,No district found
2023-12-24 15:03:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,No district found
2023-12-24 15:09:00,Taylor Swift,...Ready For It?,209125,No district found
2023-12-24 15:12:00,Taylor Swift,"You're On Your Own, Kid",194206,No district found
2023-12-24 15:16:00,Louis Tomlinson,Bigger Than Me,221440,No district found
2023-12-24 15:20:00,Taylor Swift,Don’t Blame Me,236413,No district found
2023-12-24 15:34:00,mc's kako,Where We Are,213113,No district found
2023-12-24 15:38:00,Taylor Swift,...Ready For It?,208186,No district found
2023-12-27 11:38:00,Natalia Kukulska,Wierność jest nudna,227213,No district found
2023-12-28 11:36:00,mc's kako,Where We Are,79761,Ursus
2023-12-28 11:39:00,Taylor Swift,...Ready For It?,208186,Ursus
2023-12-28 11:43:00,Taylor Swift,"You're On Your Own, Kid",194206,Ursus
2023-12-30 08:29:00,Louis Tomlinson,Bigger Than Me,183422,Ursus
2023-12-30 08:49:00,Natalia Kukulska,Wierność jest nudna,211178,Ursus
2023-12-30 08:52:00,Taylor Swift,...Ready For It?,208186,Ursus
2023-12-30 08:55:00,Taylor Swift,"You're On Your Own, Kid",194206,Ursus
2023-12-31 14:49:00,Louis Tomlinson,Bigger Than Me,60969,Ursus
2023-12-31 15:41:00,Taylor Swift,...Ready For It?,186261,Ursus
2023-12-31 15:45:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,Ursus
2023-12-31 15:49:00,Taylor Swift,22 (Taylor's Version),230960,Ursus
2023-12-31 15:53:00,Taylor Swift,Style,231000,Ursus
2023-12-31 15:56:00,Tate McRae,exes,159400,Ursus
2023-12-31 16:00:00,Justin Bieber,Maria,248293,Ursus
2023-12-31 16:03:00,Katy Perry,Part Of Me,216160,Ursus
2023-12-31 16:25:00,Alec Benjamin,If We Have Each Other,129995,Ursus
2023-12-31 16:34:00,Natalia Kukulska,Wierność jest nudna,211690,Ursus
2023-12-31 16:38:00,PRO8L3M,Nicea,217846,Ursus
2023-12-31 16:41:00,iñigo quintero,Si No Estás,184061,Ursus
2023-12-31 17:02:00,Ava Max,Maybe You’re The Problem,181763,Ursus
2023-12-31 17:06:00,Justin Bieber,Beauty And A Beat,227986,Ursus
2023-12-31 17:07:00,Robyn,Dancing On My Own,38913,Ursus
2024-01-02 19:04:00,Taylor Swift,...Ready For It?,208186,Wola
2024-01-02 19:06:00,Taylor Swift,"You're On Your Own, Kid",104124,Wola
2024-01-03 05:10:00,Taylor Swift,How You Get The Girl (Taylor's Version),394069,Wola
2024-01-03 05:13:00,Taylor Swift,How You Get The Girl (Taylor's Version),103423,Wola
2024-01-03 05:17:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 05:34:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 05:36:00,Taylor Swift,...Ready For It?,30462,Wola
2024-01-03 05:37:00,Dua Lipa,Hotter Than Hell,72660,Wola
2024-01-03 05:43:00,Taylor Swift,...Ready For It?,102780,Wola
2024-01-03 05:53:00,Dua Lipa,Hotter Than Hell,354217,Wola
2024-01-03 05:57:00,Taylor Swift,...Ready For It?,208186,Wola
2024-01-03 06:00:00,Dua Lipa,Physical,193829,Wola
2024-01-03 06:03:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 06:07:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 06:10:00,Demi Lovato,Confident,160840,Wola
2024-01-03 06:14:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 06:17:00,Taylor Swift,...Ready For It?,208186,Wola
2024-01-03 06:20:00,bambi,MILLIE WALKY,134025,Wola
2024-01-03 06:25:00,Chris Brown,Forever,258590,Wola
2024-01-03 06:30:00,K A R L,Luv / Drugz,231177,Wola
2024-01-03 06:32:00,K A R L,Luv / Drugz,114990,Wola
2024-01-03 08:27:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 08:32:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 08:37:00,Dua Lipa,Hotter Than Hell,187957,Wola
2024-01-03 08:40:00,Taylor Swift,Cruel Summer,178426,Wola
2024-01-03 08:42:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",78563,Wola
2024-01-03 08:45:00,PRO8L3M,Nicea,217846,Wola
2024-01-03 08:54:00,iñigo quintero,Si No Estás,155683,Wola
2024-01-03 10:52:00,Dua Lipa,Hotter Than Hell,362987,Wola
2024-01-03 11:50:00,Dua Lipa,Hotter Than Hell,171410,Wola
2024-01-03 14:40:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-03 14:42:00,Dua Lipa,Hotter Than Hell,133790,Śródmieście
2024-01-04 09:35:00,Dua Lipa,Hotter Than Hell,246090,Wola
2024-01-04 09:39:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Wola
2024-01-04 10:05:00,Selena Gomez,Single Soon,30543,Bemowo
2024-01-04 10:09:00,Dua Lipa,Hotter Than Hell,186680,Bemowo
2024-01-04 10:10:00,Troye Sivan,Rush,95850,Bemowo
2024-01-04 10:13:00,Travis Scott,SICKO MODE,187690,Bemowo
2024-01-04 10:17:00,Dua Lipa,Hotter Than Hell,54167,Bemowo
