com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
17515,4,0,35,2023-12-22 19:04:00.000,,,2023-12-22 19:04:38.148,2023-12-22 19:04:21.812,35,1.555155,27.240011,1.1999999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 19:05:00.000,b77af60c-c41f-4977-b041-3ebd0750dea2,
9993,4,0,16,2023-12-22 21:10:00.000,,,2023-12-22 21:10:47.958,2023-12-22 21:10:44.722,16,1.1557982,11.55,0.55,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 21:11:00.000,9d135206-ca60-4134-ba87-37f597cf5a25,
22187,4,0,38,2023-12-22 21:50:00.000,,,2023-12-22 21:50:57.988,2023-12-22 21:50:56.372,38,1.291244,28.650002,1.42,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 21:51:00.000,a63bff55-b6df-4a9b-83b8-2f9fa1436b6a,
12429,4,0,18,2023-12-22 21:51:00.000,,,2023-12-22 21:51:30.323,2023-12-22 21:51:05.142,18,1.0474895,13.0199995,0.68000007,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 21:52:00.000,1d973daf-1b13-4837-b48f-7335a0a772e3,
8898,4,0,17,2023-12-22 22:53:00.000,,,2023-12-22 22:53:50.967,2023-12-22 22:53:46.170,17,1.4542483,12.940001,0.5999999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 22:54:00.000,d57fc65c-240f-48c6-93c0-15f5ebaf8b3e,
7952,4,0,13,2023-12-22 22:58:00.000,,,2023-12-22 23:15:01.250,2023-12-22 23:15:01.250,13,1.2222222,9.72,0.49,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-22 22:59:00.000,e9b48e7c-c863-47cd-99ef-b24f4910fc3f,
5057,4,0,8,2023-12-23 08:05:00.000,,,2023-12-23 08:05:57.546,2023-12-23 08:05:57.546,8,1.1666666,5.9,0.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 08:06:00.000,1bde013c-92bb-4773-be33-d173d8fcbfdd,
22473,4,0,40,2023-12-23 11:48:00.000,,,2023-12-23 11:49:37.240,2023-12-23 11:48:23.649,40,1.34912,30.32,1.5300001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 11:49:00.000,efafedff-5f53-4168-b520-143bd6178796,
26546,4,0,45,2023-12-23 11:51:00.000,,,2023-12-23 11:52:08.879,2023-12-23 11:52:08.879,45,1.2777778,33.92,1.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 11:52:00.000,71131248-ee42-4847-b47e-a0f12b85e4a0,
12626,4,0,20,2023-12-23 11:54:00.000,,,2023-12-23 11:55:00.262,2023-12-23 11:55:00.262,20,1.1388888,14.38,0.74,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 11:55:00.000,858bbef0-d426-49ca-93db-7c5ee4062d9a,
22459,4,0,37,2023-12-23 11:59:00.000,,,2023-12-23 12:09:12.673,2023-12-23 12:09:12.673,37,1.2222222,27.45,1.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:00:00.000,ded40477-5d18-41a0-b8fa-65f1add71894,
6848,4,0,11,2023-12-23 12:28:00.000,,,2023-12-23 12:28:56.091,2023-12-23 12:28:54.968,11,1.197358,8.2,0.39999998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:29:00.000,f3f85010-43bc-4e39-8105-147c0198e37e,
28153,4,0,50,2023-12-23 12:46:00.000,,,2023-12-23 12:46:58.157,2023-12-23 12:46:11.482,50,1.3326997,37.52,1.8999999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:47:00.000,d09833ba-2c47-48ef-b503-7b39c79066da,
13766,4,0,25,2023-12-23 12:53:00.000,,,2023-12-23 12:55:00.561,2023-12-23 12:55:00.561,25,1.3888888,19.12,0.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:54:00.000,2c8bf8b1-91b0-4e82-990d-8350398862d7,
11416,4,0,17,2023-12-23 12:57:00.000,,,2023-12-23 13:02:04.951,2023-12-23 12:57:56.976,17,1.078308,12.3099985,0.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:58:00.000,e7799178-ba39-4b4c-bf77-26c40dc4c076,
2065,4,0,3,2023-12-23 12:58:00.000,,,2023-12-23 13:02:05.019,2023-12-23 13:02:05.019,3,1.0555556,2.18,0.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 12:59:00.000,5f46757d-7516-40a8-ad9b-f7ff1238da05,
10063,4,0,17,2023-12-23 14:10:00.000,,,2023-12-23 14:12:47.572,2023-12-23 14:10:01.120,17,1.3315185,13.4,0.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:11:00.000,789bfd3f-73aa-4ac1-ab32-bd284b3a34ec,
7767,4,0,12,2023-12-23 14:20:00.000,,,2023-12-23 14:20:30.202,2023-12-23 14:20:25.243,12,1.1341898,8.809999,0.44999996,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:21:00.000,45bad206-36b5-4a2f-a0d5-30ea890bd325,
9416,4,0,18,2023-12-23 14:31:00.000,,,2023-12-23 14:35:00.901,2023-12-23 14:35:00.901,18,1.4166666,13.34,0.65,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:32:00.000,3d301767-4c68-42ec-8a28-c0abe27bcb6b,
4437,4,0,7,2023-12-23 14:53:00.000,,,2023-12-23 14:53:23.971,2023-12-23 14:53:23.971,7,1.1944444,5.3,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:54:00.000,ca0a2e3d-fcff-4801-95e1-0a4a86132e24,
20424,4,0,37,2023-12-23 14:57:00.000,,,2023-12-23 14:58:03.317,2023-12-23 14:57:45.690,37,1.3738481,28.060001,1.4100001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:58:00.000,e303faaf-13d7-4cfb-9a96-42126480695d,
5528,4,0,10,2023-12-23 14:58:00.000,,,2023-12-23 14:58:06.611,2023-12-23 14:58:03.767,10,1.3674142,7.5599995,0.36999997,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 14:59:00.000,8a5f448f-6c09-4a40-b78d-66d68243b11b,
6440,4,0,9,2023-12-23 15:15:00.000,,,2023-12-23 15:15:11.508,2023-12-23 15:15:09.578,9,0.99999994,6.44,0.32999998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 15:16:00.000,bde4319f-652d-445f-9eef-dae1c96dfec7,
24862,4,0,44,2023-12-23 15:55:00.000,,,2023-12-23 15:56:02.866,2023-12-23 15:56:02.866,44,1.3333334,33.15,1.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 15:56:00.000,7ffa42cb-3cd3-4663-8e44-dc3791e3c743,
4926,4,0,8,2023-12-23 15:56:00.000,,,2023-12-23 15:56:06.462,2023-12-23 15:56:05.709,8,1.1835144,5.83,0.29999998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 15:57:00.000,0925eb13-5db0-40ba-ad4c-96b70880a9f5,
4350,4,0,6,2023-12-23 17:04:00.000,,,2023-12-23 17:04:30.941,2023-12-23 17:04:30.941,6,0.97222227,4.23,0.22,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:05:00.000,7a6674a5-99fa-46bb-9440-473e5eeba4f7,
11834,4,0,19,2023-12-23 17:22:00.000,,,2023-12-23 17:27:25.070,2023-12-23 17:22:02.669,19,1.1685799,13.83,0.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:23:00.000,8b799ab4-6117-4a73-8d04-ed0134c3eef1,
27727,4,0,52,2023-12-23 17:30:00.000,,,2023-12-23 17:32:48.616,2023-12-23 17:32:48.616,52,1.4166666,39.28,1.87,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:31:00.000,54426062-8995-4ce9-8f27-80d43c4b036b,
11902,4,0,21,2023-12-23 17:31:00.000,,,2023-12-23 17:32:48.735,2023-12-23 17:32:48.735,21,1.3333334,15.87,0.8,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:32:00.000,b3beacec-38b9-454c-95a7-1d35ed48feff,
25269,4,0,48,2023-12-23 17:33:00.000,,,2023-12-23 17:34:11.054,2023-12-23 17:34:11.054,48,1.4444444,36.5,1.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:34:00.000,2686c704-f531-4790-92af-83695577c70c,
60000,4,0,117,2023-12-23 17:34:00.000,,,2023-12-23 17:35:00.937,2023-12-23 17:34:11.116,117,1.5026667,90.16,3.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:35:00.000,7bac5752-e5a8-414a-b35f-f1c61821fd66,
60000,4,0,123,2023-12-23 17:35:00.000,,,2023-12-23 17:35:59.752,2023-12-23 17:35:24.945,123,1.5979986,95.87991,3.7499979,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:36:00.000,26ecb8c2-23ee-4fec-a6a9-ed7609a2eab8,
60000,4,0,128,2023-12-23 17:36:00.000,,,2023-12-23 17:55:00.990,2023-12-23 17:36:00.259,128,1.6646668,99.880005,3.9799993,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:37:00.000,3661cd74-15ab-4ea7-a858-4433f2da7a9c,
56229,4,0,106,2023-12-23 17:37:00.000,,,2023-12-23 17:55:01.042,2023-12-23 17:55:01.042,106,1.4444444,81.22,3.54,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:38:00.000,052f2642-b40a-4c3d-9744-d0e53552b51a,
60000,4,0,110,2023-12-23 17:38:00.000,,,2023-12-23 17:55:51.267,2023-12-23 17:55:51.267,110,1.381,82.86,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:39:00.000,495a5756-a32a-4f76-ac35-0ec8b6cab918,
60000,4,0,112,2023-12-23 17:39:00.000,,,2023-12-23 17:55:51.321,2023-12-23 17:55:51.321,112,1.4125,84.75,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:40:00.000,64524b67-f5c0-4fab-a3f3-0ea72b8ccc9d,
60000,4,0,114,2023-12-23 17:40:00.000,,,2023-12-23 17:55:51.352,2023-12-23 17:55:51.352,114,1.4448334,86.69,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:41:00.000,8c07f05f-9709-46d7-a967-3065d12f9f96,
60000,4,0,110,2023-12-23 17:41:00.000,,,2023-12-23 17:55:51.393,2023-12-23 17:55:51.393,110,1.3806666,82.84,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:42:00.000,e8876905-1270-4253-a3b0-1f6cdd2af701,
60000,4,0,112,2023-12-23 17:42:00.000,,,2023-12-23 17:55:51.425,2023-12-23 17:55:51.425,112,1.4169999,85.02,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:43:00.000,17224d66-abc8-457f-b27f-2171fede8773,
60000,4,0,113,2023-12-23 17:43:00.000,,,2023-12-23 17:55:51.454,2023-12-23 17:55:51.454,113,1.431,85.86,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:44:00.000,d225ab0a-41c2-40ff-a2d2-cd077786eaad,
60000,4,0,113,2023-12-23 17:44:00.000,,,2023-12-23 17:55:51.535,2023-12-23 17:55:51.535,113,1.43,85.8,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:45:00.000,14e082cd-14df-495e-b0ad-6775565c7400,
60000,4,0,113,2023-12-23 17:45:00.000,,,2023-12-23 17:55:51.586,2023-12-23 17:55:51.586,113,1.4311668,85.87,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:46:00.000,c2703c6a-a74c-41e6-a130-e7d6a8999055,
60000,4,0,103,2023-12-23 17:46:00.000,,,2023-12-23 17:55:51.624,2023-12-23 17:55:51.624,103,1.2768334,76.61,4.09,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:47:00.000,d16015db-d432-449e-ac6e-74ee88e65ea4,
60000,4,0,106,2023-12-23 17:47:00.000,,,2023-12-23 17:55:51.665,2023-12-23 17:55:51.665,106,1.3146666,78.88,4.24,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:48:00.000,b2e18ec8-d2f3-4ddf-9a48-6aadc6ed9f04,
60000,4,0,111,2023-12-23 17:48:00.000,,,2023-12-23 17:55:51.714,2023-12-23 17:55:51.714,111,1.398,83.88,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:49:00.000,531b285c-d01a-4c17-b765-e7664d7db2fe,
60000,4,0,111,2023-12-23 17:49:00.000,,,2023-12-23 17:55:52.172,2023-12-23 17:55:52.172,111,1.3943335,83.66,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:50:00.000,5b09dc5d-7c29-48d4-ac57-5bc272f778b3,
60000,4,0,113,2023-12-23 17:50:00.000,,,2023-12-23 17:55:52.211,2023-12-23 17:55:52.211,113,1.4254999,85.53,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:51:00.000,a1b91059-55e6-43e5-9849-3ffc019af07a,
49965,4,0,88,2023-12-23 17:51:00.000,,,2023-12-23 17:55:52.249,2023-12-23 17:55:52.249,88,1.3333334,66.62,3.49,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:52:00.000,eefd6af4-9c1f-426b-8275-5a888b3fb2af,
60000,4,0,105,2023-12-23 17:52:00.000,,,2023-12-23 17:55:52.299,2023-12-23 17:55:52.299,105,1.323,79.38,4.16,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:53:00.000,febd70ca-76e9-4d6a-8b24-844547f022f1,
60000,4,0,110,2023-12-23 17:53:00.000,,,2023-12-23 17:55:52.353,2023-12-23 17:55:52.353,110,1.3788334,82.73,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:54:00.000,bf23d8b0-253b-451a-9c71-b80a2ab6808d,
60000,4,0,109,2023-12-23 17:54:00.000,,,2023-12-23 17:55:52.394,2023-12-23 17:55:52.394,109,1.3605,81.63,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:55:00.000,6d0bbd9d-ac4e-49ce-baae-3054b44dcc55,
60000,4,0,110,2023-12-23 17:55:00.000,,,2023-12-23 18:15:01.026,2023-12-23 18:15:01.026,110,1.3796666,82.78,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:56:00.000,65dba2a5-0103-4f53-b065-049a86c01134,
60000,4,0,110,2023-12-23 17:56:00.000,,,2023-12-23 18:15:02.694,2023-12-23 18:15:02.694,110,1.3758334,82.55,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:57:00.000,e71de461-6994-4f5e-9a7b-e5c374e14030,
60000,4,0,110,2023-12-23 17:57:00.000,,,2023-12-23 18:15:02.724,2023-12-23 18:15:02.724,110,1.3756667,82.54,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:58:00.000,b9e7cbed-a68f-4790-8fc4-e11abc6a8d8d,
60000,4,0,109,2023-12-23 17:58:00.000,,,2023-12-23 18:15:02.755,2023-12-23 18:15:02.755,109,1.3610001,81.66,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 17:59:00.000,ec6bf959-60ec-4344-b4f5-f7b035912561,
60000,4,0,109,2023-12-23 17:59:00.000,,,2023-12-23 18:15:02.799,2023-12-23 18:15:02.799,109,1.3608333,81.65,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:00:00.000,e961e319-bd70-418e-94b4-f7f7854949d1,
60000,4,0,109,2023-12-23 18:00:00.000,,,2023-12-23 18:15:02.841,2023-12-23 18:15:02.841,109,1.3608333,81.65,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:01:00.000,82032d71-6289-4905-8f05-2c349e59d47c,
60000,4,0,111,2023-12-23 18:01:00.000,,,2023-12-23 18:15:02.871,2023-12-23 18:15:02.871,111,1.3961666,83.77,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:02:00.000,c46e8f15-9e16-491e-a240-1a84882b08d5,
60000,4,0,111,2023-12-23 18:02:00.000,,,2023-12-23 18:15:05.016,2023-12-23 18:15:05.016,111,1.3943335,83.66,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:03:00.000,04d40dab-6223-4354-a84b-03ac9fd2dc51,
60000,4,0,110,2023-12-23 18:03:00.000,,,2023-12-23 18:15:05.052,2023-12-23 18:15:05.052,110,1.3821666,82.93,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:04:00.000,63da4566-d444-4e19-9018-6a5f38b0d6da,
60000,4,0,113,2023-12-23 18:04:00.000,,,2023-12-23 18:15:05.087,2023-12-23 18:15:05.087,113,1.4306667,85.84,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:05:00.000,f354386a-e9d8-458c-8533-693e873609e3,
60000,4,0,113,2023-12-23 18:05:00.000,,,2023-12-23 18:15:05.119,2023-12-23 18:15:05.119,113,1.4286666,85.72,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:06:00.000,0da87999-0b80-490b-83bb-53f01c43a03c,
60000,4,0,111,2023-12-23 18:06:00.000,,,2023-12-23 18:15:05.161,2023-12-23 18:15:05.161,111,1.394,83.64,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:07:00.000,07403ca1-00b9-42a1-98e8-980c9cb67d4e,
56374,4,0,98,2023-12-23 18:07:00.000,,,2023-12-23 18:15:05.207,2023-12-23 18:15:05.207,98,1.3055556,73.6,3.9,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:08:00.000,fce106a5-8522-4c3a-959b-5b2368ea69e6,
60000,4,0,113,2023-12-23 18:08:00.000,,,2023-12-23 18:15:05.262,2023-12-23 18:15:05.262,113,1.4305,85.83,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:09:00.000,f999716f-55e6-4336-9983-d3e677b5d85b,
60000,4,0,109,2023-12-23 18:09:00.000,,,2023-12-23 18:15:05.300,2023-12-23 18:15:05.300,109,1.3653332,81.92,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:10:00.000,1d906579-4caa-44f0-b505-36b43ae4def4,
60000,4,0,108,2023-12-23 18:10:00.000,,,2023-12-23 18:15:05.333,2023-12-23 18:15:05.333,108,1.3445,80.67,4.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:11:00.000,c2d4bdaa-9f7f-4c4a-abaa-b21436027cb8,
60000,4,0,114,2023-12-23 18:11:00.000,,,2023-12-23 18:15:05.350,2023-12-23 18:15:05.350,114,1.4435,86.61,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:12:00.000,fbf9138a-460e-43d6-bfa2-6609bee061c9,
60000,4,0,112,2023-12-23 18:12:00.000,,,2023-12-23 18:15:28.662,2023-12-23 18:15:28.662,112,1.4178332,85.07,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:13:00.000,cb877938-655a-4149-9bd0-6998229ea67a,
60000,4,0,112,2023-12-23 18:13:00.000,,,2023-12-23 18:15:28.737,2023-12-23 18:15:28.737,112,1.4115,84.69,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:14:00.000,4fe1a343-1fe2-4c7c-a098-0dfe2181a60d,
60000,4,0,113,2023-12-23 18:14:00.000,,,2023-12-23 18:15:28.775,2023-12-23 18:15:28.775,113,1.4313333,85.88,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:15:00.000,b5a43582-c9e9-47fb-a3dc-9a461a94449a,
60000,4,0,113,2023-12-23 18:15:00.000,,,2023-12-23 18:35:01.025,2023-12-23 18:35:01.025,113,1.4311668,85.87,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:16:00.000,82fb78b6-4152-406c-b761-6422fee72e9e,
60000,4,0,112,2023-12-23 18:16:00.000,,,2023-12-23 18:35:02.711,2023-12-23 18:35:02.711,112,1.4125,84.75,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:17:00.000,7bf0bf27-cd4a-4a9d-87d6-e4ad83bc0559,
60000,4,0,107,2023-12-23 18:17:00.000,,,2023-12-23 18:35:02.749,2023-12-23 18:35:02.749,107,1.3493332,80.96,4.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:18:00.000,aacbd149-7f5a-4f36-abe3-c8a79a1ca46b,
60000,4,0,113,2023-12-23 18:18:00.000,,,2023-12-23 18:35:02.789,2023-12-23 18:35:02.789,113,1.4286666,85.72,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:19:00.000,44117bc7-32b8-45f9-a07c-480b26c0708b,
60000,4,0,115,2023-12-23 18:19:00.000,,,2023-12-23 18:35:02.851,2023-12-23 18:35:02.851,115,1.4588335,87.53,4.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:20:00.000,b5133283-7bb4-4806-bf8c-b4570cb77b64,
38621,4,0,66,2023-12-23 18:20:00.000,,,2023-12-23 18:35:03.377,2023-12-23 18:35:03.377,66,1.2777778,49.35,2.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:21:00.000,ca3b2cfa-d4d5-4241-b055-11b47a77ec41,
60000,4,0,112,2023-12-23 18:21:00.000,,,2023-12-23 18:35:03.432,2023-12-23 18:35:03.432,112,1.4130001,84.78,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:22:00.000,ecb3f9f2-2d5f-417f-8a70-6e5b4bf86aa8,
60000,4,0,111,2023-12-23 18:22:00.000,,,2023-12-23 18:35:05.359,2023-12-23 18:35:05.359,111,1.3955001,83.73,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:23:00.000,f2fe963c-cc7a-40aa-90c6-14d3ee85940e,
60000,4,0,112,2023-12-23 18:23:00.000,,,2023-12-23 18:35:05.403,2023-12-23 18:35:05.403,112,1.4143333,84.86,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:24:00.000,ed9ba688-44dd-4013-a5f7-1fa9dcdc7fd1,
60000,4,0,109,2023-12-23 18:24:00.000,,,2023-12-23 18:35:52.680,2023-12-23 18:35:52.680,109,1.3625,81.75,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:25:00.000,f2cc7f56-93aa-4e22-b31f-22af426bfac8,
56137,4,0,97,2023-12-23 18:25:00.000,,,2023-12-23 18:35:52.732,2023-12-23 18:35:52.732,97,1.3055556,73.29,3.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:26:00.000,8b0927f9-918e-4235-a5bd-5c021619640a,
60000,4,0,114,2023-12-23 18:26:00.000,,,2023-12-23 18:35:52.779,2023-12-23 18:35:52.779,114,1.4461666,86.77,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:27:00.000,52e55d02-2de4-45f0-9522-dc703baba258,
60000,4,0,115,2023-12-23 18:27:00.000,,,2023-12-23 18:36:18.109,2023-12-23 18:36:18.109,115,1.462,87.72,4.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:28:00.000,2363e5b2-4641-4903-bd88-d2d97bdceccb,
60000,4,0,114,2023-12-23 18:28:00.000,,,2023-12-23 18:36:18.143,2023-12-23 18:36:18.143,114,1.444,86.64,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:29:00.000,366da62b-e0ed-4ef4-b070-a1c1a239cad2,
60000,4,0,112,2023-12-23 18:29:00.000,,,2023-12-23 18:36:18.188,2023-12-23 18:36:18.188,112,1.4154999,84.93,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:30:00.000,4fc2d729-19e8-4aef-a548-6bef616b6796,
60000,4,0,114,2023-12-23 18:30:00.000,,,2023-12-23 18:36:18.227,2023-12-23 18:36:18.227,114,1.4456667,86.74,4.55,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:31:00.000,c4f48dd4-3b97-4c9e-907d-154209d7e5de,
60000,4,0,114,2023-12-23 18:31:00.000,,,2023-12-23 18:36:18.287,2023-12-23 18:36:18.287,114,1.4431666,86.59,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:32:00.000,1d1bd0dc-f1b3-41d0-abfd-90f5ab36eb59,
60000,4,0,113,2023-12-23 18:32:00.000,,,2023-12-23 18:36:18.339,2023-12-23 18:36:18.339,113,1.4313333,85.88,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:33:00.000,0a9c52ac-0fbc-4726-8cae-ffb6673f7145,
60000,4,0,112,2023-12-23 18:33:00.000,,,2023-12-23 18:36:20.620,2023-12-23 18:36:20.620,112,1.4115,84.69,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:34:00.000,cf913e3a-aa1b-4846-9658-959a7a69e921,
60000,4,0,111,2023-12-23 18:34:00.000,,,2023-12-23 18:36:20.673,2023-12-23 18:36:20.673,111,1.3930001,83.58,4.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:35:00.000,1060580c-6def-4c66-85fc-fe2003546e2c,
60000,4,0,112,2023-12-23 18:35:00.000,,,2023-12-23 18:55:01.099,2023-12-23 18:55:01.099,112,1.4148333,84.89,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:36:00.000,16a5e8eb-19b7-4fce-8b23-e0b7e00e660e,
60000,4,0,109,2023-12-23 18:36:00.000,,,2023-12-23 18:55:52.557,2023-12-23 18:55:52.557,109,1.3610001,81.66,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-23 18:37:00.000,aef84b53-65d6-4366-8f50-66eb82f7217b,
