"player_id","match_id","match_start_time","kills","deaths","assists","win","total_damage_dealt_to_champions","total_damage_taken","gold_earned","champ_level","champion_name","vision_score","nexus_kills","turret_kills","inhibitor_kills","mythic_item","position","kill_participation","total_minions_killed","game_length"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3458250880",1695232432161,9,6,5,FALSE,16380,13679,8429,11,"Orianna",4,0,0,0,6655,"MIDDLE",0.636363636363636,94,1293.8144247
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3458229700",1695230528856,2,7,3,FALSE,8415,13445,7318,12,"Orianna",2,0,1,0,6655,"MIDDLE",0.333333333333333,124,1386.8602996
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3456578780",1694982440519,9,8,7,FALSE,33030,29816,13977,17,"Orianna",0,0,1,0,6655,"TOP",0.666666666666667,177,2250.2850022
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3455468534",1694867462375,9,7,16,TRUE,32617,24613,14808,18,"Orianna",7,1,2,0,6655,"MIDDLE",0.396825396825397,179,2237.235811
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3455371477",1694858162436,10,5,16,FALSE,30526,22117,13560,16,"Orianna",9,0,2,0,6655,"MIDDLE",0.553191489361702,151,1947.7399496
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514367874",1703245514430,5,4,5,TRUE,14848,14176,10060,15,"Qiyana",12,0,0,0,6691,"MIDDLE",0.256410256410256,159,1567.2486105
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",1703244309574,1,7,0,FALSE,4232,14740,4183,9,"Swain",4,0,0,0,NA,"MIDDLE",0.2,88,915.0012502
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",1703242072837,1,6,12,TRUE,21531,16714,8787,14,"Orianna",16,0,0,0,6653,"MIDDLE",0.361111111111111,175,1676.2061165
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",1703239764766,0,4,13,TRUE,4809,13972,8247,14,"Soraka",55,0,2,0,6617,"UTILITY",0.5,12,1955.5224574
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",1702996903100,7,1,5,TRUE,16418,13144,10364,15,"Qiyana",9,0,3,1,6691,"MIDDLE",0.3,136,1569.776246
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",1702995293523,2,5,2,FALSE,10133,12967,6753,11,"Fizz",8,0,0,0,6655,"MIDDLE",0.285714285714286,120,1243.9454058
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3510145640",1702662973574,18,3,8,TRUE,39034,28347,18423,18,"Fizz",28,1,0,0,6655,"MIDDLE",0.666666666666667,202,2169.0804689
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509960621",1702644473442,3,1,6,TRUE,12192,9401,8340,13,"Orianna",10,0,1,0,6655,"MIDDLE",0.290322580645161,157,1323.316712
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509945570",1702642041390,20,9,7,TRUE,39719,26077,16581,16,"Qiyana",15,0,1,0,6691,"MIDDLE",0.72972972972973,143,1762.1157938
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508979185",1702495761080,7,8,6,FALSE,21463,32400,13410,15,"Qiyana",31,0,1,0,6691,"MIDDLE",0.419354838709677,175,2165.7099484
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508943526",1702493764202,8,3,7,TRUE,12463,12629,10968,15,"Fizz",15,1,5,0,6653,"MIDDLE",0.348837209302326,155,1537.2912461
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508873977",1702489272888,9,3,10,TRUE,20642,21807,14175,17,"Fizz",20,0,1,1,6655,"MIDDLE",0.441860465116279,182,2007.4443163
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508182109",1702395443487,7,6,8,TRUE,27408,21193,12790,15,"Orianna",11,0,0,1,6653,"MIDDLE",0.555555555555556,200,1723.6745896
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508159347",1702393255472,10,6,5,FALSE,21637,21998,12588,15,"Fizz",15,0,0,0,6655,"MIDDLE",0.535714285714286,164,1769.0694205
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507805377",1702326704594,11,11,5,FALSE,24134,33400,14954,15,"Talon",26,0,1,0,3142,"MIDDLE",0.432432432432432,188,2009.1860147
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507422659",1702291425162,4,14,4,FALSE,19616,37506,9221,13,"Akali",13,0,0,0,3152,"MIDDLE",0.347826086956522,131,1606.1113484
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506441355",1702160531265,13,7,11,TRUE,29122,33286,15220,16,"Fizz",16,0,1,0,6655,"MIDDLE",0.461538461538462,144,1989.6749382
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506388359",1702156993704,15,7,9,TRUE,33990,32873,14977,16,"Akali",12,0,1,1,NA,"MIDDLE",0.615384615384615,171,1771.1294442
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506069891",1702136324512,6,0,6,TRUE,12476,8582,9225,14,"Fizz",18,0,1,0,6655,"MIDDLE",0.705882352941177,171,1254.150673
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505207392",1702037889831,4,2,3,TRUE,13310,13270,9612,14,"Akali",12,0,0,1,3152,"MIDDLE",0.269230769230769,167,1453.158906
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505187343",1702035361783,12,10,6,TRUE,31346,27478,14670,18,"Fizz",20,0,1,0,6655,"MIDDLE",0.486486486486487,172,2157.6744261
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505166934",1702032870813,8,12,4,TRUE,29436,34117,14058,17,"Qiyana",16,0,2,0,6691,"MIDDLE",0.292682926829268,216,2142.8882828
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514367874",1703245514430,5,4,5,TRUE,14848,14176,10060,15,"Qiyana",12,0,0,0,6691,"MIDDLE",0.256410256410256,159,1567.2486105
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",1703242072837,1,6,12,TRUE,21531,16714,8787,14,"Orianna",16,0,0,0,6653,"MIDDLE",0.361111111111111,175,1676.2061165
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",1702995293523,2,5,2,FALSE,10133,12967,6753,11,"Fizz",8,0,0,0,6655,"MIDDLE",0.285714285714286,120,1243.9454058
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3510145640",1702662973574,18,3,8,TRUE,39034,28347,18423,18,"Fizz",28,1,0,0,6655,"MIDDLE",0.666666666666667,202,2169.0804689
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509960621",1702644473442,3,1,6,TRUE,12192,9401,8340,13,"Orianna",10,0,1,0,6655,"MIDDLE",0.290322580645161,157,1323.316712
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509945570",1702642041390,20,9,7,TRUE,39719,26077,16581,16,"Qiyana",15,0,1,0,6691,"MIDDLE",0.72972972972973,143,1762.1157938
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508979185",1702495761080,7,8,6,FALSE,21463,32400,13410,15,"Qiyana",31,0,1,0,6691,"MIDDLE",0.419354838709677,175,2165.7099484
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508943526",1702493764202,8,3,7,TRUE,12463,12629,10968,15,"Fizz",15,1,5,0,6653,"MIDDLE",0.348837209302326,155,1537.2912461
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508873977",1702489272888,9,3,10,TRUE,20642,21807,14175,17,"Fizz",20,0,1,1,6655,"MIDDLE",0.441860465116279,182,2007.4443163
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508182109",1702395443487,7,6,8,TRUE,27408,21193,12790,15,"Orianna",11,0,0,1,6653,"MIDDLE",0.555555555555556,200,1723.6745896
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508159347",1702393255472,10,6,5,FALSE,21637,21998,12588,15,"Fizz",15,0,0,0,6655,"MIDDLE",0.535714285714286,164,1769.0694205
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507805377",1702326704594,11,11,5,FALSE,24134,33400,14954,15,"Talon",26,0,1,0,3142,"MIDDLE",0.432432432432432,188,2009.1860147
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507422659",1702291425162,4,14,4,FALSE,19616,37506,9221,13,"Akali",13,0,0,0,3152,"MIDDLE",0.347826086956522,131,1606.1113484
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506441355",1702160531265,13,7,11,TRUE,29122,33286,15220,16,"Fizz",16,0,1,0,6655,"MIDDLE",0.461538461538462,144,1989.6749382
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506388359",1702156993704,15,7,9,TRUE,33990,32873,14977,16,"Akali",12,0,1,1,NA,"MIDDLE",0.615384615384615,171,1771.1294442
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506069891",1702136324512,6,0,6,TRUE,12476,8582,9225,14,"Fizz",18,0,1,0,6655,"MIDDLE",0.705882352941177,171,1254.150673
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505207392",1702037889831,4,2,3,TRUE,13310,13270,9612,14,"Akali",12,0,0,1,3152,"MIDDLE",0.269230769230769,167,1453.158906
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505187343",1702035361783,12,10,6,TRUE,31346,27478,14670,18,"Fizz",20,0,1,0,6655,"MIDDLE",0.486486486486487,172,2157.6744261
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505166934",1702032870813,8,12,4,TRUE,29436,34117,14058,17,"Qiyana",16,0,2,0,6691,"MIDDLE",0.292682926829268,216,2142.8882828
