"player_id","match_id","x","y","type","minute","timestamp","champion_id","champion_name","position","team_id","win"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",NA,NA,"kill",9,474030,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",7878,7396,"death",9,420683,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",7091,7275,"death",10,486271,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",5466,5932,"death",10,531872,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",5484,6216,"death",13,702860,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",7595,6689,"death",14,766118,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",5839,5694,"death",16,881927,50,"Swain","MIDDLE",100,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",6786,6507,"death",5,235323,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",NA,NA,"kill",6,286701,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",6641,7343,"death",10,499469,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",8955,8510,"kill",11,564083,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",8337,6262,"death",11,576567,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",10083,8609,"assist",12,653091,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",8955,8510,"kill",13,678879,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",4351,11715,"assist",15,791829,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",NA,NA,"kill",17,927728,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",7532,8520,"assist",17,940723,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",7731,5327,"death",18,1014020,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",3159,13042,"assist",21,1146614,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",1379,12011,"assist",21,1162079,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",9857,7273,"death",23,1292209,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",9935,7364,"assist",23,1295823,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",9719,7114,"assist",23,1297690,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",11607,1327,"death",24,1374802,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",NA,NA,"kill",26,1481252,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",11231,8743,"kill",27,1531658,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",8272,8523,"assist",27,1523990,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",10872,8892,"assist",27,1525454,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",11603,11667,"assist",27,1555164,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",11455,10761,"assist",29,1638333,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",12733,12920,"assist",29,1651753,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",13195,14137,"assist",29,1655055,61,"Orianna","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",11391,1038,"death",7,330653,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",NA,NA,"kill",12,633427,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",12648,3072,"assist",13,660606,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13637,3842,"assist",13,663743,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",NA,NA,"kill",16,863804,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",NA,NA,"kill",18,974329,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13866,4505,"assist",19,1038993,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13699,3318,"assist",19,1078122,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13485,3817,"assist",19,1079252,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",12845,5122,"death",20,1094384,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13477,2473,"assist",20,1087090,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13556,5260,"assist",20,1092056,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13336,5324,"assist",20,1095687,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",7919,5476,"death",21,1163091,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",5007,10471,"assist",23,1262774,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",9644,5273,"death",25,1433433,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",7943,13411,"assist",28,1608178,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",8075,14122,"assist",28,1620379,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",5007,10471,"assist",29,1659231,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",12154,7720,"assist",31,1758940,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",9867,4476,"assist",31,1799079,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",11603,11667,"assist",33,1899723,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13052,12612,"kill",34,1941109,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13598,11316,"assist",34,1922183,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13323,12637,"assist",34,1935272,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",12880,13049,"assist",34,1937942,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13168,12793,"assist",34,1938409,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",13081,12897,"assist",34,1940044,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",12611,13084,"assist",34,1946120,16,"Soraka","UTILITY",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",8753,8124,"kill",4,169402,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",8184,7767,"kill",4,169402,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",7762,7865,"assist",9,453803,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",12910,3333,"kill",12,635324,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",8955,8510,"kill",13,706991,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",11747,5522,"kill",16,869611,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",12031,5241,"kill",16,870911,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",11715,5801,"kill",16,870911,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",8955,8510,"kill",17,950451,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",12498,5704,"kill",18,990701,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",NA,NA,"kill",19,1037795,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",NA,NA,"kill",19,1040828,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",1925,12221,"assist",19,1055808,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",4510,10062,"assist",19,1077017,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",11134,11207,"kill",21,1188487,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",9767,10113,"assist",21,1153456,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",11603,11667,"assist",21,1194789,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",14114,6138,"assist",22,1216763,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",9791,1292,"kill",23,1303537,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",5007,10471,"assist",23,1263640,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",14282,11635,"death",24,1346295,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",NA,NA,"kill",25,1433206,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",9079,4004,"assist",25,1421763,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",13598,11316,"kill",27,1523041,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",13114,12378,"kill",27,1533520,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",12611,13084,"kill",27,1557370,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",13624,10572,"assist",27,1506749,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",13493,12572,"assist",27,1544497,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",13052,12612,"assist",27,1553706,246,"Qiyana","MIDDLE",100,TRUE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",8871,8406,"death",6,274981,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",3646,6640,"death",7,358629,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",8507,7536,"kill",9,465258,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",10612,4738,"assist",12,601696,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",4244,12110,"kill",13,717965,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",5846,6396,"kill",14,773494,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",5507,6191,"assist",14,769131,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",5974,8467,"death",15,803200,105,"Fizz","MIDDLE",200,FALSE
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",9500,11258,"death",16,847400,105,"Fizz","MIDDLE",200,FALSE
