spotify_track_uri,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
spotify:track:34eN9hPY1IsW4LlGYgPCO9,"{'acousticness': 0.912, 'instrumentalness': 0.00764, 'energy': 0.101, 'danceability': 0.168, 'liveness': 0.108, 'loudness': -12.992, 'speechiness': 0.0346, 'valence': 0.234}",0.912,0.00764,0.101,0.168,0.108,-12.992,0.0346,0.234,1970-12,https://p.scdn.co/mp3-preview/544fd0c0e6e2814332a56d959a1425c5e2617fe3?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273371308ecbe8a95081e8e0429,https://i.scdn.co/image/677676052b80931c35666be501d1f0d5c97397c9,https://open.spotify.com/album/6qPIn2oZYFyJa2ORv9rAyh,https://open.spotify.com/artist/0IwlY33zbBXN7zlS9DP2Cj
spotify:track:0KZodeWxqxd88F9wY1cqgs,"{'acousticness': 0.0812, 'instrumentalness': 0, 'energy': 0.688, 'danceability': 0.54, 'liveness': 0.0857, 'loudness': -9.021, 'speechiness': 0.0331, 'valence': 0.564}",0.0812,0.0,0.688,0.54,0.0857,-9.021,0.0331,0.564,1970-11-20,https://p.scdn.co/mp3-preview/6a8adb22e3c8f6976f233b184fdbf02a97b954e1?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:4wswaG5vmNINMZcVBsAyBP,"{'acousticness': 0.456, 'instrumentalness': 1.72e-06, 'energy': 0.85, 'danceability': 0.759, 'liveness': 0.488, 'loudness': -7.156, 'speechiness': 0.0418, 'valence': 0.963}",0.456,1.72e-06,0.85,0.759,0.488,-7.156,0.0418,0.963,1987-11-02,https://p.scdn.co/mp3-preview/5236e93e5cf4c926af28492f83355a3ee1e98fa4?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27375aeab61b79629d43ca8f42f,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7MD06W6wJm7J6jqkBszV22,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:0Nux6Q8aJZ1i4vUpPDBvlX,"{'acousticness': 0.00654, 'instrumentalness': 0.000278, 'energy': 0.839, 'danceability': 0.471, 'liveness': 0.315, 'loudness': -5.928, 'speechiness': 0.032, 'valence': 0.895}",0.00654,0.000278,0.839,0.471,0.315,-5.928,0.032,0.895,1970-11-20,https://p.scdn.co/mp3-preview/956184a34849dda3878dae10305df363984fcd72?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:04meQOdHsGUMmlgLHmq0Is,"{'acousticness': 0.24, 'instrumentalness': 0.0077, 'energy': 0.748, 'danceability': 0.607, 'liveness': 0.098, 'loudness': -7.014, 'speechiness': 0.0316, 'valence': 0.854}",0.24,0.0077,0.748,0.607,0.098,-7.014,0.0316,0.854,1970-11-20,https://p.scdn.co/mp3-preview/7afb3bef11965dbf35314a7a5a39c905dc42141c?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:4xRysyRE9fQHPgJv94LmUi,"{'acousticness': 0.125, 'instrumentalness': 0.00128, 'energy': 0.702, 'danceability': 0.419, 'liveness': 0.886, 'loudness': -7.212, 'speechiness': 0.0306, 'valence': 0.456}",0.125,0.00128,0.702,0.419,0.886,-7.212,0.0306,0.456,2009-01-01,https://p.scdn.co/mp3-preview/91aec4463e241d67bbd5f46affe8b88381299145?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2733f42a91d0db1ea64bde01189,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/3SqK7kAMsFTRjx2Ze34n7L,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:2ykAWKyXykUBtuXnEjPMaf,"{'acousticness': 0.131, 'instrumentalness': 0.00671, 'energy': 0.727, 'danceability': 0.619, 'liveness': 0.235, 'loudness': -5.788, 'speechiness': 0.0292, 'valence': 0.564}",0.131,0.00671,0.727,0.619,0.235,-5.788,0.0292,0.564,2009-01-01,https://p.scdn.co/mp3-preview/40a89b2c021bc08f1a479d32f8a757c893af93e4?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2733f42a91d0db1ea64bde01189,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/3SqK7kAMsFTRjx2Ze34n7L,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:79h62Y1xkgFH11rSNMvv82,"{'acousticness': 0.785, 'instrumentalness': 7.05e-06, 'energy': 0.156, 'danceability': 0.703, 'liveness': 0.17, 'loudness': -13.097, 'speechiness': 0.0467, 'valence': 0.693}",0.785,7.05e-06,0.156,0.703,0.17,-13.097,0.0467,0.693,1970-11-27,https://p.scdn.co/mp3-preview/b2526a7209cd12906061422febe6372d882dc16e?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27349f30585cbff243517dd83d7,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/1EFOYsAkyfwLkS5OPfobak,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:7c37wgrjBNMnxAvGTXBJTT,"{'acousticness': 0.756, 'instrumentalness': 0.00567, 'energy': 0.345, 'danceability': 0.553, 'liveness': 0.103, 'loudness': -11.291, 'speechiness': 0.0264, 'valence': 0.252}",0.756,0.00567,0.345,0.553,0.103,-11.291,0.0264,0.252,1970-11-20,https://p.scdn.co/mp3-preview/813d1dd66d27e868220d4c571931feecca7b3b67?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:2N0f9vDn5FAKROoJ9KzeAg,"{'acousticness': 0.732, 'instrumentalness': 0.00102, 'energy': 0.243, 'danceability': 0.641, 'liveness': 0.195, 'loudness': -15.505, 'speechiness': 0.0298, 'valence': 0.504}",0.732,0.00102,0.243,0.641,0.195,-15.505,0.0298,0.504,2011-01-01,https://p.scdn.co/mp3-preview/0ef21b2d80eede713ade32cf527b5a7d7c654e8c?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2732e4b1bc967ca9cb8a6905af7,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/5K15a0ebbRWDTiVoiaFvas,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:3ccJDp7HxdFiccq1NIdKle,"{'acousticness': 0.84, 'instrumentalness': 0, 'energy': 0.504, 'danceability': 0.82, 'liveness': 0.0776, 'loudness': -7.473, 'speechiness': 0.0437, 'valence': 0.731}",0.84,0.0,0.504,0.82,0.0776,-7.473,0.0437,0.731,2002-11-19,https://p.scdn.co/mp3-preview/7494aef5a976f59d8317c3601e511d4d6fbfacc7?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273c1afb8febc06f971620d9861,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/38xW9kksFyiS5sc0tU082f,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:1AGridgU0QAWZykQReGWk5,"{'acousticness': 0.444, 'instrumentalness': 0.00152, 'energy': 0.56, 'danceability': 0.507, 'liveness': 0.105, 'loudness': -8.378, 'speechiness': 0.0298, 'valence': 0.427}",0.444,0.00152,0.56,0.507,0.105,-8.378,0.0298,0.427,1970-11-20,https://p.scdn.co/mp3-preview/933f16090a74e4f47a48646df394bbb788614fce?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:0kaiyzSYYpnB2p64zhrilV,"{'acousticness': 0.552, 'instrumentalness': 0.00617, 'energy': 0.446, 'danceability': 0.606, 'liveness': 0.259, 'loudness': -13.159, 'speechiness': 0.0272, 'valence': 0.347}",0.552,0.00617,0.446,0.606,0.259,-13.159,0.0272,0.347,1979-02-20,https://p.scdn.co/mp3-preview/4a6c383de7fc0dd532cbcb480858343175568cf3?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2731ee74a7aef22d2d05537ac91,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/49ZkNYNNscP7wzn5iFsfKV,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:6sVqehqlRry0goIDS0D0IZ,"{'acousticness': 0.0298, 'instrumentalness': 0.00598, 'energy': 0.637, 'danceability': 0.54, 'liveness': 0.104, 'loudness': -7.999, 'speechiness': 0.0275, 'valence': 0.816}",0.0298,0.00598,0.637,0.54,0.104,-7.999,0.0275,0.816,1970-11-20,https://p.scdn.co/mp3-preview/c1b361fe0046c6cda1631036a857a7770be3cdf4?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2736c6610322fc60bfb41481273,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7j7lsExGJtBHLgDYzjclwk,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:0byOqNZN9ailhoORv5Ps0Z,"{'acousticness': 0.423, 'instrumentalness': 1.11e-05, 'energy': 0.611, 'danceability': 0.66, 'liveness': 0.107, 'loudness': -10.309, 'speechiness': 0.0392, 'valence': 0.749}",0.423,1.11e-05,0.611,0.66,0.107,-10.309,0.0392,0.749,1966-01-17,https://p.scdn.co/mp3-preview/921718f3294dac1d6d4d9716bb185e4058472180?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27344a8aa7ac5c2e2defbfd702b,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,https://open.spotify.com/album/07RAGILF28QweYQSZasr5k,https://open.spotify.com/artist/70cRZdQywnSFp9pnc2WTCE
spotify:track:1H7gMYGykdtwZOV6s1N0by,"{'acousticness': 0.183, 'instrumentalness': 0.00126, 'energy': 0.369, 'danceability': 0.425, 'liveness': 0.112, 'loudness': -11.876, 'speechiness': 0.0379, 'valence': 0.65}",0.183,0.00126,0.369,0.425,0.112,-11.876,0.0379,0.65,1965-12-03,,https://i.scdn.co/image/ab67616d0000b273ed801e58a9ababdea6ac7ce4,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/50o7kf2wLwVmOTVYJOTplm,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
spotify:track:1H4idkmruFoJBg1DvUv2tY,"{'acousticness': 0.0832, 'instrumentalness': 0.00142, 'energy': 0.601, 'danceability': 0.479, 'liveness': 0.11, 'loudness': -8.806, 'speechiness': 0.0318, 'valence': 0.669}",0.0832,0.00142,0.601,0.479,0.11,-8.806,0.0318,0.669,1973-12-05,,https://i.scdn.co/image/ab67616d0000b273be7a3a1e2d663eea2918e5a3,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,https://open.spotify.com/album/257oomaawruFknt5wYCPDh,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB
spotify:track:3KfbEIOC7YIv90FIfNSZpo,"{'acousticness': 0.449, 'instrumentalness': 0, 'energy': 0.435, 'danceability': 0.688, 'liveness': 0.113, 'loudness': -11.359, 'speechiness': 0.0323, 'valence': 0.435}",0.449,0.0,0.435,0.688,0.113,-11.359,0.0323,0.435,1965-12-03,,https://i.scdn.co/image/ab67616d0000b273ed801e58a9ababdea6ac7ce4,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/50o7kf2wLwVmOTVYJOTplm,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
spotify:track:7DD7eSuYSC5xk2ArU62esN,"{'acousticness': 0.188, 'instrumentalness': 0, 'energy': 0.725, 'danceability': 0.534, 'liveness': 0.0994, 'loudness': -7.576, 'speechiness': 0.0332, 'valence': 0.763}",0.188,0.0,0.725,0.534,0.0994,-7.576,0.0332,0.763,1965-08-06,,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/0PT5m6hwPRrpBwIHVnvbFX,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
spotify:track:5SUlhldQJtOhUr2GzH5RI7,"{'acousticness': 0.00797, 'instrumentalness': 0, 'energy': 0.624, 'danceability': 0.534, 'liveness': 0.128, 'loudness': -9.589, 'speechiness': 0.0462, 'valence': 0.687}",0.00797,0.0,0.624,0.534,0.128,-9.589,0.0462,0.687,1965-12-03,,https://i.scdn.co/image/ab67616d0000b273ed801e58a9ababdea6ac7ce4,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/50o7kf2wLwVmOTVYJOTplm,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
spotify:track:3G0EALIIp5DAeIERxXBHmo,"{'acousticness': 0.0976, 'instrumentalness': 0, 'energy': 0.692, 'danceability': 0.521, 'liveness': 0.187, 'loudness': -7.377, 'speechiness': 0.0251, 'valence': 0.432}",0.0976,0.0,0.692,0.521,0.187,-7.377,0.0251,0.432,1967-09-15,https://p.scdn.co/mp3-preview/ef471a9f3af07ed504e13b3d1773e0b28b5974a7?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2737c29f8edb00aedba1e901f32,https://i.scdn.co/image/ab6761610000e5eb81f4e878e8b959fa68f15322,https://open.spotify.com/album/3n0mKh1yuR5QjX6Vm0GKj2,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E
spotify:track:2LawezPeJhN4AWuSB0GtAU,"{'acousticness': 0.0664, 'instrumentalness': 2.28e-05, 'energy': 0.697, 'danceability': 0.741, 'liveness': 0.133, 'loudness': -7.028, 'speechiness': 0.0277, 'valence': 0.774}",0.0664,2.28e-05,0.697,0.741,0.133,-7.028,0.0277,0.774,1970-12-07,,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506,https://open.spotify.com/album/372cMadhAGlNuDnc8TssqF,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd
spotify:track:09Plbz3Ja2gxU9xCsqA5KY,"{'acousticness': 0.194, 'instrumentalness': 0, 'energy': 0.519, 'danceability': 0.553, 'liveness': 0.0667, 'loudness': -8.056, 'speechiness': 0.0269, 'valence': 0.474}",0.194,0.0,0.519,0.553,0.0667,-8.056,0.0269,0.474,1966-10-28,https://p.scdn.co/mp3-preview/44f976e3aa6c13c968724957eb0d4a33493b2cce?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27378581804d382a515978d3308,https://i.scdn.co/image/ab6761610000e5eb81f4e878e8b959fa68f15322,https://open.spotify.com/album/44tcGfOAI8iZc1U5BAgLkT,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E
spotify:track:6JpjIy1M7oxvPJ3uVdUKTe,"{'acousticness': 0.557, 'instrumentalness': 0.000203, 'energy': 0.239, 'danceability': 0.399, 'liveness': 0.121, 'loudness': -17.123, 'speechiness': 0.0407, 'valence': 0.147}",0.557,0.000203,0.239,0.399,0.121,-17.123,0.0407,0.147,1992-09-21,https://p.scdn.co/mp3-preview/cf7bcc1b56a3eb087f4d22cb88d60f9317076315?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2733340ec817b195f40615cc647,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,https://open.spotify.com/album/1w1LIhUSQLKew0dYwiVX2q,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb
spotify:track:2eQOMQkStoRUQyq6HGh1iG,"{'acousticness': 0.0215, 'instrumentalness': 0, 'energy': 0.847, 'danceability': 0.307, 'liveness': 0.0783, 'loudness': -4.215, 'speechiness': 0.0551, 'valence': 0.34}",0.0215,0.0,0.847,0.307,0.0783,-4.215,0.0551,0.34,2013-01-01,,https://i.scdn.co/image/ab67616d0000b2738960122b302fa9b103eb6bf2,https://i.scdn.co/image/ab6761610000e5ebc00cb072ea842e41832279c4,https://open.spotify.com/album/4pmOIOmY4QXH1rMSqHMOGH,https://open.spotify.com/artist/6AGUQK1EWK6nvN4pLIDQDQ
spotify:track:6mDwOKsf8ycyYeBMYmpjCG,"{'acousticness': 0.209, 'instrumentalness': 0, 'energy': 0.675, 'danceability': 0.491, 'liveness': 0.0986, 'loudness': -7.159, 'speechiness': 0.028, 'valence': 0.941}",0.209,0.0,0.675,0.491,0.0986,-7.159,0.028,0.941,1983-09-06,https://p.scdn.co/mp3-preview/52c351918675787b30cca8f4424c8c56b2991ef3?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273beae11d5455133ae02545de0,https://i.scdn.co/image/ab6761610000e5ebb3d75524665cd774e0216f40,https://open.spotify.com/album/0GiCAFxVPQgud8XVATQA4Z,https://open.spotify.com/artist/54NqjhP2rT524Mi2GicG4K
spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,"{'acousticness': 0.467, 'instrumentalness': 4.1e-06, 'energy': 0.509, 'danceability': 0.836, 'liveness': 0.0436, 'loudness': -13.668, 'speechiness': 0.0548, 'valence': 0.949}",0.467,4.1e-06,0.509,0.836,0.0436,-13.668,0.0548,0.949,1979-01-01,,https://i.scdn.co/image/ab67616d0000b273af7afb5c49afd3133fa2a6c9,https://i.scdn.co/image/e1dc3194e0bdb35d1c0200eb50f9dc6dcb301888,https://open.spotify.com/album/163iYwl7Kdm9ayTnD4VyfN,https://open.spotify.com/artist/0TqIPD4IS1w4e30R38B3vj
spotify:track:4yDCTzaFfr7YOuYKpwgidL,"{'acousticness': 0.0422, 'instrumentalness': 0.17, 'energy': 0.802, 'danceability': 0.7, 'liveness': 0.239, 'loudness': -6.966, 'speechiness': 0.037, 'valence': 0.445}",0.0422,0.17,0.802,0.7,0.239,-6.966,0.037,0.445,1984,https://p.scdn.co/mp3-preview/9276bd3fc6cf6e6ada71382256c080a967b28e63?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273c5c6cddc4cdce692d2c9c630,https://i.scdn.co/image/ab6761610000e5eb8f3885f5f68dcf1d5adbe190,https://open.spotify.com/album/1BAmE3bdBnxej0umzyHQ5x,https://open.spotify.com/artist/0xliTEbFfy5HQHvsTknTkX
spotify:track:1GjbTNFImFrjFsNdleDe78,"{'acousticness': 0.00309, 'instrumentalness': 0.000128, 'energy': 0.613, 'danceability': 0.664, 'liveness': 0.175, 'loudness': -7.56, 'speechiness': 0.0273, 'valence': 0.193}",0.00309,0.000128,0.613,0.664,0.175,-7.56,0.0273,0.193,1987,,https://i.scdn.co/image/ab67616d0000b273dac4efc0ebdfd9d92f127129,https://i.scdn.co/image/ab6761610000e5eb9bfd44c9bd2aae22edfd99bf,https://open.spotify.com/album/6p6RTnoHCJMnMx2jcK4oGu,https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv
spotify:track:37BTh5g05cxBIRYMbw8g2T,"{'acousticness': 0.0208, 'instrumentalness': 0.000147, 'energy': 0.513, 'danceability': 0.365, 'liveness': 0.205, 'loudness': -13.034, 'speechiness': 0.0357, 'valence': 0.739}",0.0208,0.000147,0.513,0.365,0.205,-13.034,0.0357,0.739,1982-04-08,https://p.scdn.co/mp3-preview/9d8752f5619f8517b1a7366c7521f79970f37ed5?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b,https://i.scdn.co/image/ab6761610000e5eba59a5bcab211f964fe9bfb06,https://open.spotify.com/album/62U7xIHcID94o20Of5ea4D,https://open.spotify.com/artist/0PFtn5NtBbbUNbU9EAmIWF
spotify:track:1kuhnhugcuXf4CiNdqCRUU,"{'acousticness': 0.0293, 'instrumentalness': 1.83e-05, 'energy': 0.723, 'danceability': 0.685, 'liveness': 0.103, 'loudness': -7.159, 'speechiness': 0.0887, 'valence': 0.435}",0.0293,1.83e-05,0.723,0.685,0.103,-7.159,0.0887,0.435,2023-08-24,,https://i.scdn.co/image/ab67616d0000b27391e8ed6529344ecdfb6a66ef,https://i.scdn.co/image/ab6761610000e5ebb7874cf7386f8c10957bfd39,https://open.spotify.com/album/0eJ7DAYUyQmiE02ejiMuiO,https://open.spotify.com/artist/5ic8bWWvZHWf0dDBi9ThNk
spotify:track:06qMRF18gwbOYYbnP2du6i,"{'acousticness': 0.212, 'instrumentalness': 3.71e-06, 'energy': 0.598, 'danceability': 0.733, 'liveness': 0.156, 'loudness': -8.228, 'speechiness': 0.0278, 'valence': 0.935}",0.212,3.71e-06,0.598,0.733,0.156,-8.228,0.0278,0.935,2023-07-07,https://p.scdn.co/mp3-preview/291b50b25994238d04761b50f08252f37c27c22c?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2734b68569ae3fdd6fcd0f98615,https://i.scdn.co/image/ab6761610000e5eb03e73d13341a8419eea9fcfb,https://open.spotify.com/album/2wyHNTisH8PtZG8OG58xr6,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM
spotify:track:0bYg9bo50gSsH3LtXe2SQn,"{'acousticness': 0.164, 'instrumentalness': 0, 'energy': 0.627, 'danceability': 0.336, 'liveness': 0.0708, 'loudness': -7.463, 'speechiness': 0.0384, 'valence': 0.35}",0.164,0.0,0.627,0.336,0.0708,-7.463,0.0384,0.35,1994-10-28,https://p.scdn.co/mp3-preview/6b1557cd25d543940a3decd85a7bf2bc136c51f8?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f,https://i.scdn.co/image/ab6761610000e5eb21b66418f7f3b86967f85bce,https://open.spotify.com/album/61ulfFSmmxMhc2wCdmdMkN,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ
spotify:track:6xdLJrVj4vIXwhuG8TMopk,"{'acousticness': 0.713, 'instrumentalness': 4.74e-06, 'energy': 0.761, 'danceability': 0.599, 'liveness': 0.349, 'loudness': -6.887, 'speechiness': 0.0421, 'valence': 0.712}",0.713,4.74e-06,0.761,0.599,0.349,-6.887,0.0421,0.712,1980-06-27,,https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,https://open.spotify.com/album/58alCatewkjNm9IM1Ucj67,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
spotify:track:5veJDT0MLsLbhYsx42GXUD,"{'acousticness': 0.0453, 'instrumentalness': 0.00107, 'energy': 0.506, 'danceability': 0.799, 'liveness': 0.0365, 'loudness': -9.414, 'speechiness': 0.0606, 'valence': 0.518}",0.0453,0.00107,0.506,0.799,0.0365,-9.414,0.0606,0.518,1980-10-03,,https://i.scdn.co/image/ab67616d0000b273fb1bc65edf4717e75fbc70ab,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,https://open.spotify.com/album/23enz9nXJhH1BR1Rm5CzDJ,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE
spotify:track:56KqaFSGTb7ifpt16t5Y1N,"{'acousticness': 0.291, 'instrumentalness': 0, 'energy': 0.872, 'danceability': 0.797, 'liveness': 0.284, 'loudness': -6.727, 'speechiness': 0.0575, 'valence': 0.866}",0.291,0.0,0.872,0.797,0.284,-6.727,0.0575,0.866,1982,https://p.scdn.co/mp3-preview/12e4111ac765fe7cfe64b004ce2c7b7dd5f2c2c9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302,https://open.spotify.com/album/1ZH5g1RDq3GY1OvyD0w0s2,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS
spotify:track:5RYLa5P4qweEAKq5U1gdcK,"{'acousticness': 0.0184, 'instrumentalness': 0.00294, 'energy': 0.776, 'danceability': 0.67, 'liveness': 0.128, 'loudness': -5.874, 'speechiness': 0.0356, 'valence': 0.703}",0.0184,0.00294,0.776,0.67,0.128,-5.874,0.0356,0.703,1986-06-02,,https://i.scdn.co/image/ab67616d0000b273e98d08fbea1a2f03229abc20,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,https://open.spotify.com/album/0pEfDPZko6TnNOgrZMe5nn,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
spotify:track:0odIT9B9BvOCnXfS0e4lB5,"{'acousticness': 0.0204, 'instrumentalness': 0, 'energy': 0.649, 'danceability': 0.675, 'liveness': 0.0959, 'loudness': -10.271, 'speechiness': 0.0319, 'valence': 0.596}",0.0204,0.0,0.649,0.675,0.0959,-10.271,0.0319,0.596,1981-01-01,,https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8,https://i.scdn.co/image/ab6761610000e5eb1ba0c0b42be17d19a8d67d15,https://open.spotify.com/album/3iMwQk5yE0UDDKbLCdcxZA,https://open.spotify.com/artist/5PN2aHIvLEM98XIorsPMhE
spotify:track:43IKDWv0QrE1fl2mwWj9qw,"{'acousticness': 0.911, 'instrumentalness': 6.01e-06, 'energy': 0.162, 'danceability': 0.731, 'liveness': 0.109, 'loudness': -14.286, 'speechiness': 0.0509, 'valence': 0.472}",0.911,6.01e-06,0.162,0.731,0.109,-14.286,0.0509,0.472,2015-11-06,https://p.scdn.co/mp3-preview/e08e78ad9bd8cdf5c271521a7f663ffb74f951ee?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273e2fa84f79b72d48c82dc7c04,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/18gYVHoIl3kjo0A46er4LF,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
