com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
0,4,0,3,2023-12-25 06:49:00.000,,,2023-12-25 06:49:12.362,2023-12-25 06:49:12.362,0,0.0,0.0,0.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 06:50:00.000,670e49a3-1888-4481-abc7-4177d9a1f453,
6812,4,0,13,2023-12-25 06:56:00.000,,,2023-12-25 07:11:16.305,2023-12-25 07:11:16.305,13,1.4722222,10.03,0.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 06:57:00.000,a6e4db10-026b-41a3-969b-5887788ba12d,
5492,4,0,8,2023-12-25 07:36:00.000,,,2023-12-25 07:55:04.286,2023-12-25 07:55:04.286,8,1.0833333,5.95,0.29,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:37:00.000,c171a43f-8e3e-491a-af1a-9eda0b7abaaf,
36786,4,0,57,2023-12-25 07:38:00.000,,,2023-12-25 07:55:04.328,2023-12-25 07:55:04.328,69,1.3611112,50.07,2.7,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:39:00.000,5589d369-a80a-4325-a57e-687024740b99,
60000,4,0,103,2023-12-25 07:39:00.000,,,2023-12-25 07:55:04.360,2023-12-25 07:55:04.360,111,1.3994999,83.97,4.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:40:00.000,c4de43c7-9eff-41b9-b550-34c3e8c922bf,
57852,4,0,82,2023-12-25 07:40:00.000,,,2023-12-25 07:55:04.380,2023-12-25 07:55:04.380,111,1.3888888,80.35,4.39,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:41:00.000,7225f212-81bd-496e-9096-171b1e1b8860,
59977,4,0,101,2023-12-25 07:41:00.000,,,2023-12-25 07:55:04.402,2023-12-25 07:55:04.402,116,1.4722222,88.3,3.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:42:00.000,10aced14-123a-4dfd-8ad2-5c0d7b88e3d9,
44957,4,0,53,2023-12-25 07:42:00.000,,,2023-12-25 07:55:04.433,2023-12-25 07:55:04.433,77,1.1666666,52.45,3.07,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:43:00.000,06bf9ac0-b40a-4f21-be9e-10e7b8216d45,
25347,4,0,35,2023-12-25 07:56:00.000,,,2023-12-25 08:08:29.835,2023-12-25 08:08:29.835,38,1.0833334,27.46,1.47,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:57:00.000,93cd3e39-8b0d-40e3-97a8-ff990038ef2d,
57125,4,0,84,2023-12-25 07:57:00.000,,,2023-12-25 08:08:29.906,2023-12-25 08:08:29.906,105,1.3055556,74.58,4.62,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:58:00.000,b9bcb31e-cc43-440c-9d9b-077d54789a2b,
60000,4,0,115,2023-12-25 07:58:00.000,,,2023-12-25 08:08:29.916,2023-12-25 08:08:29.916,115,1.475,88.5,3.71,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 07:59:00.000,4930bf11-17fd-48f5-90c1-20e4e23e57b3,
60000,4,0,105,2023-12-25 07:59:00.000,,,2023-12-25 08:08:29.978,2023-12-25 08:08:29.978,117,1.4979999,89.88,3.55,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:00:00.000,648204e6-8d50-441b-9b54-750c818c39de,
59393,4,0,105,2023-12-25 08:00:00.000,,,2023-12-25 08:08:30.002,2023-12-25 08:08:30.002,115,1.4722222,87.44,3.45,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:01:00.000,73ec5b22-103d-4b78-b278-9410fd27be0c,
60000,4,0,114,2023-12-25 08:01:00.000,,,2023-12-25 08:08:30.012,2023-12-25 08:08:30.012,114,1.46,87.6,3.62,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:02:00.000,dc944933-b037-4d4b-932f-09314498120a,
60000,4,0,115,2023-12-25 08:02:00.000,,,2023-12-25 08:08:30.043,2023-12-25 08:08:30.043,115,1.4758333,88.55,3.45,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:03:00.000,1afd282b-faff-46d3-9543-55b07b57afc2,
58884,4,0,94,2023-12-25 08:03:00.000,,,2023-12-25 08:08:30.072,2023-12-25 08:08:30.072,112,1.4166666,83.42,4.18,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:04:00.000,46be1aff-ee8f-4797-a0ba-17a692c60da2,
60000,4,0,112,2023-12-25 08:04:00.000,,,2023-12-25 08:08:30.096,2023-12-25 08:08:30.096,112,1.4201666,85.21,4.48,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:05:00.000,855de96c-2167-46ef-93e4-0d496be91dd1,
58327,4,0,90,2023-12-25 08:05:00.000,,,2023-12-25 08:08:30.113,2023-12-25 08:08:30.113,102,1.3055556,76.15,4.18,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:06:00.000,742747da-7eee-4d04-b165-e7379437a6e5,
37369,4,0,54,2023-12-25 08:06:00.000,,,2023-12-25 08:08:30.159,2023-12-25 08:08:30.159,60,1.1388888,42.56,2.93,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 08:07:00.000,4716ef8d-26b1-4181-b187-d10b5e7819bc,
22918,4,0,29,2023-12-25 09:28:00.000,,,2023-12-25 09:28:24.199,2023-12-25 09:28:19.296,29,0.8962359,20.54,1.11,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 09:29:00.000,03127f42-6152-44d8-b55d-57d24e8d0852,
30916,4,0,47,2023-12-25 09:36:00.000,,,2023-12-25 09:39:32.285,2023-12-25 09:39:32.285,47,1.1388888,35.21,1.81,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 09:37:00.000,19756d47-5855-41b1-a811-70cb2d06a2d4,
4024,4,0,4,2023-12-25 09:37:00.000,,,2023-12-25 09:39:32.336,2023-12-25 09:39:32.336,6,1.0833334,4.36,0.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 09:38:00.000,04ff80a4-f2f2-4db7-a342-00b24d5c2378,
24440,4,0,36,2023-12-25 09:38:00.000,,,2023-12-25 09:39:32.343,2023-12-25 09:39:32.343,34,1.0,24.44,1.34,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 09:39:00.000,90bc57e6-e672-450c-a3b8-54929b481ff9,
6603,4,0,9,2023-12-25 09:39:00.000,,,2023-12-25 09:39:32.383,2023-12-25 09:39:32.383,9,0.9722222,6.42,0.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 09:40:00.000,c2802821-c459-46b3-840f-3b8504d225e5,
47987,4,0,58,2023-12-25 11:00:00.000,,,2023-12-25 11:11:42.273,2023-12-25 11:00:41.396,79,1.1492513,55.15,3.279999,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:01:00.000,9575cc32-2ebb-45d2-ac14-eca92c1b2aea,
60000,4,0,95,2023-12-25 11:01:00.000,,,2023-12-25 11:11:42.301,2023-12-25 11:01:00.312,102,1.2494999,74.97,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:02:00.000,0e4e88f5-d353-4207-a8a3-5f2eb5bbb243,
60000,4,0,104,2023-12-25 11:02:00.000,,,2023-12-25 11:11:42.333,2023-12-25 11:11:42.333,104,1.3,78.0,4.16,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:03:00.000,6204c87c-797c-4873-bf36-90dbce7bbe11,
60000,4,0,96,2023-12-25 11:03:00.000,,,2023-12-25 11:11:42.363,2023-12-25 11:11:42.363,105,1.2941667,77.65,4.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:04:00.000,ce36244c-6eba-46e7-b230-2b16f8323e64,
59302,4,0,94,2023-12-25 11:04:00.000,,,2023-12-25 11:11:42.395,2023-12-25 11:11:42.395,107,1.3333334,79.07,4.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:05:00.000,e565c77a-af68-48dd-900a-8b7775efe8ab,
60000,4,0,100,2023-12-25 11:05:00.000,,,2023-12-25 11:11:42.418,2023-12-25 11:11:42.418,106,1.3143332,78.86,4.31,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:06:00.000,3cce6b0f-a2fd-402b-8caf-f8f12fe5553f,
59721,4,0,95,2023-12-25 11:06:00.000,,,2023-12-25 11:11:42.438,2023-12-25 11:11:42.438,106,1.3055556,77.97,4.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:07:00.000,e6da99c4-024d-4226-889f-123c0f97dc77,
60000,4,0,97,2023-12-25 11:07:00.000,,,2023-12-25 11:11:42.462,2023-12-25 11:11:42.462,105,1.3071667,78.43,4.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:08:00.000,8242d988-6655-451b-9ff1-c1f0ba802767,
60000,4,0,111,2023-12-25 11:08:00.000,,,2023-12-25 11:11:42.499,2023-12-25 11:11:42.499,110,1.3898333,83.39,4.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:09:00.000,78ebb260-1325-422a-8faa-20d0a31a218e,
52262,4,0,60,2023-12-25 11:09:00.000,,,2023-12-25 11:11:42.509,2023-12-25 11:11:42.509,102,1.2777778,66.78,4.13,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:10:00.000,d86a3ae4-fc81-4a83-abd8-fb3aaf80d5b0,
52854,4,0,72,2023-12-25 11:10:00.000,,,2023-12-25 11:11:42.613,2023-12-25 11:11:42.613,99,1.2222222,64.6,3.96,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:11:00.000,62738137-a588-495e-b304-f02f6f116752,
33462,4,0,54,2023-12-25 11:11:00.000,,,2023-12-25 11:11:42.650,2023-12-25 11:11:42.650,53,1.1666666,39.04,2.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:12:00.000,d037ae3b-1de8-4079-b9df-11267c2365b5,
4716,4,0,7,2023-12-25 11:12:00.000,,,2023-12-25 11:15:02.235,2023-12-25 11:15:02.235,7,1.0833334,5.11,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:13:00.000,8b8bba0c-6eb5-42a4-a73c-5ea1f7008b35,
4263,4,0,8,2023-12-25 11:13:00.000,,,2023-12-25 11:15:02.326,2023-12-25 11:15:02.326,8,1.4166666,6.04,0.29,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:14:00.000,30276e21-e98e-4da0-9870-387132d0fe5c,
9605,4,0,14,2023-12-25 11:26:00.000,,,2023-12-25 11:29:33.653,2023-12-25 11:29:33.653,15,1.1388888,10.94,0.57,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:27:00.000,9beadab4-5ee6-4387-ab2b-3081f09af6ab,
57103,4,0,74,2023-12-25 11:27:00.000,,,2023-12-25 11:29:33.701,2023-12-25 11:29:33.701,102,1.25,71.38,4.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:28:00.000,835643fe-5e7d-440f-8a8f-88cb9ac75ddd,
60000,4,0,114,2023-12-25 11:28:00.000,,,2023-12-25 11:29:33.729,2023-12-25 11:29:33.729,110,1.3933333,83.6,4.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:29:00.000,0d891042-2186-46d6-a22e-fccf7216b48a,
56793,4,0,85,2023-12-25 11:29:00.000,,,2023-12-25 11:29:59.308,2023-12-25 11:29:33.762,105,1.3485779,76.59,4.439998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:30:00.000,193d651f-ae7c-447c-97d2-1054e10911da,
60000,4,0,105,2023-12-25 11:30:00.000,,,2023-12-25 11:35:02.435,2023-12-25 11:30:00.148,115,1.4425001,86.55,4.23,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:31:00.000,3e9f62c2-e5bf-4cd0-b554-f6f4f1e59787,
7474,4,0,11,2023-12-25 11:31:00.000,,,2023-12-25 11:35:02.476,2023-12-25 11:35:02.476,12,1.1666666,8.72,0.46,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:32:00.000,012f2bf2-9265-4b81-b33f-100d9398db40,
0,4,0,1,2023-12-25 11:38:00.000,,,2023-12-25 11:38:20.545,2023-12-25 11:38:20.545,0,0.0,0.0,0.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:39:00.000,5f505088-a5d9-47a7-ab88-6d40b20ec487,
12332,4,0,19,2023-12-25 11:49:00.000,,,2023-12-25 11:49:50.408,2023-12-25 11:49:29.948,19,1.1238872,13.860001,0.71,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 11:50:00.000,ec978293-2051-45ec-9981-a247b40dd761,
49139,4,0,73,2023-12-25 12:02:00.000,,,2023-12-25 12:15:04.796,2023-12-25 12:15:04.796,88,1.3333334,65.52,3.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:03:00.000,54f5c84e-303a-4e08-b1b2-57a8069e7a08,
58979,4,0,89,2023-12-25 12:03:00.000,,,2023-12-25 12:15:04.854,2023-12-25 12:15:04.854,107,1.3333334,78.64,4.68,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:04:00.000,4975aedb-526a-4026-b426-d85ebb2934a5,
60000,4,0,92,2023-12-25 12:04:00.000,,,2023-12-25 12:15:04.924,2023-12-25 12:15:04.924,111,1.3620001,81.72,4.59,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:05:00.000,b795596a-15e0-4bed-a329-52e44ceb095f,
55461,4,0,73,2023-12-25 12:05:00.000,,,2023-12-25 12:15:05.034,2023-12-25 12:15:05.034,111,1.3888888,77.03,5.43,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:06:00.000,daee6bda-48a9-45b6-824b-4e497b810638,
57780,4,0,82,2023-12-25 12:06:00.000,,,2023-12-25 12:15:05.133,2023-12-25 12:15:05.133,109,1.3333334,77.04,4.96,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:07:00.000,9e5bb9e9-0785-4d60-97a7-afe88c1fef36,
44430,4,0,71,2023-12-25 12:07:00.000,,,2023-12-25 12:15:08.134,2023-12-25 12:15:08.134,80,1.3333334,59.24,3.17,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:08:00.000,04e0aca0-0437-4d33-a026-20a7e6a0c14c,
17890,4,0,15,2023-12-25 12:08:00.000,,,2023-12-25 12:15:08.164,2023-12-25 12:15:08.164,34,1.2777778,22.86,1.43,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:09:00.000,c5372e8a-3da9-41a4-92a8-1a4958e0e100,
9918,4,0,7,2023-12-25 12:10:00.000,,,2023-12-25 12:15:08.191,2023-12-25 12:15:08.191,16,1.0555556,10.47,0.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:11:00.000,da75b737-c600-48c0-8ab0-402b740be274,
7875,4,0,12,2023-12-25 12:11:00.000,,,2023-12-25 12:15:08.215,2023-12-25 12:15:08.215,12,1.1111112,8.75,0.48,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:12:00.000,bc114bb0-1a58-41f2-8ce2-a0e208a18ddb,
23820,4,0,42,2023-12-25 12:14:00.000,,,2023-12-25 12:15:08.234,2023-12-25 12:15:08.234,42,1.3333334,31.76,1.61,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:15:00.000,94a5a2e2-f9b5-4b05-91d2-771ffc66492f,
54342,4,0,70,2023-12-25 12:15:00.000,,,2023-12-25 12:23:29.208,2023-12-25 12:15:16.307,98,1.2855616,69.86,4.1499987,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:16:00.000,bfeedcc1-8a1c-41ec-8978-d6100e3defc6,
60000,4,0,98,2023-12-25 12:16:00.000,,,2023-12-25 12:23:29.273,2023-12-25 12:23:29.273,109,1.349,80.94,4.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:17:00.000,b4e9feb1-b939-4dfa-8d28-c8e8cb77fd08,
60000,4,0,109,2023-12-25 12:17:00.000,,,2023-12-25 12:23:29.309,2023-12-25 12:23:29.309,109,1.3806666,82.84,4.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:18:00.000,5f0c561d-df14-47e5-87eb-194424f42fdf,
58777,4,0,87,2023-12-25 12:18:00.000,,,2023-12-25 12:23:29.332,2023-12-25 12:23:29.332,108,1.3333334,78.37,4.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:19:00.000,29636186-22bf-45ac-a35a-1c05bc02eafa,
59392,4,0,95,2023-12-25 12:19:00.000,,,2023-12-25 12:23:29.358,2023-12-25 12:23:29.358,105,1.3055556,77.54,4.38,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:20:00.000,1c782c4e-f002-4370-b238-d2b88f2fcef4,
21324,4,0,37,2023-12-25 12:20:00.000,,,2023-12-25 12:23:29.397,2023-12-25 12:23:29.397,37,1.3055556,27.84,1.48,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 12:21:00.000,18c94d62-e154-41ca-ab3d-800c78a175c4,
12687,4,0,18,2023-12-25 13:43:00.000,,,2023-12-25 13:52:41.378,2023-12-25 13:52:41.378,18,1.0277778,13.04,0.66,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 13:44:00.000,c1819864-b3c0-47a9-81c1-c4d3e44274d2,
5584,4,0,7,2023-12-25 13:44:00.000,,,2023-12-25 13:52:41.425,2023-12-25 13:52:41.425,9,1.1944444,6.67,0.33,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 13:45:00.000,9257c0f7-ac72-44bb-9a4d-15efcb9d7c2c,
4615,4,0,9,2023-12-25 13:48:00.000,,,2023-12-25 13:52:41.437,2023-12-25 13:52:41.437,7,1.0833334,5.0,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 13:49:00.000,e21b5eca-d7f2-460d-adbb-e5b30eb5df3f,
6342,4,0,11,2023-12-25 13:51:00.000,,,2023-12-25 13:52:41.482,2023-12-25 13:52:41.482,11,1.3055556,8.28,0.41,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 13:52:00.000,d4453bbb-87a0-41bf-aa73-0d8c5604c01d,
3871,4,0,7,2023-12-25 14:00:00.000,,,2023-12-25 14:15:04.263,2023-12-25 14:15:04.263,7,1.3611112,5.27,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 14:01:00.000,5d51c5c3-9e92-4e74-9ee3-97c1ecc7dffd,
7098,4,0,9,2023-12-25 14:05:00.000,,,2023-12-25 14:15:04.360,2023-12-25 14:15:04.360,9,0.8888889,6.31,0.34,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 14:06:00.000,1c7b9f80-bd19-426c-8719-abab04e03b37,
4652,4,0,7,2023-12-25 14:19:00.000,,,2023-12-25 14:27:01.236,2023-12-25 14:27:01.236,7,1.0833334,5.04,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 14:20:00.000,86a1323b-7be5-42ef-9cae-0bc046c2fe96,
5060,4,0,7,2023-12-25 14:30:00.000,,,2023-12-25 14:35:03.239,2023-12-25 14:35:03.239,7,1.0,5.06,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 14:31:00.000,63501a9b-2ddd-488d-b3c6-6e94b3dfe80a,
9726,4,0,16,2023-12-25 14:49:00.000,,,2023-12-25 14:49:42.290,2023-12-25 14:49:39.314,16,1.2059683,11.73,0.59000003,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 14:50:00.000,35e9e736-5f1b-48bb-97e5-0afa7ff3a9e7,
6092,4,0,9,2023-12-25 15:00:00.000,,,2023-12-25 15:11:44.295,2023-12-25 15:11:44.295,9,1.0833334,6.6,0.33,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:01:00.000,31f2b4e0-4c6d-4b75-b076-0ee553cffea8,
6311,4,0,8,2023-12-25 15:05:00.000,,,2023-12-25 15:11:44.321,2023-12-25 15:11:44.321,8,0.8888889,5.61,0.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:06:00.000,33259fae-154f-4a29-94d9-7522c180182b,
40110,4,0,71,2023-12-25 15:06:00.000,,,2023-12-25 15:11:44.358,2023-12-25 15:11:44.358,71,1.3333334,53.48,2.75,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:07:00.000,a8b08844-9f90-4638-92ed-fb36c82c6237,
58051,4,0,77,2023-12-25 15:07:00.000,,,2023-12-25 15:11:44.398,2023-12-25 15:11:44.398,106,1.3055556,75.79,4.62,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:08:00.000,cd8dbd96-d930-4b7e-a2ed-54d85765b621,
58207,4,0,87,2023-12-25 15:08:00.000,,,2023-12-25 15:11:44.463,2023-12-25 15:11:44.463,107,1.3333334,77.61,4.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:09:00.000,91bb1586-6a79-46ac-92e6-dd04b4bd9786,
60000,4,0,92,2023-12-25 15:09:00.000,,,2023-12-25 15:11:44.534,2023-12-25 15:11:44.534,108,1.3460001,80.76,4.37,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:10:00.000,a1984040-e646-488e-9f56-7b0fcd473ba5,
50165,4,0,51,2023-12-25 15:10:00.000,,,2023-12-25 15:11:44.576,2023-12-25 15:11:44.576,102,1.2777778,64.1,4.07,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:11:00.000,7561452d-233b-4619-baf1-9be8d0067173,
31379,4,0,46,2023-12-25 15:11:00.000,,,2023-12-25 15:11:53.234,2023-12-25 15:11:44.650,53,1.2846152,40.309998,2.2499998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:12:00.000,26fda643-ab2a-4c8a-9ae1-cfa327ceaf9d,
4626,4,0,7,2023-12-25 15:20:00.000,,,2023-12-25 15:22:26.280,2023-12-25 15:22:26.280,7,1.1111112,5.14,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:21:00.000,9243b836-1528-4285-8241-6a6946237979,
8134,4,0,14,2023-12-25 15:25:00.000,,,2023-12-25 15:25:52.460,2023-12-25 15:25:52.460,14,1.3055556,10.62,0.52,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:26:00.000,d1112013-9d53-42d4-bc65-0fad525ac8c5,
47339,4,0,77,2023-12-25 15:26:00.000,,,2023-12-25 15:35:03.241,2023-12-25 15:35:03.241,84,1.3333334,63.12,3.42,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:27:00.000,69b7445b-b1e8-42d0-98c0-1d34bc5fc96f,
50959,4,0,62,2023-12-25 15:27:00.000,,,2023-12-25 15:35:03.320,2023-12-25 15:35:03.320,103,1.3055556,66.53,5.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:28:00.000,68fb3925-ba96-44dd-bd67-0040ba486658,
60000,4,0,102,2023-12-25 15:28:00.000,,,2023-12-25 15:35:03.394,2023-12-25 15:35:03.394,109,1.3743334,82.46,4.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:29:00.000,da75817b-8cca-4093-8dc0-e5c4ad419221,
58530,4,0,86,2023-12-25 15:29:00.000,,,2023-12-25 15:35:03.425,2023-12-25 15:35:03.425,108,1.3333334,78.04,4.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:30:00.000,a093b97e-74d1-40f4-927a-5976497ed5df,
60000,4,0,105,2023-12-25 15:30:00.000,,,2023-12-25 15:35:03.448,2023-12-25 15:35:03.448,108,1.3468333,80.81,4.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:31:00.000,b1d7517c-f6d6-42c9-91cd-0d87fc624bc5,
60000,4,0,96,2023-12-25 15:31:00.000,,,2023-12-25 15:35:03.470,2023-12-25 15:35:03.470,110,1.3793334,82.76,4.5,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:32:00.000,240bf705-635d-4603-b49d-fd155357e2b0,
60000,4,0,101,2023-12-25 15:32:00.000,,,2023-12-25 15:35:03.496,2023-12-25 15:35:03.496,108,1.3563333,81.38,4.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:33:00.000,0c44949e-5f5e-4a8b-bd8e-23abe6a21fd0,
60000,4,0,107,2023-12-25 15:33:00.000,,,2023-12-25 15:35:03.514,2023-12-25 15:35:03.514,107,1.3441666,80.65,4.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:34:00.000,1829c1f3-3f5e-4416-98e6-2d9b0228bcc8,
59370,4,0,98,2023-12-25 15:34:00.000,,,2023-12-25 15:35:03.530,2023-12-25 15:35:03.530,105,1.3333334,79.16,4.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:35:00.000,2c73ef7f-c7c5-40d1-b121-f3090235839e,
45282,4,0,41,2023-12-25 15:35:00.000,,,2023-12-25 15:38:17.258,2023-12-25 15:38:17.258,78,1.0277777,46.54,5.58,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:36:00.000,ab6c8b93-2ae6-4375-986e-9d722235f12b,
6664,4,0,13,2023-12-25 15:36:00.000,,,2023-12-25 15:38:17.309,2023-12-25 15:38:17.309,10,1.0833333,7.22,0.37,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:37:00.000,58454149-6f57-431a-a140-652bc19b1ad8,
0,4,0,1,2023-12-25 15:38:00.000,,,2023-12-25 15:38:17.417,2023-12-25 15:38:17.417,0,0.0,0.0,0.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-25 15:39:00.000,367edb37-4201-47bf-9982-a78e4deaadaf,
