"","Activity.Date","Activity.Type","Elapsed.Time","Distance","Moving.Time","srednia_predkosc_km_h","max_predkosc_km_h","Elevation.Gain","Elevation.Loss","Elevation.High","Elevation.Low","Max.Grade","Average.Grade","startTime","avgSpeed","Dystans","Osoba","Kalorie","Czas"
"94","Sep 14, 2022, 10:46:29 AM","Ride",14394,61.71,13006,17.0824047088623,40.6518756866455,90.2602920532227,90.1602935791016,119.300003051758,80.6999969482422,13.3671770095825,0.000162035343237221,2022-09-14 10:46:29,17.0824047088623,61.71,"Kuba",NA,216.766666666667
"95","Sep 22, 2022, 9:52:20 AM","Ride",20241,75.53,19128,14.2150992393494,45.244686126709,111.583389282227,109.38338470459,119.699996948242,80.6999969482422,12.3314065933228,0.0029127667658031,2022-09-22 09:52:20,14.2150992393494,75.53,"Kuba",NA,318.8
"96","Sep 24, 2022, 2:05:59 PM","Ride",12926,58.5,11766,17.8993051528931,45.195467376709,87.1594467163086,86.8594436645508,119.099998474121,80.6999969482422,12.6921977996826,0.000512812635861337,2022-09-24 14:05:59,17.8993051528931,58.5,"Kuba",NA,196.1
"97","Oct 1, 2022, 3:19:18 PM","Ride",5554,27.23,5439,18.0289506912231,33.6816032409668,48.9126930236816,47.8126907348633,98.8000030517578,80.1999969482422,14.918628692627,0.00403836602345109,2022-10-01 15:19:18,18.0289506912231,27.23,"Kuba",NA,90.65
"98","Mar 21, 2023, 4:00:10 PM","Run",2405,7.64,2365,11.6283811569214,21.0599996566772,5.34444427490234,5.34444427490234,86.8000030517578,81.3000030517578,5.62058305740356,0,2023-03-21 16:00:10,11.6283811569214,7.64,"Kuba",NA,39.4166666666667
"99","May 5, 2023, 12:10:42 PM","Ride",9585,35.45,8167,15.6279144287109,37.49765625,62.0150451660156,60.8150444030762,98.5999984741211,81.3000030517578,17.5945014953613,0.00338469981215894,2023-05-05 12:10:42,15.6279144287109,35.45,"Kuba",NA,136.116666666667
"100","Jun 9, 2023, 9:02:23 AM","Ride",10534,63.21,10030,22.6872001647949,46.771875,97.0049514770508,96.4049530029297,119.5,81.3000030517578,12.7175350189209,0.00094923103461042,2023-06-09 09:02:23,22.6872001647949,63.21,"Kuba",NA,167.166666666667
"101","Jun 23, 2023, 1:39:56 PM","Ride",6875,26.14,4901,19.2032861709595,43.437654876709,80.4254379272461,80.5254440307617,121.400001525879,80.9000015258789,46.6773796081543,-0.000382509519113228,2023-06-23 13:39:56,19.2032861709595,26.14,"Kuba",NA,81.6833333333333
"102","Jun 26, 2023, 1:15:00 PM","Ride",15805,68.77,14167,17.4765237808228,46.6846881866455,94.6307220458984,94.5307159423828,119.199996948242,81.3000030517578,12.2781772613525,0.000145401718327776,2023-06-26 13:15:00,17.4765237808228,68.77,"Kuba",NA,236.116666666667
"103","Jul 4, 2023, 12:29:55 PM","Ride",9711,63.28,9305,24.4829412460327,78.2536445617676,97.3982696533203,96.7982711791992,119.099998474121,81.3000030517578,12.2472620010376,0.000948142900597304,2023-07-04 12:29:55,24.4829412460327,63.28,"Kuba",NA,155.083333333333
"104","Jul 11, 2023, 8:33:37 AM","Ride",10574,62.93,9532,23.7680213928223,44.3390625,96.8318252563477,96.4318313598633,119.199996948242,81.3000030517578,12.2948846817017,0.000635602278634906,2023-07-11 08:33:37,23.7680213928223,62.93,"Kuba",NA,158.866666666667
"105","Jul 14, 2023, 4:15:45 PM","Ride",6405,36.59,6022,21.8788776397705,48.6863971710205,54.2077789306641,53.8077774047852,91.8000030517578,78.4000015258789,13.9687156677246,0.00109294091816992,2023-07-14 16:15:45,21.8788776397705,36.59,"Kuba",NA,100.366666666667
"106","Jul 16, 2023, 7:00:21 AM","Hike",23085,18.84,16048,4.22643527984619,26.4038440704346,876.062866210938,877.562866210938,1742.69995117188,989.299987792969,49.8470115661621,-0.00796156842261553,2023-07-16 07:00:21,4.22643527984619,18.84,"Kuba",NA,267.466666666667
"107","Jul 17, 2023, 9:02:01 AM","Hike",15154,17.99,13677,4.73732013702393,52.0340618133545,739.411193847656,938.311218261719,1626.59997558594,816.799987792969,49.6795654296875,-1.10513079166412,2023-07-17 09:02:01,4.73732013702393,17.99,"Kuba",NA,227.95
"108","Jul 18, 2023, 6:41:41 AM","Hike",30947,26.42,22529,4.22300333976746,36.087890625,1870.64794921875,1870.44787597656,2289,990.200012207031,49.931468963623,0.000756779161747545,2023-07-18 06:41:41,4.22300333976746,26.42,"Kuba",NA,375.483333333333
"109","Jul 24, 2023, 1:04:50 PM","Ride",16030,51.72,10703,17.3984539031982,47.160001373291,77.0657501220703,76.4657516479492,119.099998474121,81.4000015258789,15.9420289993286,0.0011599448043853,2023-07-24 13:04:50,17.3984539031982,51.72,"Kuba",NA,178.383333333333
"110","Aug 1, 2023, 6:05:15 PM","Run",2444,5.72,1717,12.0078978538513,16.4844137191772,5.16666650772095,4.26667022705078,86.6999969482422,81.4000015258789,5.68994235992432,0.0157147590070963,2023-08-01 18:05:15,12.0078978538513,5.72,"Kuba",NA,28.6166666666667
"111","Aug 2, 2023, 8:31:42 AM","Ride",22261,101.46,19030,19.1941383361816,47.2331256866455,172.940383911133,172.440383911133,119.099998474121,78.5999984741211,13.1645565032959,0.000492793682496995,2023-08-02 08:31:42,19.1941383361816,101.46,"Kuba",NA,317.166666666667
"112","Aug 3, 2023, 6:11:56 PM","Run",1991,6.15,1864,11.8875709533691,18.2376565933228,4.38888883590698,2.78888893127441,85.9000015258789,81.4000015258789,6.92359685897827,0.0259946193546057,2023-08-03 18:11:56,11.8875709533691,6.15,"Kuba",NA,31.0666666666667
"113","Aug 4, 2023, 5:07:25 PM","Run",1766,5.7,1763,11.6499521255493,18.2159997940063,3.6266667842865,3.42666673660278,85.0999984741211,81.4000015258789,4.17711973190308,0.00350554916076362,2023-08-04 17:07:25,11.6499521255493,5.7,"Kuba",NA,29.3833333333333
"114","Aug 5, 2023, 6:31:46 PM","Run",1686,5.8,1686,12.3876505851746,17.8994527816772,3.62307691574097,3.62307691574097,85.0999984741211,81.4000015258789,5.24943113327026,0,2023-08-05 18:31:46,12.3876505851746,5.8,"Kuba",NA,28.1
"115","Aug 6, 2023, 2:25:13 PM","Run",1248,4.35,1248,12.5605959892273,23.3567584991455,3.62142848968506,3.52142858505249,85.0999984741211,81.4000015258789,5.27699041366577,0.00229655927978456,2023-08-06 14:25:13,12.5605959892273,4.35,"Kuba",NA,20.8
"116","Aug 7, 2023, 6:52:46 PM","Run",2946,10.02,2942,12.259982585907,21.3482809066772,9.0093936920166,5.90939378738403,86.6999969482422,81.9000015258789,5.93472671508789,0.0309408102184534,2023-08-07 18:52:46,12.259982585907,10.02,"Kuba",NA,49.0333333333333
"117","Aug 8, 2023, 5:51:41 PM","Run",2589,8.78,2580,12.2568274497986,20.4767578125,7.74333333969116,7.84333324432373,86.8000030517578,81.4000015258789,5.01264572143555,-0.00113842578139156,2023-08-08 17:51:41,12.2568274497986,8.78,"Kuba",NA,43
"118","Aug 9, 2023, 5:37:54 PM","Run",975,3.66,975,13.5289850234985,23.1839641571045,3.61111116409302,0.911111116409302,85.0999984741211,81.4000015258789,2.99699997901917,0.0736879408359528,2023-08-09 17:37:54,13.5289850234985,3.66,"Kuba",NA,16.25
