"Date","Distance","AvgSpeed","DurationMinutes","Osoba","Year","Month","Day","Hour","Minute","Second","Type"
2022-06-13 07:10:12,5.79,16.5691573926868,20.9666666666667,"Maciek","2022","06","13","07","10","12","Short"
2022-06-13 08:17:17,2.74,13.7958041958042,11.9166666666667,"Maciek","2022","06","13","08","17","17","Short"
2022-06-13 10:09:17,9.06,13.3126530612245,40.8333333333333,"Maciek","2022","06","13","10","09","17","Short"
2022-07-27 07:19:51,6.91,16.3981542518128,25.2833333333333,"Maciek","2022","07","27","07","19","51","Short"
2022-07-27 16:04:50,7.01,16.0330368487929,26.2333333333333,"Maciek","2022","07","27","16","04","50","Short"
2022-08-08 17:17:00,6.37,7.29389312977099,52.4,"Maciek","2022","08","08","17","17","00","Short"
2022-08-16 07:40:59,3.21,10.8202247191011,17.8,"Maciek","2022","08","16","07","40","59","Short"
2022-08-16 09:14:42,4.01,13.1475409836066,18.3,"Maciek","2022","08","16","09","14","42","Short"
2022-09-01 07:38:57,29.07,10.9080675422139,159.9,"Maciek","2022","09","01","07","38","57","Short"
2022-09-01 12:12:44,27.78,11.8563129816242,140.583333333333,"Maciek","2022","09","01","12","12","44","Short"
2022-09-06 06:40:33,9.35,18.135775862069,30.9333333333333,"Maciek","2022","09","06","06","40","33","Short"
2022-09-06 13:40:04,5.06,17.381679389313,17.4666666666667,"Maciek","2022","09","06","13","40","04","Short"
2022-09-06 15:07:18,8.07,13.6330361332708,35.5166666666667,"Maciek","2022","09","06","15","07","18","Short"
2023-05-04 14:55:29,13.72,12.1895360315893,67.5333333333333,"Maciek","2023","05","04","14","55","29","Short"
2023-05-05 08:53:11,16.5,14.973531635997,66.1166666666667,"Maciek","2023","05","05","08","53","11","Short"
2023-05-05 10:53:00,9.26,5.65208545269583,98.3,"Maciek","2023","05","05","10","53","00","Short"
2023-06-25 14:10:57,13.14,11.1068325898098,70.9833333333333,"Maciek","2023","06","25","14","10","57","Short"
2023-06-25 17:34:24,13.93,7.62823243078795,109.566666666667,"Maciek","2023","06","25","17","34","24","Short"
2023-07-11 16:10:36,40.88,9.84796573875803,249.066666666667,"Maciek","2023","07","11","16","10","36","Medium"
2023-07-29 11:22:09,20.06,9.85480349344978,122.133333333333,"Maciek","2023","07","29","11","22","09","Short"
2023-08-28 17:08:17,8.92,22.1157024793388,24.2,"Maciek","2023","08","28","17","08","17","Short"
2023-08-28 19:06:48,9.09,14.7008086253369,37.1,"Maciek","2023","08","28","19","06","48","Short"
2023-09-01 09:36:21,4.98,18.0725806451613,16.5333333333333,"Maciek","2023","09","01","09","36","21","Short"
2023-09-01 15:17:56,15.23,16.8390663390663,54.2666666666667,"Maciek","2023","09","01","15","17","56","Short"
2023-09-01 17:32:52,9.45,16.3793933558016,34.6166666666667,"Maciek","2023","09","01","17","32","52","Short"
2023-09-06 09:18:41,7.97,17.4738124238733,27.3666666666667,"Maciek","2023","09","06","09","18","41","Short"
2023-09-06 11:03:06,6.5,11.9938493080472,32.5166666666667,"Maciek","2023","09","06","11","03","06","Short"
2023-09-08 09:16:27,7.98,17.8324022346369,26.85,"Maciek","2023","09","08","09","16","27","Short"
2023-09-08 11:16:49,8.03,16.9151550614394,28.4833333333333,"Maciek","2023","09","08","11","16","49","Short"
2023-09-09 10:17:58,23.11,10.6049713193117,130.75,"Maciek","2023","09","09","10","17","58","Short"
2023-09-12 08:40:55,7.99,16.8210526315789,28.5,"Maciek","2023","09","12","08","40","55","Short"
2023-09-12 10:52:57,8.89,15.4459459459459,34.5333333333333,"Maciek","2023","09","12","10","52","57","Short"
2023-09-12 12:48:20,9.13,16.7182095625636,32.7666666666667,"Maciek","2023","09","12","12","48","20","Short"
2023-09-12 13:59:53,10.5,8.55203619909502,73.6666666666667,"Maciek","2023","09","12","13","59","53","Short"
2023-09-12 15:43:02,9.3,20.0960384153661,27.7666666666667,"Maciek","2023","09","12","15","43","02","Short"
2023-09-13 10:14:41,5.58,13.4367892976589,24.9166666666667,"Maciek","2023","09","13","10","14","41","Short"
2023-09-15 07:33:31,9.18,16.9216589861751,32.55,"Maciek","2023","09","15","07","33","31","Short"
2023-09-15 10:01:31,7.85,14.2367758186398,33.0833333333333,"Maciek","2023","09","15","10","01","31","Short"
2023-09-17 14:41:27,25.5,11.2901242159636,135.516666666667,"Maciek","2023","09","17","14","41","27","Short"
2023-09-18 07:56:50,7.49,16.1075268817204,27.9,"Maciek","2023","09","18","07","56","50","Short"
2023-09-18 10:16:51,5.152,12.4471085800034,24.8333333333333,"Maciek","2023","09","18","10","16","51","Short"
2023-09-18 16:08:29,8.747,14.5072077177173,36.1666666666667,"Maciek","2023","09","18","16","08","29","Short"
2023-09-19 11:57:26,3.752,11.8111847386398,19.05,"Maciek","2023","09","19","11","57","26","Short"
2023-09-21 09:40:01,21.25,10.7883232266253,118.183333333333,"Maciek","2023","09","21","09","40","01","Short"
2023-09-21 13:05:48,8.47,12.6365520099461,40.2166666666667,"Maciek","2023","09","21","13","05","48","Short"
2023-09-29 08:14:24,9.09,11.947426067908,45.65,"Maciek","2023","09","29","08","14","24","Short"
2023-09-16 12:39:38,54.84,27.6,119.416666666667,"Ola","2023","09","16","12","39","38","Medium"
2023-09-10 12:07:51,54.51,25.9,126.466666666667,"Ola","2023","09","10","12","07","51","Medium"
2023-09-09 11:23:29,54.57,27.5,119.116666666667,"Ola","2023","09","09","11","23","29","Medium"
2023-09-05 11:36:30,33.68,17.3,116.883333333333,"Ola","2023","09","05","11","36","30","Short"
2023-09-03 11:25:12,34.86,25,83.7333333333333,"Ola","2023","09","03","11","25","12","Short"
2023-09-02 12:44:32,54.65,24.1,135.933333333333,"Ola","2023","09","02","12","44","32","Medium"
2023-08-29 09:24:56,104.65,25.2,249.25,"Ola","2023","08","29","09","24","56","Long"
2023-08-24 17:25:18,54.89,27.2,121,"Ola","2023","08","24","17","25","18","Medium"
2023-08-23 17:53:24,42.04,27.7,90.9666666666667,"Ola","2023","08","23","17","53","24","Medium"
2023-08-22 17:51:33,46.35,28.6,97.25,"Ola","2023","08","22","17","51","33","Medium"
2023-08-20 15:05:36,17.89,19.3,55.5166666666667,"Ola","2023","08","20","15","05","36","Short"
2023-08-14 17:42:21,41.9,25.8,97.3166666666667,"Ola","2023","08","14","17","42","21","Medium"
2023-08-13 10:12:01,66.94,25.9,154.866666666667,"Ola","2023","08","13","10","12","01","Medium"
2023-07-30 11:02:31,41.74,25.9,96.7,"Ola","2023","07","30","11","02","31","Medium"
2023-07-23 11:22:28,46.02,26.8,102.916666666667,"Ola","2023","07","23","11","22","28","Medium"
2023-06-25 11:33:54,72.62,25.8,168.966666666667,"Ola","2023","06","25","11","33","54","Long"
2023-06-11 11:06:00,53.38,27.7,115.7,"Ola","2023","06","11","11","06","00","Medium"
2023-06-08 10:24:21,35.72,27.8,76.9666666666667,"Ola","2023","06","08","10","24","21","Short"
2023-06-04 11:52:44,56.38,27.3,123.766666666667,"Ola","2023","06","04","11","52","44","Medium"
2023-05-21 11:35:36,56.61,26.6,127.816666666667,"Ola","2023","05","21","11","35","36","Medium"
2023-05-03 11:28:47,33.14,26.1,76.15,"Ola","2023","05","03","11","28","47","Short"
2023-05-01 16:21:01,41.98,26.3,95.9,"Ola","2023","05","01","16","21","01","Medium"
2023-04-23 17:12:47,36.23,25.5,85.3333333333333,"Ola","2023","04","23","17","12","47","Short"
2023-04-22 12:39:55,35.9,25,86.1833333333333,"Ola","2023","04","22","12","39","55","Short"
2022-09-25 13:04:14,34.89,25.4,82.3333333333333,"Ola","2022","09","25","13","04","14","Short"
2022-09-04 11:56:07,60.04,25.9,139.283333333333,"Ola","2022","09","04","11","56","07","Medium"
2022-09-01 11:51:49,34.24,17.3,118.616666666667,"Ola","2022","09","01","11","51","49","Short"
2022-08-20 10:23:24,77.93,26.3,177.85,"Ola","2022","08","20","10","23","24","Long"
2022-08-16 17:44:20,41.93,28,89.9833333333333,"Ola","2022","08","16","17","44","20","Medium"
2022-08-14 11:13:43,58.61,28.3,124.283333333333,"Ola","2022","08","14","11","13","43","Medium"
2022-08-03 10:51:28,103.84,25.8,241.8,"Ola","2022","08","03","10","51","28","Long"
2022-07-28 17:03:35,62.81,27.4,137.516666666667,"Ola","2022","07","28","17","03","35","Medium"
2022-07-24 12:47:42,23.08,24.2,57.3333333333333,"Ola","2022","07","24","12","47","42","Short"
2022-07-20 18:26:04,41.55,26.6,93.65,"Ola","2022","07","20","18","26","04","Medium"
2022-07-17 16:06:41,10.76,25.7,25.1,"Ola","2022","07","17","16","06","41","Short"
2022-06-26 10:02:32,62.57,25.1,149.283333333333,"Ola","2022","06","26","10","02","32","Medium"
2022-06-19 11:30:41,41.53,25.1,99.35,"Ola","2022","06","19","11","30","41","Medium"
2022-06-18 12:27:43,41.77,27.5,91.0666666666667,"Ola","2022","06","18","12","27","43","Medium"
2022-06-16 14:54:59,44.99,22.7,119.116666666667,"Ola","2022","06","16","14","54","59","Medium"
2022-06-12 17:29:19,41.69,26.1,96.0333333333333,"Ola","2022","06","12","17","29","19","Medium"
2022-06-11 13:51:27,63.71,26,147.25,"Ola","2022","06","11","13","51","27","Medium"
2022-06-05 12:31:57,43.11,26.9,96.05,"Ola","2022","06","05","12","31","57","Medium"
2022-05-19 17:11:48,48.22,27.1,106.816666666667,"Ola","2022","05","19","17","11","48","Medium"
2022-05-11 18:05:00,41.97,26.1,96.6166666666667,"Ola","2022","05","11","18","05","00","Medium"
2022-05-08 12:31:50,34.77,25.3,82.5,"Ola","2022","05","08","12","31","50","Short"
2022-05-07 13:29:38,55.58,27.3,121.95,"Ola","2022","05","07","13","29","38","Medium"
2022-05-03 11:21:33,43.83,24.6,107,"Ola","2022","05","03","11","21","33","Medium"
2022-05-01 11:15:58,58.04,26.8,129.766666666667,"Ola","2022","05","01","11","15","58","Medium"
2022-04-24 12:56:36,34.62,25.9,80.25,"Ola","2022","04","24","12","56","36","Short"
2022-04-23 15:52:41,24.62,19.4,75.9833333333333,"Ola","2022","04","23","15","52","41","Short"
2021-11-14 11:48:18,30.11,30.1,60.0166666666667,"Ola","2021","11","14","11","48","18","Short"
2021-11-07 19:25:33,30.95,28.6,65.05,"Ola","2021","11","07","19","25","33","Short"
2021-10-31 10:39:57,55.41,26,128,"Ola","2021","10","31","10","39","57","Medium"
2021-10-10 10:56:33,45.75,24.5,112.183333333333,"Ola","2021","10","10","10","56","33","Medium"
2021-09-26 10:38:30,65.58,25.3,155.6,"Ola","2021","09","26","10","38","30","Medium"
2021-09-12 10:25:04,90.72,27.4,198.866666666667,"Ola","2021","09","12","10","25","04","Long"
2021-09-05 12:36:34,59.86,27.5,130.5,"Ola","2021","09","05","12","36","34","Medium"
2021-09-04 13:15:58,61.8,26.6,139.533333333333,"Ola","2021","09","04","13","15","58","Medium"
2021-08-22 11:39:56,41.66,24.9,100.333333333333,"Ola","2021","08","22","11","39","56","Medium"
2021-08-21 11:31:00,101.46,28.6,212.85,"Ola","2021","08","21","11","31","00","Long"
2021-08-15 16:40:52,66.57,27.2,146.933333333333,"Ola","2021","08","15","16","40","52","Medium"
2021-08-14 10:04:50,109.36,25.4,258.35,"Ola","2021","08","14","10","04","50","Long"
2021-08-12 18:02:53,41.33,26.9,92.1333333333333,"Ola","2021","08","12","18","02","53","Medium"
2021-08-08 13:35:26,41.23,24.8,99.9333333333333,"Ola","2021","08","08","13","35","26","Medium"
2021-08-07 12:58:20,80.91,27,179.933333333333,"Ola","2021","08","07","12","58","20","Long"
2021-08-03 15:52:01,79.57,27.4,174.4,"Ola","2021","08","03","15","52","01","Long"
2021-07-18 16:50:55,41.64,27.9,89.6666666666667,"Ola","2021","07","18","16","50","55","Medium"
2021-07-16 18:04:16,52.1,27.7,112.9,"Ola","2021","07","16","18","04","16","Medium"
2021-07-15 18:26:23,25.25,30.7,49.3666666666667,"Ola","2021","07","15","18","26","23","Short"
2021-07-11 10:22:58,67.29,27.8,145.416666666667,"Ola","2021","07","11","10","22","58","Medium"
2021-07-10 14:42:48,34.71,27.1,76.85,"Ola","2021","07","10","14","42","48","Short"
2021-06-29 17:37:07,39.29,27.4,86.0166666666667,"Ola","2021","06","29","17","37","07","Short"
2021-06-28 17:06:14,55.1,26.9,122.9,"Ola","2021","06","28","17","06","14","Medium"
2021-06-27 18:25:55,36,27.3,79.2333333333333,"Ola","2021","06","27","18","25","55","Short"
2021-06-20 09:33:42,65.18,25.1,155.733333333333,"Ola","2021","06","20","09","33","42","Medium"
2021-06-19 10:18:29,109.44,25.7,255.366666666667,"Ola","2021","06","19","10","18","29","Long"
2021-06-15 17:18:37,41.88,27,93.15,"Ola","2021","06","15","17","18","37","Medium"
2021-06-12 10:05:16,76.9,27.2,169.416666666667,"Ola","2021","06","12","10","05","16","Long"
2021-06-06 09:58:20,61.73,24.6,150.566666666667,"Ola","2021","06","06","09","58","20","Medium"
2021-06-05 15:37:47,32.51,26,74.8833333333333,"Ola","2021","06","05","15","37","47","Short"
2021-06-03 16:44:22,57.34,26.5,129.616666666667,"Ola","2021","06","03","16","44","22","Medium"
2021-06-02 16:56:35,63.74,27.7,138.166666666667,"Ola","2021","06","02","16","56","35","Medium"
2021-05-16 10:07:16,55.26,27.4,121.066666666667,"Ola","2021","05","16","10","07","16","Medium"
2021-05-13 17:46:45,59.24,27.7,128.233333333333,"Ola","2021","05","13","17","46","45","Medium"
2021-05-11 18:11:23,33.13,26.1,76.0333333333333,"Ola","2021","05","11","18","11","23","Short"
2021-05-09 10:58:19,59.56,26.5,134.933333333333,"Ola","2021","05","09","10","58","19","Medium"
2021-04-29 17:15:26,38.56,27.5,84.05,"Ola","2021","04","29","17","15","26","Short"
2021-04-19 17:07:22,35.84,26.6,80.85,"Ola","2021","04","19","17","07","22","Short"
2021-04-18 13:09:06,34.66,24.5,84.75,"Ola","2021","04","18","13","09","06","Short"
2021-04-11 11:34:01,50.04,23.2,129.25,"Ola","2021","04","11","11","34","01","Medium"
2021-04-10 15:12:57,35.82,25.6,84.05,"Ola","2021","04","10","15","12","57","Short"
2020-11-01 11:48:20,40.99,23.5,104.666666666667,"Ola","2020","11","01","11","48","20","Medium"
2020-10-04 10:25:57,65.25,27.1,144.65,"Ola","2020","10","04","10","25","57","Medium"
2020-09-22 16:39:58,63.07,29.7,127.466666666667,"Ola","2020","09","22","16","39","58","Medium"
2020-09-20 12:21:49,47.75,29.3,97.7,"Ola","2020","09","20","12","21","49","Medium"
2020-09-19 12:47:11,102.98,27.2,227.35,"Ola","2020","09","19","12","47","11","Long"
2020-09-15 16:54:02,63.34,29,130.966666666667,"Ola","2020","09","15","16","54","02","Medium"
2020-09-13 15:00:50,59.19,27.3,130.1,"Ola","2020","09","13","15","00","50","Medium"
2020-09-12 12:08:14,110,26.9,245.083333333333,"Ola","2020","09","12","12","08","14","Long"
2020-09-06 14:54:46,43.5,27.7,94.15,"Ola","2020","09","06","14","54","46","Medium"
2020-08-23 14:55:43,45.6,28.8,95.0166666666667,"Ola","2020","08","23","14","55","43","Medium"
2020-08-20 17:10:03,64.52,29.1,132.933333333333,"Ola","2020","08","20","17","10","03","Medium"
2020-08-18 17:28:07,45.7,30.1,91.05,"Ola","2020","08","18","17","28","07","Medium"
2020-08-15 10:26:15,81.08,26.9,180.816666666667,"Ola","2020","08","15","10","26","15","Long"
2020-08-14 17:13:08,58.38,27.7,126.283333333333,"Ola","2020","08","14","17","13","08","Medium"
2020-08-01 14:54:40,103.89,28.6,218.2,"Ola","2020","08","01","14","54","40","Long"
2020-07-30 17:17:38,59.3,27.9,127.65,"Ola","2020","07","30","17","17","38","Medium"
2020-07-25 14:51:11,106.54,27.7,231.15,"Ola","2020","07","25","14","51","11","Long"
2020-07-22 17:20:29,75.81,28.4,160.033333333333,"Ola","2020","07","22","17","20","29","Long"
2020-07-20 17:37:56,27.62,30.2,54.8166666666667,"Ola","2020","07","20","17","37","56","Short"
2020-07-17 18:50:16,31.74,28.4,67,"Ola","2020","07","17","18","50","16","Short"
2020-07-14 17:41:19,58.06,29,120.2,"Ola","2020","07","14","17","41","19","Medium"
2020-07-12 11:39:58,54.42,25,130.55,"Ola","2020","07","12","11","39","58","Medium"
2020-07-05 11:22:56,100.27,25.7,233.666666666667,"Ola","2020","07","05","11","22","56","Long"
2020-07-01 17:52:41,65.5,28.5,137.766666666667,"Ola","2020","07","01","17","52","41","Medium"
2020-06-27 16:56:09,27.56,28.9,57.1666666666667,"Ola","2020","06","27","16","56","09","Short"
2020-06-20 12:20:43,30.75,28.5,64.7,"Ola","2020","06","20","12","20","43","Short"
2020-06-13 15:19:52,89.49,26.5,202.5,"Ola","2020","06","13","15","19","52","Long"
2020-06-12 17:44:29,44.1,25.1,105.516666666667,"Ola","2020","06","12","17","44","29","Medium"
2020-06-11 12:04:30,33.56,29.6,67.9833333333333,"Ola","2020","06","11","12","04","30","Short"
2020-06-07 14:11:38,43.54,28,93.2666666666667,"Ola","2020","06","07","14","11","38","Medium"
2020-05-23 10:36:03,73.21,28,156.883333333333,"Ola","2020","05","23","10","36","03","Long"
2020-05-17 11:13:16,45.82,28.3,97.1166666666667,"Ola","2020","05","17","11","13","16","Medium"
2020-05-16 11:26:31,25.68,28.6,53.8833333333333,"Ola","2020","05","16","11","26","31","Short"
2020-05-10 11:07:21,44.6,27,99.2833333333333,"Ola","2020","05","10","11","07","21","Medium"
2020-05-09 13:31:12,62.77,27.4,137.683333333333,"Ola","2020","05","09","13","31","12","Medium"
2020-05-03 12:37:32,30.34,28,65.0333333333333,"Ola","2020","05","03","12","37","32","Short"
2020-05-01 11:22:21,47.91,25.4,113.066666666667,"Ola","2020","05","01","11","22","21","Medium"
2020-04-13 17:09:39,30.63,29.6,62.0166666666667,"Ola","2020","04","13","17","09","39","Short"
2020-04-08 20:00:36,30.11,28.1,64.3666666666667,"Ola","2020","04","08","20","00","36","Short"
2020-04-05 11:38:55,40.39,26.9,90.0333333333333,"Ola","2020","04","05","11","38","55","Medium"
2019-12-22 12:28:09,28.49,28.5,60.05,"Ola","2019","12","22","12","28","09","Short"
2019-12-14 15:19:46,20.04,30,40.1166666666667,"Ola","2019","12","14","15","19","46","Short"
2019-12-08 18:20:03,15.37,29.7,31.0333333333333,"Ola","2019","12","08","18","20","03","Short"
2019-11-20 18:20:09,28.61,26.4,65,"Ola","2019","11","20","18","20","09","Short"
2019-11-17 12:57:41,28.88,24.8,70,"Ola","2019","11","17","12","57","41","Short"
2019-11-11 13:00:20,17.74,27.1,39.3166666666667,"Ola","2019","11","11","13","00","20","Short"
2019-11-09 15:55:39,25.21,29.7,50.9166666666667,"Ola","2019","11","09","15","55","39","Short"
2019-11-06 20:23:08,30.21,30.2,60.1,"Ola","2019","11","06","20","23","08","Short"
2019-11-02 17:16:37,30.25,30.2,60.1666666666667,"Ola","2019","11","02","17","16","37","Short"
2019-10-27 12:32:21,36.69,27.3,80.75,"Ola","2019","10","27","12","32","21","Short"
2019-10-26 13:57:42,52.07,28.9,108.133333333333,"Ola","2019","10","26","13","57","42","Medium"
2019-10-20 11:55:45,58.67,26.4,133.433333333333,"Ola","2019","10","20","11","55","45","Medium"
2019-10-19 16:16:56,8.7,25,20.8833333333333,"Ola","2019","10","19","16","16","56","Short"
2019-10-19 13:39:12,72.46,27.7,157.05,"Ola","2019","10","19","13","39","12","Long"
2019-10-05 16:13:54,20.86,25.3,49.4,"Ola","2019","10","05","16","13","54","Short"
2019-09-29 11:53:14,37.22,26.1,85.6333333333333,"Ola","2019","09","29","11","53","14","Short"
2019-09-14 13:20:28,73.24,28.5,154.066666666667,"Ola","2019","09","14","13","20","28","Long"
2019-09-07 14:54:28,76,28.9,158.05,"Ola","2019","09","07","14","54","28","Long"
2019-09-01 11:26:04,97.05,28.1,207.366666666667,"Ola","2019","09","01","11","26","04","Long"
2019-08-24 11:55:11,106.38,27.7,230.366666666667,"Ola","2019","08","24","11","55","11","Long"
2019-08-16 17:16:46,59.97,27.9,129.033333333333,"Ola","2019","08","16","17","16","46","Medium"
2019-08-15 11:47:29,59.91,27.9,128.8,"Ola","2019","08","15","11","47","29","Medium"
2019-08-03 16:55:15,59.94,28.7,125.25,"Ola","2019","08","03","16","55","15","Medium"
2019-07-31 18:01:08,53.98,28.9,112.066666666667,"Ola","2019","07","31","18","01","08","Medium"
2019-07-28 11:38:19,57.05,27.9,122.5,"Ola","2019","07","28","11","38","19","Medium"
2019-07-21 15:33:17,19.35,29.1,39.9,"Ola","2019","07","21","15","33","17","Short"
2019-07-20 15:48:31,59.32,29.2,121.983333333333,"Ola","2019","07","20","15","48","31","Medium"
2019-06-23 12:04:52,97.99,27.6,212.85,"Ola","2019","06","23","12","04","52","Long"
2019-06-20 15:50:26,30.36,24.2,75.2666666666667,"Ola","2019","06","20","15","50","26","Short"
2019-06-12 19:22:07,36.49,28.9,75.7166666666667,"Ola","2019","06","12","19","22","07","Short"
2019-06-09 11:19:49,70.22,27.9,150.833333333333,"Ola","2019","06","09","11","19","49","Long"
2019-06-01 14:35:44,106.55,28.5,224.466666666667,"Ola","2019","06","01","14","35","44","Long"
2019-05-30 18:56:24,34.36,30.5,67.4833333333333,"Ola","2019","05","30","18","56","24","Short"
2019-05-26 14:56:04,78.37,28.2,166.966666666667,"Ola","2019","05","26","14","56","04","Long"
2019-05-19 15:24:48,34.93,20.1,104.3,"Ola","2019","05","19","15","24","48","Short"
2019-05-18 16:51:55,35.47,26.1,81.5666666666667,"Ola","2019","05","18","16","51","55","Short"
2019-05-12 10:38:31,58.24,27.8,125.683333333333,"Ola","2019","05","12","10","38","31","Medium"
2019-05-04 13:49:15,59.27,29,122.483333333333,"Ola","2019","05","04","13","49","15","Medium"
2019-04-28 11:18:34,50.05,28,107.283333333333,"Ola","2019","04","28","11","18","34","Medium"
2019-04-20 15:59:13,62.51,28,133.816666666667,"Ola","2019","04","20","15","59","13","Medium"
2019-04-14 11:50:58,60.13,29.6,122.066666666667,"Ola","2019","04","14","11","50","58","Medium"
2019-04-07 11:42:43,59.71,27.5,130.233333333333,"Ola","2019","04","07","11","42","43","Medium"
2019-03-24 14:49:06,19.42,21.5,54.1833333333333,"Ola","2019","03","24","14","49","06","Short"
2018-11-18 19:43:58,21.81,30.9,42.3,"Ola","2018","11","18","19","43","58","Short"
2018-11-11 18:16:42,31.02,29.9,62.25,"Ola","2018","11","11","18","16","42","Short"
2018-11-04 17:37:16,31.27,30.7,61.0166666666667,"Ola","2018","11","04","17","37","16","Short"
2018-11-01 20:36:01,27.79,27.6,60.35,"Ola","2018","11","01","20","36","01","Short"
2018-10-31 19:55:34,27.2,27.1,60.3166666666667,"Ola","2018","10","31","19","55","34","Short"
2018-10-28 20:32:12,26.29,26.2,60.2666666666667,"Ola","2018","10","28","20","32","12","Short"
2018-10-14 12:02:01,61.85,28,132.616666666667,"Ola","2018","10","14","12","02","01","Medium"
2018-10-13 13:53:35,71.82,27.1,158.833333333333,"Ola","2018","10","13","13","53","35","Long"
2018-10-07 14:50:21,20.24,17.7,68.6,"Ola","2018","10","07","14","50","21","Short"
2018-10-06 15:01:48,63.41,26.4,144.233333333333,"Ola","2018","10","06","15","01","48","Medium"
2018-09-16 11:32:07,84.15,28.3,178.383333333333,"Ola","2018","09","16","11","32","07","Long"
2018-09-12 18:16:27,23.63,28.2,50.25,"Ola","2018","09","12","18","16","27","Short"
2018-09-02 11:16:55,59.8,28.2,127.4,"Ola","2018","09","02","11","16","55","Medium"
2018-09-01 15:28:47,63.45,22.5,169.55,"Ola","2018","09","01","15","28","47","Medium"
2018-08-29 18:18:20,36.58,29.9,73.3,"Ola","2018","08","29","18","18","20","Short"
2018-08-23 18:29:00,36.29,30,72.6833333333333,"Ola","2018","08","23","18","29","00","Short"
2018-08-21 18:20:40,36.12,29.5,73.4666666666667,"Ola","2018","08","21","18","20","40","Short"
2018-08-18 14:57:25,48.23,26.9,107.7,"Ola","2018","08","18","14","57","25","Medium"
2018-08-12 16:12:25,63.41,25.8,147.283333333333,"Ola","2018","08","12","16","12","25","Medium"
2018-07-29 07:31:46,56.2,27.7,121.55,"Ola","2018","07","29","07","31","46","Medium"
2018-07-21 16:06:39,56.35,27.9,121.1,"Ola","2018","07","21","16","06","39","Medium"
2018-07-12 18:25:28,13,28.5,27.3833333333333,"Ola","2018","07","12","18","25","28","Short"
2018-07-04 19:10:15,36.35,28.6,76.15,"Ola","2018","07","04","19","10","15","Short"
2018-07-03 19:01:48,26.79,27.7,58.0666666666667,"Ola","2018","07","03","19","01","48","Short"
2018-06-21 09:12:04,92.38,16.6,334.283333333333,"Ola","2018","06","21","09","12","04","Long"
2018-06-20 09:26:55,52.67,12.9,244.8,"Ola","2018","06","20","09","26","55","Medium"
2018-06-19 10:02:32,51.69,18.5,168.016666666667,"Ola","2018","06","19","10","02","32","Medium"
2018-06-18 10:37:51,88.36,14,377.883333333333,"Ola","2018","06","18","10","37","51","Long"
2018-06-17 10:13:05,69.41,13.3,312.35,"Ola","2018","06","17","10","13","05","Medium"
2018-06-03 08:32:48,67.97,27.4,148.95,"Ola","2018","06","03","08","32","48","Medium"
2018-05-31 07:22:03,57.36,29,118.633333333333,"Ola","2018","05","31","07","22","03","Medium"
2018-05-27 14:59:44,61.34,26.2,140.7,"Ola","2018","05","27","14","59","44","Medium"
2018-05-05 11:31:40,108.87,24.4,267.2,"Ola","2018","05","05","11","31","40","Long"
2018-05-03 17:07:44,56.59,25.7,132.15,"Ola","2018","05","03","17","07","44","Medium"
