,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,abstract,assert,boolean,break,byte,case,catch,char,class,continue,default,do,double,else,enum,extends,final,finally,for,if,implements,import,instanceof,int,interface,long,native,new,package,private,protected,public,return,short,static,super,switch,synchronized,this,throw,throws,transient,try,void,volatile,while,exports,module,non-sealed,open,opens,permits,provides,record,requires,sealed,to,transitive,uses,var,with,yield,true,false,null,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,Najdluzszy_wyraz
72,Malgosia,java,FlightsParser.java,2023-05-20,2023-05-20,61,150,1778,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0,5,1,2,0,2,3,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WrongCheckInValueException
73,Malgosia,java,WrongCheckInValueException.java,2023-05-20,2023-05-20,9,23,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WrongCheckInValueException
74,Malgosia,java,Flight.java,2023-05-20,2023-05-22,74,168,1558,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,1,3,0,13,9,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,61,1,0,0,implements
75,Malgosia,java,FlightVisitor.java,2023-05-20,2023-05-20,13,23,309,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FlightVisitor
76,Malgosia,java,Main.java,2023-05-20,2023-05-20,47,73,1224,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,FlightsProcessor
77,Malgosia,java,FlightsProcessor.java,2023-05-20,2023-05-20,44,62,866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,1,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GetFlightsVisitor
78,Malgosia,java,GetFlightsVisitor.java,2023-05-20,2023-05-20,25,45,614,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GetFlightsVisitor
79,Malgosia,java,Faktura.java,2023-05-20,2023-05-20,57,129,1276,0,0,1,0,0,0,0,0,1,0,0,5,4,0,0,1,0,0,0,3,0,5,0,1,0,0,0,0,1,2,0,9,7,0,0,1,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,WrongDateException
80,Malgosia,java,Main.java,2023-05-20,2023-05-20,25,48,712,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,AccountingProofProcessor
81,Malgosia,java,Papierek.java,2023-05-20,2023-05-20,67,146,1301,1,0,0,0,0,0,2,0,1,0,0,4,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,1,4,0,11,4,0,0,0,0,0,9,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,143,1,WrongDateException
82,Malgosia,java,WrongDateException.java,2023-05-20,2023-05-20,5,8,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WrongDateException
83,Malgosia,java,Paragon.java,2023-05-20,2023-05-20,65,152,1511,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3,1,5,0,4,0,0,0,0,1,2,0,10,8,0,0,1,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,WrongDateException
84,Malgosia,java,AccountingProofParser.java,2023-05-20,2023-05-22,71,175,2122,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,0,9,0,1,0,0,0,5,1,2,0,2,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,8,0,0,AccountingProofParser
85,Malgosia,java,GetParser.java,2023-05-20,2023-05-20,29,55,613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,implements
86,Malgosia,java,InterfaceParser.java,2023-05-20,2023-05-20,10,21,276,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InterfaceParser
87,Malgosia,java,AccountingProofProcessor.java,2023-05-20,2023-05-22,89,176,1934,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,2,0,9,0,1,0,0,0,4,1,1,0,4,1,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,44,1,AccountingProofProcessor
88,Malgosia,java,Klasyfikacja.java,2023-05-23,2023-05-23,7,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klasyfikacja
89,Malgosia,java,Latanie.java,2023-05-23,2023-05-23,79,151,1139,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,4,0,12,9,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,Klasyfikacja
90,Malgosia,java,Main.java,2023-05-23,2023-05-23,24,53,580,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,SimpleDateFormat
91,Malgosia,java,Motoparalotnia.java,2023-05-23,2023-05-23,20,46,385,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,Motoparalotnia
92,Malgosia,java,MyBuffered.java,2023-05-23,2023-05-23,30,55,581,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,5,0,0,0,0,0,1,1,1,0,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,constructor
93,Malgosia,java,OccurencesParser.java,2023-05-23,2023-05-23,95,224,2534,0,0,1,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,2,0,7,0,0,0,0,0,8,1,0,0,5,4,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OccurencesParser
94,Malgosia,java,Spadochron.java,2023-05-23,2023-05-23,17,38,296,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,Klasyfikacja
95,Malgosia,java,Szybowiec.java,2023-05-23,2023-05-23,19,54,392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,Klasyfikacja
96,Malgosia,java,PlikiPoczatek.java,2023-05-15,2023-05-15,71,191,2169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,13,1,0,0,8,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,8,0,0,PlikiPoczatek
97,Malgosia,java,StreamPoczatek.java,2023-05-15,2023-05-15,105,274,3102,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,12,1,0,0,0,0,11,1,0,0,7,0,0,1,0,0,0,0,0,5,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375,15,0,0,ClassNotFoundException
98,Malgosia,java,Account.java,2023-03-27,2023-03-27,26,47,375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2,0,4,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
99,Malgosia,java,Item.java,2023-03-27,2023-03-27,23,40,368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
100,Malgosia,java,Main.java,2023-03-27,2023-03-27,16,47,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShippingAddress
101,Malgosia,java,Order.java,2023-03-27,2023-03-27,29,74,612,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShippingAddress
102,Malgosia,java,package-info.java,2023-03-27,2023-03-27,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
103,Malgosia,java,Payment.java,2023-03-27,2023-03-27,17,39,330,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kosztZamowienia
104,Malgosia,java,ShippingAddress.java,2023-03-27,2023-03-27,19,57,422,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShippingAddress
105,Malgosia,java,Dzialo.java,2023-04-03,2023-04-03,31,61,476,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,implements
106,Malgosia,java,Fregata.java,2023-04-03,2023-04-03,19,45,446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
107,Malgosia,java,Gra.java,2023-04-03,2023-04-03,68,201,1603,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,4,4,1,1,0,8,0,0,0,8,1,2,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,liczbaFregat
108,Malgosia,java,Graj.java,2023-04-03,2023-04-03,6,12,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interface
109,Malgosia,java,Korweta.java,2023-04-03,2023-04-03,21,44,446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
110,Malgosia,java,Main.java,2023-04-03,2023-04-03,8,20,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
111,Malgosia,java,Niszczyciel.java,2023-04-03,2023-04-03,21,44,458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Niszczyciel
112,Malgosia,java,Ostrzal.java,2023-04-03,2023-04-03,6,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interface
113,Malgosia,java,Statek.java,2023-04-03,2023-04-03,97,221,2341,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,13,0,0,0,2,1,6,2,16,7,0,3,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,unikalnyNumerDlaDanegoTypuOkretu
114,Malgosia,java,Gotowanie.java,2023-04-01,2023-04-01,6,11,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interface
115,Malgosia,java,Konsument.java,2023-04-01,2023-04-01,15,32,276,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,implements
116,Malgosia,java,Konsumpcja.java,2023-04-01,2023-04-01,5,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konsumpcja
117,Malgosia,java,Las.java,2023-04-01,2023-04-01,95,252,1794,0,0,3,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,2,11,1,1,0,8,0,0,0,6,1,4,0,6,3,0,0,0,0,0,7,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,64,2,0,0,pustaKolumna
118,Malgosia,java,Main.java,2023-04-01,2023-04-01,17,34,289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,0,0,konsumpcja
119,Malgosia,java,Muchomor.java,2023-04-01,2023-04-01,55,139,1087,1,0,0,0,0,0,0,0,1,0,0,20,0,2,0,0,0,0,0,2,1,1,0,3,0,0,0,1,1,3,0,11,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,implements
120,Malgosia,java,MuchomorCesarski.java,2023-04-01,2023-04-01,16,24,265,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MuchomorCesarski
121,Malgosia,java,MuchomorKolczastoglowy.java,2023-04-01,2023-04-01,8,16,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,MuchomorKolczastoglowy
122,Malgosia,java,MuchomorSromotnikowy.java,2023-04-01,2023-04-01,10,22,265,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MuchomorSromotnikowy
123,Malgosia,java,MuchomorSzarawy.java,2023-04-01,2023-04-01,33,65,589,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,6,4,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MuchomorSzarawy
124,Malgosia,java,MuchomoryNietoksyczne.java,2023-04-01,2023-04-01,18,25,283,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MuchomoryNietoksyczne
125,Malgosia,java,MuchomoryToksyczne.java,2023-04-01,2023-04-01,20,38,346,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MuchomoryToksyczne
126,Malgosia,java,Toksyny.java,2023-04-01,2023-04-01,5,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
127,Malgosia,java,Twardosc.java,2023-04-01,2023-04-01,5,10,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Twardosc
128,Malgosia,java,Cesarski.java,2023-04-01,2023-04-01,8,16,192,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cesarski
129,Malgosia,java,Gotowanie.java,2023-04-01,2023-04-01,6,11,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interface
130,Malgosia,java,JedzenieGrzybow.java,2023-04-01,2023-04-01,6,12,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JedzenieGrzybow
131,Malgosia,java,Kolczastoglowy.java,2023-04-01,2023-04-01,8,16,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kolczastoglowy
132,Malgosia,java,Konsument.java,2023-04-01,2023-04-01,23,35,329,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,implements
133,Malgosia,java,Las.java,2023-04-01,2023-04-01,82,231,1767,0,0,2,0,0,0,0,0,1,0,0,3,1,4,0,0,0,0,2,12,1,1,0,8,0,0,0,6,1,4,0,5,3,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,13,1,0,0,kolumnawolna
134,Malgosia,java,Main.java,2023-04-01,2023-04-01,11,26,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konsument
135,Malgosia,java,Muchomor.java,2023-04-01,2023-04-01,55,131,1170,1,0,0,0,0,0,0,0,1,0,0,24,0,2,0,0,0,0,0,3,1,1,0,3,0,0,0,1,1,3,0,10,4,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wybranieTwardosci
136,Malgosia,java,NietoksycznyMuchomor.java,2023-04-01,2023-04-01,15,23,251,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NietoksycznyMuchomor
137,Malgosia,java,Sromotnikowy.java,2023-04-01,2023-04-01,10,21,258,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sromotnikowy
138,Malgosia,java,Szarawy.java,2023-04-01,2023-04-01,28,58,532,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,5,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,package
139,Malgosia,java,Toksycznosc.java,2023-04-01,2023-04-01,5,11,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksycznosc
140,Malgosia,java,ToksycznyMuchomor.java,2023-04-01,2023-04-01,14,24,240,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ToksycznyMuchomor
141,Malgosia,java,Twardosc.java,2023-04-01,2023-04-01,5,10,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Twardosc
142,Malgosia,java,Adit.java,2023-04-03,2023-04-03,74,221,1793,0,0,0,0,0,0,0,0,1,0,0,3,1,4,0,0,0,0,3,5,0,1,0,9,0,0,0,7,1,6,1,3,1,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,protected
143,Malgosia,java,Chalkolit.java,2023-04-03,2023-04-03,15,21,234,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chalkolit
144,Malgosia,java,Forma.java,2023-04-03,2023-04-03,11,20,182,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
145,Malgosia,java,Gornik.java,2023-04-03,2023-04-03,24,72,578,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,protected
